,id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60
247,587886,953,NSE_FO:BANKNIFTY07APR2236500PE,01-04-2022 09:20,1,25,512.3,01-04-2022 15:01,0,25,225.8,7162.5,55.92,-1987.5,101.12,73012.5,-18.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,588312,953,NSE_FO:BANKNIFTY07APR2237300PE,04-04-2022 09:20,0,25,227.85,04-04-2022 15:01,1,25,57.75,-4252.5,-74.65,-6240.0,101.78,68760.0,-22.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,588307,953,NSE_FO:BANKNIFTY07APR2237800CE,04-04-2022 09:20,1,25,334.55,04-04-2022 15:01,0,25,946.0,-15286.25,-182.77,-21526.25,82.74,53473.75,-40.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,588303,953,NSE_FO:BANKNIFTY07APR2238300CE,04-04-2022 09:20,0,25,150.25,04-04-2022 15:01,1,25,567.55,10432.5,277.74,-11093.75,107.45,63906.25,-28.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,588302,953,NSE_FO:BANKNIFTY07APR2237800PE,04-04-2022 09:20,1,25,436.35,04-04-2022 15:01,0,25,112.35,8100.0,74.25,-2993.75,93.54,72006.25,-19.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,594869,953,NSE_FO:BANKNIFTY07APR2237900PE,05-04-2022 09:20,0,25,167.95,05-04-2022 15:01,1,25,140.25,-692.5,-16.49,-3686.25,102.56,71313.75,-20.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,594866,953,NSE_FO:BANKNIFTY07APR2238400CE,05-04-2022 09:20,1,25,369.1,05-04-2022 15:01,0,25,248.65,3011.25,32.63,-675.0,105.8,74325.0,-16.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,594864,953,NSE_FO:BANKNIFTY07APR2238900CE,05-04-2022 09:20,0,25,164.4,05-04-2022 15:01,1,25,92.6,-1795.0,-43.67,-2470.0,103.48,72530.0,-18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,594862,953,NSE_FO:BANKNIFTY07APR2238400PE,05-04-2022 09:20,1,25,348.3,05-04-2022 15:01,0,25,346.05,56.25,0.65,-2413.75,105.87,72586.25,-18.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,595286,953,NSE_FO:BANKNIFTY07APR2237200PE,06-04-2022 09:20,0,25,100.6,06-04-2022 15:01,1,25,48.9,-1292.5,-51.39,-3706.25,104.13,71293.75,-20.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,595284,953,NSE_FO:BANKNIFTY07APR2237700CE,06-04-2022 09:20,1,25,274.5,06-04-2022 15:01,0,25,212.4,1552.5,22.62,-2153.75,104.62,72846.25,-18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,595282,953,NSE_FO:BANKNIFTY07APR2238200CE,06-04-2022 09:20,0,25,92.8,06-04-2022 15:01,1,25,50.2,-1065.0,-45.91,-3218.75,105.86,71781.25,-19.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,595280,953,NSE_FO:BANKNIFTY07APR2237700PE,06-04-2022 09:20,1,25,267.8,06-04-2022 15:01,0,25,188.3,1987.5,29.69,-1231.25,107.28,73768.75,-17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,616107,953,NSE_FO:BANKNIFTY07APR2237000PE,07-04-2022 09:20,0,25,24.75,07-04-2022 11:52,1,25,6.8,-448.75,-72.53,-1680.0,101.98,73320.0,-17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,616103,953,NSE_FO:BANKNIFTY07APR2237500CE,07-04-2022 09:20,1,25,121.85,07-04-2022 11:52,0,25,330.75,-5222.5,-171.44,-6902.5,97.17,68097.5,-23.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,616102,953,NSE_FO:BANKNIFTY07APR2238000CE,07-04-2022 09:20,0,25,16.65,07-04-2022 11:52,1,25,45.55,722.5,173.57,-6180.0,102.58,68820.0,-22.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,616101,953,NSE_FO:BANKNIFTY07APR2237500PE,07-04-2022 09:20,1,25,163.45,07-04-2022 11:52,0,25,30.15,3332.5,81.55,-2847.5,101.61,72152.5,-19.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,617655,953,NSE_FO:BANKNIFTY13APR2237100PE,08-04-2022 09:20,0,25,261.4,08-04-2022 15:01,1,25,145.25,-2903.75,-44.43,-5751.25,102.34,69248.75,-22.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,617653,953,NSE_FO:BANKNIFTY13APR2237600CE,08-04-2022 09:20,1,25,511.95,08-04-2022 15:01,0,25,557.3,-1133.75,-8.86,-6885.0,100.46,68115.0,-23.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,617652,953,NSE_FO:BANKNIFTY13APR2238100CE,08-04-2022 09:20,0,25,294.0,08-04-2022 15:01,1,25,306.0,300.0,4.08,-6585.0,106.21,68415.0,-23.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,617648,953,NSE_FO:BANKNIFTY13APR2237600PE,08-04-2022 09:20,1,25,455.7,08-04-2022 15:01,0,25,295.4,4007.5,35.18,-2577.5,105.81,72422.5,-18.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,618199,953,NSE_FO:BANKNIFTY13APR2237100PE,11-04-2022 09:20,0,25,165.85,11-04-2022 15:01,1,25,112.0,-1346.25,-32.47,-3923.75,102.71,71076.25,-20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,618197,953,NSE_FO:BANKNIFTY13APR2237600CE,11-04-2022 09:20,1,25,365.5,11-04-2022 15:01,0,25,339.9,640.0,7.0,-3283.75,103.19,71716.25,-19.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,618195,953,NSE_FO:BANKNIFTY13APR2238100CE,11-04-2022 09:20,0,25,163.05,11-04-2022 15:01,1,25,132.45,-765.0,-18.77,-4048.75,104.51,70951.25,-20.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,618193,953,NSE_FO:BANKNIFTY13APR2237600PE,11-04-2022 09:20,1,25,352.05,11-04-2022 15:01,0,25,281.9,1753.75,19.93,-2295.0,105.53,72705.0,-18.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,618623,953,NSE_FO:BANKNIFTY13APR2236900PE,12-04-2022 09:20,0,25,87.0,12-04-2022 15:01,1,25,18.1,-1722.5,-79.2,-4017.5,102.06,70982.5,-20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,618618,953,NSE_FO:BANKNIFTY13APR2237400CE,12-04-2022 09:20,1,25,243.25,12-04-2022 15:01,0,25,442.35,-4977.5,-81.85,-8995.0,96.08,66005.0,-26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,618615,953,NSE_FO:BANKNIFTY13APR2237900CE,12-04-2022 09:20,0,25,79.1,12-04-2022 15:01,1,25,133.85,1368.75,69.22,-7626.25,104.36,67373.75,-24.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,618612,953,NSE_FO:BANKNIFTY13APR2237400PE,12-04-2022 09:20,1,25,269.7,12-04-2022 15:01,0,25,76.0,4842.5,71.82,-2783.75,102.53,72216.25,-19.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,628378,953,NSE_FO:BANKNIFTY13APR2237400PE,13-04-2022 09:20,0,25,16.5,13-04-2022 12:13,1,25,46.65,753.75,182.73,-2030.0,99.79,72970.0,-18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,628376,953,NSE_FO:BANKNIFTY13APR2237900CE,13-04-2022 09:20,1,25,168.15,13-04-2022 12:13,0,25,41.55,3165.0,75.29,1135.0,106.28,76135.0,-14.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,628372,953,NSE_FO:BANKNIFTY13APR2238400CE,13-04-2022 09:20,0,25,18.1,13-04-2022 12:13,1,25,7.3,-270.0,-59.67,865.0,98.79,75865.0,-15.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,628371,953,NSE_FO:BANKNIFTY13APR2237900PE,13-04-2022 09:20,1,25,107.15,13-04-2022 12:13,0,25,321.15,-5350.0,-199.72,-4485.0,99.15,70515.0,-21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,628747,953,NSE_FO:BANKNIFTY21APR2236300PE,18-04-2022 09:20,0,25,221.95,18-04-2022 15:01,1,25,188.7,-831.25,-14.98,-5316.25,100.13,69683.75,-21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,628746,953,NSE_FO:BANKNIFTY21APR2236800CE,18-04-2022 09:20,1,25,439.05,18-04-2022 15:01,0,25,317.9,3028.75,27.59,-2287.5,103.83,72712.5,-18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,628741,953,NSE_FO:BANKNIFTY21APR2237300CE,18-04-2022 09:20,0,25,223.75,18-04-2022 15:01,1,25,138.35,-2135.0,-38.17,-4422.5,101.24,70577.5,-20.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,628740,953,NSE_FO:BANKNIFTY21APR2236800PE,18-04-2022 09:20,1,25,406.65,18-04-2022 15:01,0,25,399.15,187.5,1.84,-4235.0,104.08,70765.0,-20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,629164,953,NSE_FO:BANKNIFTY21APR2236300PE,19-04-2022 09:20,0,25,102.0,19-04-2022 15:01,1,25,112.75,268.75,10.54,-3966.25,100.6,71033.75,-20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,629163,953,NSE_FO:BANKNIFTY21APR2236800CE,19-04-2022 09:20,1,25,341.55,19-04-2022 15:01,0,25,219.55,3050.0,35.72,-916.25,104.19,74083.75,-17.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,629162,953,NSE_FO:BANKNIFTY21APR2237300CE,19-04-2022 09:20,0,25,138.1,19-04-2022 15:01,1,25,68.2,-1747.5,-50.62,-2663.75,100.24,72336.25,-18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,629161,953,NSE_FO:BANKNIFTY21APR2236800PE,19-04-2022 09:20,1,25,263.75,19-04-2022 15:01,0,25,312.5,-1218.75,-18.48,-3882.5,102.57,71117.5,-20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,629604,953,NSE_FO:BANKNIFTY21APR2235800PE,20-04-2022 09:20,0,25,65.9,20-04-2022 15:01,1,25,49.55,-408.75,-24.81,-4291.25,101.92,70708.75,-20.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,629602,953,NSE_FO:BANKNIFTY21APR2236300CE,20-04-2022 09:20,1,25,282.9,20-04-2022 15:01,0,25,198.2,2117.5,29.94,-2173.75,103.42,72826.25,-18.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,629599,953,NSE_FO:BANKNIFTY21APR2236800CE,20-04-2022 09:20,0,25,101.85,20-04-2022 15:01,1,25,47.45,-1360.0,-53.41,-3533.75,102.46,71466.25,-19.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,629596,953,NSE_FO:BANKNIFTY21APR2236300PE,20-04-2022 09:20,1,25,220.45,20-04-2022 15:01,0,25,194.7,643.75,11.68,-2890.0,104.28,72110.0,-19.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,630062,953,NSE_FO:BANKNIFTY21APR2236100PE,21-04-2022 09:20,0,25,17.3,21-04-2022 15:01,1,25,0.7,-415.0,-95.95,-3305.0,102.6,71695.0,-19.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,630061,953,NSE_FO:BANKNIFTY21APR2236600CE,21-04-2022 09:20,1,25,126.9,21-04-2022 15:01,0,25,198.95,-1801.25,-56.78,-5106.25,99.52,69893.75,-21.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,630060,953,NSE_FO:BANKNIFTY21APR2237100CE,21-04-2022 09:20,0,25,13.65,21-04-2022 15:01,1,25,0.85,-320.0,-93.77,-5426.25,103.15,69573.75,-22.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
