,id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage,date,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
267,278696,511,NSE_FO:BANKNIFTY25FEB2135400PE,02-22-2021 14:45,1,25,483.0,22-02-2021 15:30,0,25,508.05,-626.25,-5.19,190840.0,121.55,347840.0,-1.5,22-02-2021,0,0.0,4,-5301.25,-5301.25,,,,06-08-2021,3.0,5485.0
268,278741,511,NSE_FO:BANKNIFTY25FEB2135500CE,02-23-2021 11:00,1,25,407.65,23-02-2021 15:30,0,25,160.0,6191.25,60.75,197031.25,125.5,354031.25,0.0,23-02-2021,1,6191.25,0,0.0,0.0,,,,09-08-2021,3.0,2518.75
269,278827,511,NSE_FO:BANKNIFTY25FEB2137000CE,02-25-2021 10:00,1,25,264.15,25-02-2021 15:30,0,25,0.55,6590.0,99.79,203621.25,129.7,360621.25,0.0,25-02-2021,2,12781.25,0,0.0,0.0,,,,10-08-2021,2.0,2673.75
270,278875,511,NSE_FO:BANKNIFTY04MAR2135600PE,02-26-2021 10:00,1,25,658.75,26-02-2021 15:30,0,25,738.75,-2000.0,-12.14,201621.25,128.42,358621.25,-0.55,26-02-2021,0,0.0,1,-2000.0,-2000.0,,,,11-08-2021,1.0,948.75
271,278943,511,NSE_FO:BANKNIFTY04MAR2135200PE,03-01-2021 09:30,1,25,605.65,01-03-2021 10:15,0,25,536.0,1741.25,11.5,203362.5,129.53,360362.5,-0.07,01-03-2021,1,1741.25,0,0.0,-258.75,,,,12-08-2021,1.0,-2000.0
272,279015,511,NSE_FO:BANKNIFTY04MAR2135300CE,03-01-2021 10:15,1,25,577.45,01-03-2021 15:30,0,25,531.0,1161.25,8.04,204523.75,130.27,361523.75,0.0,01-03-2021,2,2902.5,0,0.0,0.0,,,,13-08-2021,3.0,3078.75
273,279044,511,NSE_FO:BANKNIFTY04MAR2135500CE,03-02-2021 09:45,1,25,463.75,02-03-2021 11:45,0,25,303.1,4016.25,34.64,208540.0,132.83,365540.0,0.0,02-03-2021,3,6918.75,0,0.0,0.0,,,,16-08-2021,2.0,-66.25
274,279049,511,NSE_FO:BANKNIFTY04MAR2135200PE,03-02-2021 11:45,1,25,433.15,02-03-2021 15:30,0,25,273.8,3983.75,36.79,212523.75,135.37,369523.75,0.0,02-03-2021,4,10902.5,0,0.0,0.0,,,,17-08-2021,1.0,2408.75
275,279055,511,NSE_FO:BANKNIFTY04MAR2135500CE,03-03-2021 09:15,1,25,356.9,03-03-2021 15:30,0,25,436.9,-2000.0,-22.42,210523.75,134.09,367523.75,-0.54,03-03-2021,0,0.0,1,-2000.0,-2000.0,,,,18-08-2021,2.0,-127.5
276,279098,511,NSE_FO:BANKNIFTY04MAR2135700PE,03-04-2021 10:15,1,25,218.8,04-03-2021 15:30,0,25,1.75,5426.25,99.2,215950.0,137.55,372950.0,0.0,04-03-2021,1,5426.25,0,0.0,0.0,,,,20-08-2021,2.0,-1206.25
277,279142,511,NSE_FO:BANKNIFTY10MAR2135800PE,03-05-2021 09:15,1,25,630.05,05-03-2021 15:30,0,25,710.05,-2000.0,-12.7,213950.0,136.27,370950.0,-0.54,05-03-2021,0,0.0,1,-2000.0,-2000.0,,,,23-08-2021,3.0,5392.5
278,279194,511,NSE_FO:BANKNIFTY10MAR2135200PE,03-08-2021 14:00,1,25,452.3,08-03-2021 15:00,0,25,328.0,3107.5,27.48,217057.5,138.25,374057.5,0.0,08-03-2021,1,3107.5,0,0.0,0.0,,,,25-08-2021,2.0,2556.25
279,279242,511,NSE_FO:BANKNIFTY10MAR2135400CE,03-08-2021 15:00,1,25,426.0,08-03-2021 15:30,0,25,399.9,652.5,6.13,217710.0,138.67,374710.0,0.0,08-03-2021,2,3760.0,0,0.0,0.0,,,,26-08-2021,1.0,1876.25
280,279287,511,NSE_FO:BANKNIFTY10MAR2135600CE,03-09-2021 09:45,1,25,381.3,09-03-2021 15:30,0,25,441.0,-1492.5,-15.66,216217.5,137.72,373217.5,-0.4,09-03-2021,0,0.0,1,-1492.5,-1492.5,,,,27-08-2021,2.0,2903.75
281,279334,511,NSE_FO:BANKNIFTY10MAR2136000CE,03-10-2021 09:45,1,25,212.1,10-03-2021 12:45,0,25,94.05,2951.25,55.66,219168.75,139.6,376168.75,0.0,10-03-2021,1,2951.25,0,0.0,0.0,,,,30-08-2021,1.0,-2000.0
282,279365,511,NSE_FO:BANKNIFTY10MAR2135900PE,03-10-2021 12:45,1,25,138.0,10-03-2021 13:45,0,25,67.35,1766.25,51.2,220935.0,140.72,377935.0,0.0,10-03-2021,2,4717.5,0,0.0,0.0,,,,31-08-2021,2.0,82.5
283,279370,511,NSE_FO:BANKNIFTY10MAR2136000CE,03-10-2021 13:45,1,25,86.2,10-03-2021 15:30,0,25,0.8,2135.0,99.07,223070.0,142.08,380070.0,0.0,10-03-2021,3,6852.5,0,0.0,0.0,,,,02-09-2021,1.0,2532.5
284,279407,511,NSE_FO:BANKNIFTY18MAR2136300CE,03-12-2021 09:45,1,25,617.1,12-03-2021 14:00,0,25,351.0,6652.5,43.12,229722.5,146.32,386722.5,0.0,12-03-2021,4,13505.0,0,0.0,0.0,,,,03-09-2021,2.0,5810.0
285,279442,511,NSE_FO:BANKNIFTY18MAR2135700PE,03-12-2021 14:00,1,25,595.0,12-03-2021 15:30,0,25,703.1,-2702.5,-18.17,227020.0,144.6,384020.0,-0.7,12-03-2021,0,0.0,1,-2702.5,-2702.5,,,,06-09-2021,3.0,3256.25
286,279491,511,NSE_FO:BANKNIFTY18MAR2135100CE,03-16-2021 09:45,1,25,421.55,16-03-2021 15:30,0,25,285.95,3390.0,32.17,230410.0,146.76,387410.0,0.0,16-03-2021,1,3390.0,0,0.0,0.0,,,,07-09-2021,2.0,6255.0
287,279513,511,NSE_FO:BANKNIFTY18MAR2134800PE,03-17-2021 10:45,1,25,334.45,17-03-2021 11:45,0,25,222.9,2788.75,33.35,233198.75,148.53,390198.75,0.0,17-03-2021,2,6178.75,0,0.0,0.0,,,,08-09-2021,3.0,6036.25
288,279546,511,NSE_FO:BANKNIFTY18MAR2135000CE,03-17-2021 11:45,1,25,322.75,17-03-2021 15:30,0,25,114.3,5211.25,64.59,238410.0,151.85,395410.0,0.0,17-03-2021,3,11390.0,0,0.0,0.0,,,,09-09-2021,2.0,3728.75
289,279579,511,NSE_FO:BANKNIFTY18MAR2134600PE,03-18-2021 09:30,1,25,187.7,18-03-2021 15:30,0,25,267.7,-2000.0,-42.62,236410.0,150.58,393410.0,-0.51,18-03-2021,0,0.0,1,-2000.0,-2000.0,,,,13-09-2021,2.0,2043.75
290,279629,511,NSE_FO:BANKNIFTY25MAR2133800CE,03-19-2021 11:30,1,25,684.7,19-03-2021 15:30,0,25,750.0,-1632.5,-9.54,234777.5,149.54,391777.5,-0.92,19-03-2021,0,0.0,2,-3632.5,-3632.5,,,,14-09-2021,2.0,961.25
291,279667,511,NSE_FO:BANKNIFTY25MAR2134100CE,03-22-2021 09:15,1,25,574.9,22-03-2021 13:00,0,25,307.65,6681.25,46.49,241458.75,153.8,398458.75,0.0,22-03-2021,1,6681.25,0,0.0,0.0,,,,15-09-2021,2.0,-838.75
292,279716,511,NSE_FO:BANKNIFTY25MAR2133600PE,03-22-2021 13:00,1,25,524.85,22-03-2021 15:30,0,25,472.1,1318.75,10.05,242777.5,154.64,399777.5,0.0,22-03-2021,2,8000.0,0,0.0,0.0,,,,17-09-2021,1.0,2117.5
293,279752,511,NSE_FO:BANKNIFTY25MAR2133900CE,03-23-2021 09:45,1,25,462.5,23-03-2021 15:30,0,25,542.5,-2000.0,-17.3,240777.5,153.36,397777.5,-0.5,23-03-2021,0,0.0,1,-2000.0,-2000.0,,,,20-09-2021,2.0,-2000.0
294,279795,511,NSE_FO:BANKNIFTY25MAR2133500CE,03-24-2021 14:30,1,25,332.2,24-03-2021 15:30,0,25,230.45,2543.75,30.63,243321.25,154.98,400321.25,0.0,24-03-2021,1,2543.75,0,0.0,0.0,,,,22-09-2021,1.0,-405.0
295,279826,511,NSE_FO:BANKNIFTY25MAR2133400PE,03-25-2021 09:15,1,25,255.6,25-03-2021 14:00,0,25,335.6,-2000.0,-31.3,241321.25,153.71,398321.25,-0.5,25-03-2021,0,0.0,1,-2000.0,-2000.0,,,,23-09-2021,2.0,3746.25
296,280023,511,NSE_FO:BANKNIFTY01APR2133400PE,03-30-2021 09:15,1,25,756.45,30-03-2021 14:45,0,25,436.45,8000.0,42.3,249321.25,158.8,406321.25,0.0,30-03-2021,1,8000.0,0,0.0,0.0,,,,24-09-2021,1.0,-791.25
297,280205,511,NSE_FO:BANKNIFTY01APR2133500PE,03-31-2021 09:45,1,25,328.45,31-03-2021 13:30,0,25,408.45,-2000.0,-24.36,247321.25,157.53,404321.25,-0.49,31-03-2021,0,0.0,1,-2000.0,-2000.0,,,,27-09-2021,1.0,-2000.0
298,280326,511,NSE_FO:BANKNIFTY01APR2133300PE,04-01-2021 09:15,1,25,234.0,01-04-2021 09:45,0,25,157.95,1901.25,32.5,249222.5,158.74,406222.5,-0.02,01-04-2021,1,1901.25,0,0.0,-98.75,,,,28-09-2021,2.0,-70.0
299,280333,511,NSE_FO:BANKNIFTY01APR2133400CE,04-01-2021 09:45,1,25,177.7,01-04-2021 11:15,0,25,140.1,940.0,21.16,250162.5,159.34,407162.5,0.0,01-04-2021,2,2841.25,0,0.0,0.0,,,,29-09-2021,1.0,-2000.0
300,280341,511,NSE_FO:BANKNIFTY01APR2133300PE,04-01-2021 11:15,1,25,165.3,01-04-2021 14:00,0,25,38.6,3167.5,76.65,253330.0,161.36,410330.0,0.0,01-04-2021,3,6008.75,0,0.0,0.0,,,,30-09-2021,3.0,-1030.0
301,280389,511,NSE_FO:BANKNIFTY01APR2133500CE,04-01-2021 14:00,1,25,125.3,01-04-2021 15:30,0,25,346.65,-5533.75,-176.66,247796.25,157.83,404796.25,-1.35,01-04-2021,0,0.0,1,-5533.75,-5533.75,,,,04-10-2021,1.0,166.25
302,280501,511,NSE_FO:BANKNIFTY08APR2132700CE,04-05-2021 15:00,1,25,513.1,05-04-2021 15:30,0,25,515.0,-47.5,-0.37,247748.75,157.8,404748.75,-1.36,05-04-2021,0,0.0,2,-5581.25,-5581.25,,,,05-10-2021,2.0,1382.5
303,280686,511,NSE_FO:BANKNIFTY08APR2132800PE,04-06-2021 09:30,1,25,457.25,06-04-2021 10:00,0,25,440.0,431.25,3.77,248180.0,158.08,405180.0,-1.26,06-04-2021,1,431.25,0,0.0,-5150.0,,,,06-10-2021,2.0,-1947.5
304,280724,511,NSE_FO:BANKNIFTY08APR2132800CE,04-06-2021 10:00,1,25,475.5,06-04-2021 10:45,0,25,491.05,-388.75,-3.27,247791.25,157.83,404791.25,-1.35,06-04-2021,0,0.0,1,-388.75,-5538.75,,,,07-10-2021,2.0,523.75
305,280826,511,NSE_FO:BANKNIFTY08APR2132900PE,04-06-2021 10:45,1,25,427.5,06-04-2021 11:30,0,25,418.95,213.75,2.0,248005.0,157.96,405005.0,-1.3,06-04-2021,1,213.75,0,0.0,-5325.0,,,,08-10-2021,3.0,4927.5
306,280837,511,NSE_FO:BANKNIFTY08APR2132900CE,04-06-2021 11:30,1,25,421.85,06-04-2021 13:00,0,25,274.0,3696.25,35.05,251701.25,160.32,408701.25,-0.4,06-04-2021,2,3910.0,0,0.0,-1628.75,,,,11-10-2021,1.0,-1222.5
307,280933,511,NSE_FO:BANKNIFTY08APR2132500PE,04-06-2021 13:00,1,25,377.0,06-04-2021 15:30,0,25,371.05,148.75,1.58,251850.0,160.41,408850.0,-0.36,06-04-2021,3,4058.75,0,0.0,-1480.0,,,,12-10-2021,2.0,3442.5
308,281038,511,NSE_FO:BANKNIFTY08APR2132700PE,04-07-2021 09:45,1,25,401.95,07-04-2021 10:30,0,25,385.05,422.5,4.2,252272.5,160.68,409272.5,-0.26,07-04-2021,4,4481.25,0,0.0,-1057.5,,,,13-10-2021,2.0,1961.25
309,281041,511,NSE_FO:BANKNIFTY08APR2132700CE,04-07-2021 10:30,1,25,360.4,07-04-2021 15:30,0,25,429.25,-1721.25,-19.1,250551.25,159.59,407551.25,-0.68,07-04-2021,0,0.0,1,-1721.25,-2778.75,,,,14-10-2021,2.0,-2000.0
310,281235,511,NSE_FO:BANKNIFTY08APR2133200CE,04-08-2021 09:45,1,25,195.2,08-04-2021 12:30,0,25,72.05,3078.75,63.09,253630.0,161.55,410630.0,0.0,08-04-2021,1,3078.75,0,0.0,0.0,,,,18-10-2021,2.0,-353.75
311,281307,511,NSE_FO:BANKNIFTY08APR2133000PE,04-08-2021 12:30,1,25,151.9,08-04-2021 14:00,0,25,46.45,2636.25,69.42,256266.25,163.23,413266.25,0.0,08-04-2021,2,5715.0,0,0.0,0.0,,,,19-10-2021,2.0,2780.0
312,281384,511,NSE_FO:BANKNIFTY08APR2133100CE,04-08-2021 14:00,1,25,121.05,08-04-2021 15:30,0,25,29.65,2285.0,75.51,258551.25,164.68,415551.25,0.0,08-04-2021,3,8000.0,0,0.0,0.0,,,,20-10-2021,1.0,1702.5
313,281580,511,NSE_FO:BANKNIFTY15APR2132800PE,04-09-2021 09:15,1,25,565.95,09-04-2021 15:30,0,25,623.95,-1450.0,-10.25,257101.25,163.76,414101.25,-0.35,09-04-2021,0,0.0,1,-1450.0,-1450.0,,,,21-10-2021,2.0,4580.0
314,281670,511,NSE_FO:BANKNIFTY15APR2131100PE,04-12-2021 09:45,1,25,496.55,12-04-2021 15:30,0,25,564.4,-1696.25,-13.66,255405.0,162.68,412405.0,-0.76,12-04-2021,0,0.0,2,-3146.25,-3146.25,,,,22-10-2021,1.0,902.5
315,281934,511,NSE_FO:BANKNIFTY15APR2131100CE,04-13-2021 09:45,1,25,356.4,13-04-2021 15:30,0,25,436.4,-2000.0,-22.45,253405.0,161.4,410405.0,-1.24,13-04-2021,0,0.0,3,-5146.25,-5146.25,,,,25-10-2021,1.0,-2000.0
316,281991,511,NSE_FO:BANKNIFTY15APR2132000CE,04-15-2021 14:30,1,25,66.4,15-04-2021 15:30,0,25,117.55,-1278.75,-77.03,252126.25,160.59,409126.25,-1.55,15-04-2021,0,0.0,4,-6425.0,-6425.0,,,,26-10-2021,1.0,3167.5
317,282136,511,NSE_FO:BANKNIFTY22APR2132100PE,04-16-2021 12:45,1,25,539.6,16-04-2021 14:45,0,25,469.35,1756.25,13.02,253882.5,161.71,410882.5,-1.12,16-04-2021,1,1756.25,0,0.0,-4668.75,,,,27-10-2021,2.0,2638.75
318,282161,511,NSE_FO:BANKNIFTY22APR2132100CE,04-16-2021 14:45,1,25,524.8,16-04-2021 15:30,0,25,460.0,1620.0,12.35,255502.5,162.74,412502.5,-0.73,16-04-2021,2,3376.25,0,0.0,-3048.75,,,,28-10-2021,1.0,-2000.0
319,282179,511,NSE_FO:BANKNIFTY22APR2130600PE,04-19-2021 10:00,1,25,538.75,19-04-2021 13:45,0,25,425.95,2820.0,20.94,258322.5,164.54,415322.5,-0.06,19-04-2021,3,6196.25,0,0.0,-228.75,,,,29-10-2021,1.0,370.0
320,282205,511,NSE_FO:BANKNIFTY22APR2130800CE,04-19-2021 13:45,1,25,432.55,19-04-2021 15:30,0,25,625.35,-4820.0,-44.57,253502.5,161.47,410502.5,-1.21,19-04-2021,0,0.0,1,-4820.0,-5048.75,,,,01-11-2021,1.0,-1062.5
321,282233,511,NSE_FO:BANKNIFTY22APR2131200CE,04-20-2021 09:15,1,25,452.4,20-04-2021 13:15,0,25,421.2,780.0,6.9,254282.5,161.96,411282.5,-1.03,20-04-2021,1,780.0,0,0.0,-4268.75,,,,02-11-2021,4.0,1755.0
322,282325,511,NSE_FO:BANKNIFTY22APR2131300PE,04-20-2021 13:15,1,25,322.0,20-04-2021 15:30,0,25,433.2,-2780.0,-34.53,251502.5,160.19,408502.5,-1.7,20-04-2021,0,0.0,1,-2780.0,-7048.75,,,,03-11-2021,2.0,-1602.5
323,282404,511,NSE_FO:BANKNIFTY22APR2130900PE,04-22-2021 10:00,1,25,210.6,22-04-2021 15:30,0,25,0.35,5256.25,99.83,256758.75,163.54,413758.75,-0.43,22-04-2021,1,5256.25,0,0.0,-1792.5,,,,08-11-2021,1.0,4171.25
324,282451,511,NSE_FO:BANKNIFTY29APR2131700CE,04-23-2021 09:15,1,25,690.0,23-04-2021 14:00,0,25,689.95,1.25,0.01,256760.0,163.54,413760.0,-0.43,23-04-2021,2,5257.5,0,0.0,-1791.25,,,,09-11-2021,2.0,123.75
325,282789,511,NSE_FO:BANKNIFTY29APR2131900PE,04-23-2021 14:00,1,25,625.05,23-04-2021 15:30,0,25,705.1,-2001.25,-12.81,254758.75,162.27,411758.75,-0.91,23-04-2021,0,0.0,1,-2001.25,-3792.5,,,,10-11-2021,2.0,2075.0
326,282803,511,NSE_FO:BANKNIFTY29APR2132500PE,04-26-2021 13:00,1,25,520.2,26-04-2021 15:30,0,25,565.0,-1120.0,-8.61,253638.75,161.55,410638.75,-1.18,26-04-2021,0,0.0,2,-3121.25,-4912.5,,,,11-11-2021,1.0,-2000.0
327,282850,511,NSE_FO:BANKNIFTY29APR2132300PE,04-27-2021 09:45,1,25,410.25,27-04-2021 15:00,0,25,226.65,4590.0,44.75,258228.75,164.48,415228.75,-0.08,27-04-2021,1,4590.0,0,0.0,-322.5,,,,12-11-2021,1.0,-765.0
328,282899,511,NSE_FO:BANKNIFTY29APR2132700CE,04-27-2021 15:00,1,25,358.55,27-04-2021 15:30,0,25,383.0,-611.25,-6.82,257617.5,164.09,414617.5,-0.22,27-04-2021,0,0.0,1,-611.25,-933.75,,,,15-11-2021,1.0,2936.25
329,282944,511,NSE_FO:BANKNIFTY29APR2133000CE,04-28-2021 09:45,1,25,334.15,28-04-2021 15:30,0,25,414.15,-2000.0,-23.94,255617.5,162.81,412617.5,-0.71,28-04-2021,0,0.0,2,-2611.25,-2933.75,,,,16-11-2021,3.0,2842.5
330,282968,511,NSE_FO:BANKNIFTY29APR2134100CE,04-29-2021 09:45,1,25,193.8,29-04-2021 15:30,0,25,0.25,4838.75,99.87,260456.25,165.9,417456.25,0.0,29-04-2021,1,4838.75,0,0.0,0.0,,,,17-11-2021,1.0,-575.0
331,283050,511,NSE_FO:BANKNIFTY06MAY2133300PE,04-30-2021 09:45,1,25,638.35,30-04-2021 15:30,0,25,718.35,-2000.0,-12.53,258456.25,164.62,415456.25,-0.48,30-04-2021,0,0.0,1,-2000.0,-2000.0,,,,18-11-2021,2.0,2245.0
332,283067,511,NSE_FO:BANKNIFTY06MAY2132300PE,05-03-2021 13:00,1,25,513.2,03-05-2021 15:00,0,25,423.15,2251.25,17.55,260707.5,166.06,417707.5,0.0,03-05-2021,1,2251.25,0,0.0,0.0,,,,19-11-2021,1.0,0.0
333,283102,511,NSE_FO:BANKNIFTY06MAY2132400CE,05-03-2021 15:00,1,25,547.5,03-05-2021 15:30,0,25,605.05,-1438.75,-10.51,259268.75,165.14,416268.75,-0.34,03-05-2021,0,0.0,1,-1438.75,-1438.75,,,,22-11-2021,2.0,-2000.0
334,283168,511,NSE_FO:BANKNIFTY06MAY2132700CE,05-04-2021 09:45,1,25,430.2,04-05-2021 13:30,0,25,381.2,1225.0,11.39,260493.75,165.92,417493.75,-0.05,04-05-2021,1,1225.0,0,0.0,-213.75,,,,23-11-2021,2.0,-732.5
335,283204,511,NSE_FO:BANKNIFTY06MAY2132700PE,05-04-2021 13:30,1,25,402.9,04-05-2021 15:30,0,25,531.9,-3225.0,-32.02,257268.75,163.87,414268.75,-0.82,04-05-2021,0,0.0,1,-3225.0,-3438.75,,,,24-11-2021,1.0,-1108.75
336,283227,511,NSE_FO:BANKNIFTY06MAY2132500PE,05-05-2021 10:30,1,25,365.7,05-05-2021 13:30,0,25,208.0,3942.5,43.12,261211.25,166.38,418211.25,0.0,05-05-2021,1,3942.5,0,0.0,0.0,,,,25-11-2021,2.0,2178.75
337,283235,511,NSE_FO:BANKNIFTY06MAY2132700CE,05-05-2021 13:30,1,25,321.65,05-05-2021 15:30,0,25,382.0,-1508.75,-18.76,259702.5,165.42,416702.5,-0.36,05-05-2021,0,0.0,1,-1508.75,-1508.75,,,,26-11-2021,1.0,-2000.0
338,283520,511,NSE_FO:BANKNIFTY06MAY2132800CE,05-06-2021 10:00,1,25,181.15,06-05-2021 11:30,0,25,99.65,2037.5,44.99,261740.0,166.71,418740.0,0.0,06-05-2021,1,2037.5,0,0.0,0.0,,,,29-11-2021,2.0,4851.25
339,283569,511,NSE_FO:BANKNIFTY06MAY2132600PE,05-06-2021 11:30,1,25,154.45,06-05-2021 14:30,0,25,19.7,3368.75,87.25,265108.75,168.86,422108.75,0.0,06-05-2021,2,5406.25,0,0.0,0.0,,,,30-11-2021,1.0,-2000.0
340,283577,511,NSE_FO:BANKNIFTY06MAY2132800CE,05-06-2021 14:30,1,25,57.65,06-05-2021 15:30,0,25,19.1,963.75,66.87,266072.5,169.47,423072.5,0.0,06-05-2021,3,6370.0,0,0.0,0.0,,,,01-12-2021,1.0,-2000.0
341,283602,511,NSE_FO:BANKNIFTY12MAY2132900PE,05-07-2021 09:15,1,25,564.0,07-05-2021 09:45,0,25,385.1,4472.5,31.72,270545.0,172.32,427545.0,0.0,07-05-2021,4,10842.5,0,0.0,0.0,,,,03-12-2021,2.0,1758.75
342,283611,511,NSE_FO:BANKNIFTY12MAY2133200CE,05-07-2021 09:45,1,25,518.3,07-05-2021 12:45,0,25,377.2,3527.5,27.22,274072.5,174.57,431072.5,0.0,07-05-2021,5,14370.0,0,0.0,0.0,,,,06-12-2021,1.0,-2000.0
343,283719,511,NSE_FO:BANKNIFTY12MAY2133100CE,05-10-2021 09:45,1,25,413.5,10-05-2021 13:30,0,25,378.95,863.75,8.36,274936.25,175.12,431936.25,0.0,10-05-2021,6,15233.75,0,0.0,0.0,,,,07-12-2021,1.0,2197.5
344,283729,511,NSE_FO:BANKNIFTY12MAY2133200PE,05-10-2021 13:30,1,25,353.9,10-05-2021 15:30,0,25,297.0,1422.5,16.08,276358.75,176.02,433358.75,0.0,10-05-2021,7,16656.25,0,0.0,0.0,,,,08-12-2021,1.0,-2000.0
345,283764,511,NSE_FO:BANKNIFTY12MAY2132800PE,05-11-2021 10:00,1,25,237.8,11-05-2021 15:30,0,25,175.5,1557.5,26.2,277916.25,177.02,434916.25,0.0,11-05-2021,8,18213.75,0,0.0,0.0,,,,10-12-2021,2.0,192.5
346,283786,511,NSE_FO:BANKNIFTY12MAY2132700PE,05-12-2021 10:00,1,25,174.7,12-05-2021 15:30,0,25,241.45,-1668.75,-38.21,276247.5,175.95,433247.5,-0.38,12-05-2021,0,0.0,1,-1668.75,-1668.75,,,,13-12-2021,1.0,-2000.0
347,284108,511,NSE_FO:BANKNIFTY20MAY2132500PE,05-14-2021 10:00,1,25,425.4,14-05-2021 15:15,0,25,505.4,-2000.0,-18.81,274247.5,174.68,431247.5,-0.84,14-05-2021,0,0.0,2,-3668.75,-3668.75,,,,15-12-2021,3.0,4445.0
348,284145,511,NSE_FO:BANKNIFTY20MAY2132700CE,05-17-2021 10:00,1,25,355.0,17-05-2021 15:30,0,25,435.0,-2000.0,-22.54,272247.5,173.41,429247.5,-1.3,17-05-2021,0,0.0,3,-5668.75,-5668.75,,,,16-12-2021,3.0,-2000.0
349,284184,511,NSE_FO:BANKNIFTY20MAY2134000CE,05-18-2021 09:45,1,25,348.0,18-05-2021 14:45,0,25,286.7,1532.5,17.61,273780.0,174.38,430780.0,-0.95,18-05-2021,1,1532.5,0,0.0,-4136.25,,,,17-12-2021,2.0,-380.0
350,284199,511,NSE_FO:BANKNIFTY20MAY2133900PE,05-18-2021 14:45,1,25,255.75,18-05-2021 15:30,0,25,235.3,511.25,8.0,274291.25,174.71,431291.25,-0.83,18-05-2021,2,2043.75,0,0.0,-3625.0,,,,20-12-2021,1.0,-2000.0
351,284326,511,NSE_FO:BANKNIFTY20MAY2133700PE,05-19-2021 11:00,1,25,239.9,19-05-2021 15:30,0,25,178.0,1547.5,25.8,275838.75,175.69,432838.75,-0.48,19-05-2021,3,3591.25,0,0.0,-2077.5,,,,21-12-2021,1.0,-2000.0
352,284332,511,NSE_FO:BANKNIFTY20MAY2133700PE,05-20-2021 10:00,1,25,130.05,20-05-2021 15:30,0,25,210.05,-2000.0,-61.51,273838.75,174.42,430838.75,-0.94,20-05-2021,0,0.0,1,-2000.0,-4077.5,,,,22-12-2021,1.0,2326.25
353,284342,511,NSE_FO:BANKNIFTY27MAY2133400PE,05-21-2021 09:15,1,25,474.75,21-05-2021 15:30,0,25,154.75,8000.0,67.4,281838.75,179.52,438838.75,0.0,21-05-2021,1,8000.0,0,0.0,0.0,,,,23-12-2021,1.0,2052.5
354,284362,511,NSE_FO:BANKNIFTY27MAY2134800CE,05-24-2021 09:45,1,25,464.6,24-05-2021 13:15,0,25,459.9,117.5,1.01,281956.25,179.59,438956.25,0.0,24-05-2021,2,8117.5,0,0.0,0.0,,,,24-12-2021,2.0,4805.0
355,284377,511,NSE_FO:BANKNIFTY27MAY2134900PE,05-24-2021 13:15,1,25,388.2,24-05-2021 15:15,0,25,342.75,1136.25,11.71,283092.5,180.31,440092.5,0.0,24-05-2021,3,9253.75,0,0.0,0.0,,,,27-12-2021,2.0,2141.25
356,284391,511,NSE_FO:BANKNIFTY27MAY2134900CE,05-24-2021 15:15,1,25,441.85,24-05-2021 15:30,0,25,343.2,2466.25,22.33,285558.75,181.88,442558.75,0.0,24-05-2021,4,11720.0,0,0.0,0.0,,,,28-12-2021,2.0,1756.25
357,284397,511,NSE_FO:BANKNIFTY27MAY2134800CE,05-25-2021 09:15,1,25,400.0,25-05-2021 14:00,0,25,220.15,4496.25,44.96,290055.0,184.75,447055.0,0.0,25-05-2021,5,16216.25,0,0.0,0.0,,,,29-12-2021,3.0,1657.5
358,284405,511,NSE_FO:BANKNIFTY27MAY2134500PE,05-25-2021 14:00,1,25,303.65,25-05-2021 15:30,0,25,168.2,3386.25,44.61,293441.25,186.91,450441.25,0.0,25-05-2021,6,19602.5,0,0.0,0.0,,,,30-12-2021,2.0,4015.0
359,284420,511,NSE_FO:BANKNIFTY27MAY2134600CE,05-26-2021 09:30,1,25,267.9,26-05-2021 14:00,0,25,347.9,-2000.0,-29.86,291441.25,185.63,448441.25,-0.44,26-05-2021,0,0.0,1,-2000.0,-2000.0,,,,31-12-2021,2.0,372.5
360,284498,511,NSE_FO:BANKNIFTY27MAY2134600PE,05-27-2021 10:00,1,25,160.35,27-05-2021 12:30,0,25,55.7,2616.25,65.26,294057.5,187.3,451057.5,0.0,27-05-2021,1,2616.25,0,0.0,0.0,,,,04-01-2022,1.0,-2000.0
361,284506,511,NSE_FO:BANKNIFTY27MAY2134800CE,05-27-2021 12:30,1,25,128.8,27-05-2021 15:30,0,25,258.35,-3238.75,-100.58,290818.75,185.23,447818.75,-0.72,27-05-2021,0,0.0,1,-3238.75,-3238.75,,,,05-01-2022,1.0,-2000.0
362,284519,511,NSE_FO:BANKNIFTY03JUN2135300CE,05-28-2021 09:45,1,25,565.05,28-05-2021 15:15,0,25,412.7,3808.75,26.96,294627.5,187.66,451627.5,0.0,28-05-2021,1,3808.75,0,0.0,0.0,,,,06-01-2022,2.0,-2000.0
