,id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage
0,1696292,2884,NSE_FO:NIFTY24JUL24450PE,22-07-2024 09:25,1,25,231.8,22-07-2024 15:09,0,25,187.75,1101.25,19.0,430158.75,209.83,1035158.75,-0.85
1,1696290,2884,NSE_FO:NIFTY24JUL24450CE,22-07-2024 09:25,1,25,231.95,22-07-2024 15:09,0,25,245.85,-347.5,-5.99,429057.5,209.3,1034057.5,-0.95
2,1695823,2884,NSE_FO:NIFTY24JUL24750PE,19-07-2024 09:25,1,25,215.0,19-07-2024 15:09,0,25,367.35,-3808.75,-70.86,429405.0,209.47,1034405.0,-0.92
3,1695821,2884,NSE_FO:NIFTY24JUL24750CE,19-07-2024 09:25,1,25,238.75,19-07-2024 15:09,0,25,135.15,2590.0,43.39,433213.75,211.32,1038213.75,-0.56
4,1695472,2884,NSE_FO:NIFTY2471824800PE,18-07-2024 15:02,1,25,10.05,18-07-2024 15:09,0,25,4.0,151.25,60.2,430623.75,210.06,1035623.75,-0.8
5,1695471,2884,NSE_FO:NIFTY2471824800CE,18-07-2024 15:02,1,25,7.5,18-07-2024 15:09,0,25,6.45,26.25,14.0,430472.5,209.99,1035472.5,-0.82
6,1695468,2884,NSE_FO:NIFTY2471824800PE,18-07-2024 14:57,1,25,11.35,18-07-2024 15:02,0,25,10.05,32.5,11.45,430446.25,209.97,1035446.25,-0.82
7,1695467,2884,NSE_FO:NIFTY2471824800CE,18-07-2024 14:57,1,25,17.05,18-07-2024 15:02,0,25,7.5,238.75,56.01,430413.75,209.96,1035413.75,-0.82
8,1695336,2884,NSE_FO:NIFTY2471824800PE,18-07-2024 14:35,1,25,26.1,18-07-2024 14:57,0,25,11.35,368.75,56.51,430175.0,209.84,1035175.0,-0.85
9,1695334,2884,NSE_FO:NIFTY2471824800CE,18-07-2024 14:35,1,25,19.95,18-07-2024 14:57,0,25,17.05,72.5,14.54,429806.25,209.66,1034806.25,-0.88
10,1695316,2884,NSE_FO:NIFTY2471824800PE,18-07-2024 14:04,1,25,33.7,18-07-2024 14:35,0,25,26.1,190.0,22.55,429733.75,209.63,1034733.75,-0.89
11,1695314,2884,NSE_FO:NIFTY2471824800CE,18-07-2024 14:04,1,25,38.75,18-07-2024 14:35,0,25,19.95,470.0,48.52,429543.75,209.53,1034543.75,-0.91
12,1695300,2884,NSE_FO:NIFTY2471824650PE,18-07-2024 09:50,1,25,47.2,18-07-2024 14:04,0,25,5.65,1038.75,88.03,429073.75,209.3,1034073.75,-0.95
13,1695298,2884,NSE_FO:NIFTY2471824650CE,18-07-2024 09:50,1,25,61.45,18-07-2024 14:04,0,25,161.1,-2491.25,-162.16,428035.0,208.8,1033035.0,-1.05
14,1695171,2884,NSE_FO:NIFTY2471824550PE,18-07-2024 09:25,1,25,50.9,18-07-2024 09:50,0,25,18.15,818.75,64.34,430526.25,210.01,1035526.25,-0.81
