,id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage,drawdown,Date
0,1375375,2900,NSE_FO:NIFTY02JUL2010250CE,2020-07-01 09:17:00,SELL,50,109.2,2020-07-01 10:01:00,BUY,50,141.95,-1637.5,-29.99,-1637.5,-0.96,169362.5,0.0,-1637.5,01-07-2020
1,1375368,2900,NSE_FO:NIFTY02JUL2010350PE,2020-07-01 09:17:00,SELL,50,125.0,2020-07-01 12:14:00,BUY,50,66.5,2925.0,46.8,1287.5,0.75,172287.5,0.0,0.0,01-07-2020
2,1375381,2900,NSE_FO:NIFTY02JUL2010350CE,2020-07-01 12:14:00,SELL,50,81.35,2020-07-01 12:46:00,BUY,50,105.75,-1220.0,-29.99,67.5,0.04,171067.5,-0.71,-1220.0,01-07-2020
3,1375378,2900,NSE_FO:NIFTY02JUL2010450PE,2020-07-01 12:14:00,SELL,50,121.0,2020-07-01 15:09:00,BUY,50,63.05,2897.5,47.89,2965.0,1.73,173965.0,0.0,0.0,01-07-2020
4,1375384,2900,NSE_FO:NIFTY02JUL2010450CE,2020-07-02 09:17:00,SELL,50,66.8,2020-07-02 09:44:00,BUY,50,86.8,-1000.0,-29.94,1965.0,1.15,172965.0,-0.57,-1000.0,02-07-2020
5,1375382,2900,NSE_FO:NIFTY02JUL2010550PE,2020-07-02 09:17:00,SELL,50,78.3,2020-07-02 13:51:00,BUY,50,9.0,3465.0,88.51,5430.0,3.18,176430.0,0.0,0.0,02-07-2020
6,1375391,2900,NSE_FO:NIFTY02JUL2010550CE,2020-07-02 13:51:00,SELL,50,45.55,2020-07-02 15:09:00,BUY,50,4.15,2070.0,90.89,6512.5,3.81,177512.5,0.0,0.0,02-07-2020
7,1375388,2900,NSE_FO:NIFTY02JUL2010650PE,2020-07-02 13:51:00,SELL,50,65.95,2020-07-02 14:33:00,BUY,50,85.7,-987.5,-29.95,4442.5,2.6,175442.5,-0.56,-2070.0,02-07-2020
8,1375398,2900,NSE_FO:NIFTY09JUL2010550CE,2020-07-03 09:17:00,SELL,50,145.0,2020-07-03 15:09:00,BUY,50,127.9,855.0,11.79,7807.5,4.57,178807.5,0.0,0.0,03-07-2020
9,1375395,2900,NSE_FO:NIFTY09JUL2010650PE,2020-07-03 09:17:00,SELL,50,163.95,2020-07-03 15:09:00,BUY,50,155.15,440.0,5.37,6952.5,4.07,177952.5,0.0,-855.0,03-07-2020
10,1375404,2900,NSE_FO:NIFTY09JUL2010650CE,2020-07-06 09:17:00,SELL,50,110.4,2020-07-06 11:30:00,BUY,50,143.5,-1655.0,-29.98,6152.5,3.6,177152.5,-0.93,-1655.0,06-07-2020
11,1375402,2900,NSE_FO:NIFTY09JUL2010750PE,2020-07-06 09:17:00,SELL,50,137.25,2020-07-06 12:48:00,BUY,50,87.55,2485.0,36.21,8637.5,5.05,179637.5,0.0,0.0,06-07-2020
12,1375409,2900,NSE_FO:NIFTY09JUL2010750CE,2020-07-06 12:48:00,SELL,50,109.5,2020-07-06 15:09:00,BUY,50,94.1,770.0,14.06,9042.5,5.29,180042.5,0.0,0.0,06-07-2020
13,1375407,2900,NSE_FO:NIFTY09JUL2010850PE,2020-07-06 12:48:00,SELL,50,138.85,2020-07-06 15:09:00,BUY,50,146.15,-365.0,-5.26,8272.5,4.84,179272.5,-0.2,-770.0,06-07-2020
14,1375412,2900,NSE_FO:NIFTY09JUL2010700CE,2020-07-07 09:17:00,SELL,50,109.45,2020-07-07 15:09:00,BUY,50,127.7,-912.5,-16.67,6272.5,3.67,177272.5,-1.54,-2770.0,07-07-2020
15,1375410,2900,NSE_FO:NIFTY09JUL2010800PE,2020-07-07 09:17:00,SELL,50,123.85,2020-07-07 11:39:00,BUY,50,161.0,-1857.5,-30.0,7185.0,4.2,178185.0,-1.03,-1857.5,07-07-2020
16,1375417,2900,NSE_FO:NIFTY09JUL2010750CE,2020-07-08 09:17:00,SELL,50,94.85,2020-07-08 14:45:00,BUY,50,48.1,2337.5,49.29,7032.5,4.11,178032.5,-1.12,-2010.0,08-07-2020
17,1375416,2900,NSE_FO:NIFTY09JUL2010850PE,2020-07-08 09:17:00,SELL,50,105.2,2020-07-08 14:45:00,BUY,50,136.75,-1577.5,-29.99,4695.0,2.75,175695.0,-2.41,-4347.5,08-07-2020
18,1375422,2900,NSE_FO:NIFTY09JUL2010700CE,2020-07-08 14:45:00,SELL,50,75.0,2020-07-08 15:09:00,BUY,50,69.1,295.0,7.87,7490.0,4.38,178490.0,-0.86,-1552.5,08-07-2020
19,1375421,2900,NSE_FO:NIFTY09JUL2010800PE,2020-07-08 14:45:00,SELL,50,101.15,2020-07-08 15:09:00,BUY,50,97.9,162.5,3.21,7195.0,4.21,178195.0,-1.03,-1847.5,08-07-2020
20,1375424,2900,NSE_FO:NIFTY09JUL2010700CE,2020-07-09 09:17:00,SELL,50,60.5,2020-07-09 10:10:00,BUY,50,78.65,-907.5,-30.0,6582.5,3.85,177582.5,-1.37,-2460.0,09-07-2020
21,1375423,2900,NSE_FO:NIFTY09JUL2010800PE,2020-07-09 09:17:00,SELL,50,83.05,2020-07-09 15:09:00,BUY,50,2.75,4015.0,96.69,10597.5,6.2,181597.5,0.0,0.0,09-07-2020
22,1375429,2900,NSE_FO:NIFTY16JUL2010700CE,2020-07-10 09:17:00,SELL,50,163.95,2020-07-10 15:09:00,BUY,50,148.15,790.0,9.64,12007.5,7.02,183007.5,0.0,0.0,10-07-2020
23,1375428,2900,NSE_FO:NIFTY16JUL2010800PE,2020-07-10 09:17:00,SELL,50,135.1,2020-07-10 15:09:00,BUY,50,122.7,620.0,9.18,11217.5,6.56,182217.5,0.0,-790.0,10-07-2020
24,1375440,2900,NSE_FO:NIFTY16JUL2010800CE,2020-07-13 09:17:00,SELL,50,116.0,2020-07-13 13:32:00,BUY,50,87.05,1447.5,24.96,11552.5,6.76,182552.5,-0.25,-455.0,13-07-2020
25,1375438,2900,NSE_FO:NIFTY16JUL2010900PE,2020-07-13 09:17:00,SELL,50,126.9,2020-07-13 13:32:00,BUY,50,164.95,-1902.5,-29.98,10105.0,5.91,181105.0,-1.04,-1902.5,13-07-2020
26,1375444,2900,NSE_FO:NIFTY16JUL2010750CE,2020-07-13 13:32:00,SELL,50,113.2,2020-07-13 15:09:00,BUY,50,121.35,-407.5,-7.2,12397.5,7.25,183397.5,-0.22,0.0,13-07-2020
27,1375441,2900,NSE_FO:NIFTY16JUL2010850PE,2020-07-13 13:32:00,SELL,50,134.0,2020-07-13 15:09:00,BUY,50,108.95,1252.5,18.69,12805.0,7.49,183805.0,0.0,0.0,13-07-2020
28,1375446,2900,NSE_FO:NIFTY16JUL2010700CE,2020-07-14 09:17:00,SELL,50,98.15,2020-07-14 10:56:00,BUY,50,63.2,1747.5,35.61,12352.5,7.22,183352.5,-0.25,-452.5,14-07-2020
29,1375445,2900,NSE_FO:NIFTY16JUL2010800PE,2020-07-14 09:17:00,SELL,50,119.6,2020-07-14 10:33:00,BUY,50,155.45,-1792.5,-29.97,10605.0,6.2,181605.0,-1.2,-2200.0,14-07-2020
30,1375451,2900,NSE_FO:NIFTY16JUL2010600CE,2020-07-14 10:56:00,SELL,50,112.15,2020-07-14 13:14:00,BUY,50,72.85,1965.0,35.04,12622.5,7.38,183622.5,-0.1,-182.5,14-07-2020
31,1375450,2900,NSE_FO:NIFTY16JUL2010700PE,2020-07-14 10:56:00,SELL,50,113.0,2020-07-14 12:53:00,BUY,50,146.9,-1695.0,-30.0,10657.5,6.23,181657.5,-1.17,-2147.5,14-07-2020
32,1375459,2900,NSE_FO:NIFTY16JUL2010500CE,2020-07-14 13:14:00,SELL,50,126.3,2020-07-14 13:54:00,BUY,50,164.15,-1892.5,-29.97,10730.0,6.27,181730.0,-1.13,-2075.0,14-07-2020
33,1375455,2900,NSE_FO:NIFTY16JUL2010600PE,2020-07-14 13:14:00,SELL,50,106.7,2020-07-14 14:16:00,BUY,50,61.35,2267.5,42.5,12997.5,7.6,183997.5,0.0,0.0,14-07-2020
34,1375461,2900,NSE_FO:NIFTY16JUL2010600CE,2020-07-14 14:16:00,SELL,50,103.55,2020-07-14 15:09:00,BUY,50,88.25,765.0,14.78,12942.5,7.57,183942.5,-0.03,-55.0,14-07-2020
35,1375460,2900,NSE_FO:NIFTY16JUL2010700PE,2020-07-14 14:16:00,SELL,50,114.6,2020-07-14 15:09:00,BUY,50,131.0,-820.0,-14.31,12177.5,7.12,183177.5,-0.45,-820.0,14-07-2020
36,1375463,2900,NSE_FO:NIFTY16JUL2010650CE,2020-07-15 09:17:00,SELL,50,87.85,2020-07-15 09:55:00,BUY,50,114.2,-1317.5,-29.99,11625.0,6.8,182625.0,-0.75,-1372.5,15-07-2020
37,1375462,2900,NSE_FO:NIFTY16JUL2010750PE,2020-07-15 09:17:00,SELL,50,109.4,2020-07-15 10:24:00,BUY,50,60.65,2437.5,44.56,14062.5,8.22,185062.5,0.0,0.0,15-07-2020
38,1375467,2900,NSE_FO:NIFTY16JUL2010750CE,2020-07-15 10:24:00,SELL,50,71.0,2020-07-15 11:16:00,BUY,50,92.3,-1065.0,-30.0,12997.5,7.6,183997.5,-0.58,-1065.0,15-07-2020
39,1375466,2900,NSE_FO:NIFTY16JUL2010850PE,2020-07-15 10:24:00,SELL,50,121.4,2020-07-15 14:37:00,BUY,50,155.9,-1725.0,-28.42,11272.5,6.59,182272.5,-1.51,-2790.0,15-07-2020
40,1375470,2900,NSE_FO:NIFTY16JUL2010650CE,2020-07-15 14:37:00,SELL,50,88.75,2020-07-15 15:09:00,BUY,50,49.8,1947.5,43.89,12032.5,7.04,183032.5,-1.1,-2030.0,15-07-2020
41,1375469,2900,NSE_FO:NIFTY16JUL2010750PE,2020-07-15 14:37:00,SELL,50,79.25,2020-07-15 14:39:00,BUY,50,103.0,-1187.5,-29.97,10085.0,5.9,181085.0,-2.15,-3977.5,15-07-2020
42,1375472,2900,NSE_FO:NIFTY16JUL2010600CE,2020-07-16 09:17:00,SELL,50,47.25,2020-07-16 09:46:00,BUY,50,61.4,-707.5,-29.95,11325.0,6.62,182325.0,-1.48,-2737.5,16-07-2020
43,1375471,2900,NSE_FO:NIFTY16JUL2010700PE,2020-07-16 09:17:00,SELL,50,105.3,2020-07-16 14:50:00,BUY,50,15.35,4497.5,85.42,15822.5,9.25,186822.5,0.0,0.0,16-07-2020
44,1375476,2900,NSE_FO:NIFTY16JUL2010650CE,2020-07-16 14:50:00,SELL,50,46.15,2020-07-16 15:00:00,BUY,50,59.95,-690.0,-29.9,15132.5,8.85,186132.5,-0.37,-690.0,16-07-2020
45,1375475,2900,NSE_FO:NIFTY16JUL2010750PE,2020-07-16 14:50:00,SELL,50,56.0,2020-07-16 15:09:00,BUY,50,15.65,2017.5,72.05,17150.0,10.03,188150.0,0.0,0.0,16-07-2020
46,1375483,2900,NSE_FO:NIFTY23JUL2010750CE,2020-07-17 09:17:00,SELL,50,126.65,2020-07-17 14:10:00,BUY,50,164.6,-1897.5,-29.96,15252.5,8.92,186252.5,-1.01,-1897.5,17-07-2020
47,1375479,2900,NSE_FO:NIFTY23JUL2010850PE,2020-07-17 09:17:00,SELL,50,157.5,2020-07-17 14:47:00,BUY,50,99.75,2887.5,36.67,18140.0,10.61,189140.0,0.0,0.0,17-07-2020
48,1375489,2900,NSE_FO:NIFTY23JUL2010800CE,2020-07-17 14:47:00,SELL,50,142.5,2020-07-17 15:09:00,BUY,50,147.75,-262.5,-3.68,17990.0,10.52,188990.0,-0.14,-150.0,17-07-2020
49,1375487,2900,NSE_FO:NIFTY23JUL2010900PE,2020-07-17 14:47:00,SELL,50,123.25,2020-07-17 15:09:00,BUY,50,121.0,112.5,1.83,18252.5,10.67,189252.5,0.0,0.0,17-07-2020
50,1375497,2900,NSE_FO:NIFTY23JUL2010950CE,2020-07-20 09:17:00,SELL,50,102.3,2020-07-20 14:14:00,BUY,50,132.95,-1532.5,-29.96,16457.5,9.62,187457.5,-0.95,-1795.0,20-07-2020
51,1375491,2900,NSE_FO:NIFTY23JUL2011050PE,2020-07-20 09:17:00,SELL,50,158.45,2020-07-20 15:09:00,BUY,50,117.45,2050.0,25.88,18507.5,10.82,189507.5,0.0,0.0,20-07-2020
52,1375511,2900,NSE_FO:NIFTY23JUL2011100CE,2020-07-21 09:17:00,SELL,50,82.3,2020-07-21 13:05:00,BUY,50,106.95,-1232.5,-29.95,17275.0,10.1,188275.0,-0.65,-1232.5,21-07-2020
53,1375508,2900,NSE_FO:NIFTY23JUL2011200PE,2020-07-21 09:17:00,SELL,50,143.5,2020-07-21 15:09:00,BUY,50,86.0,2875.0,40.07,20150.0,11.78,191150.0,0.0,0.0,21-07-2020
54,1375516,2900,NSE_FO:NIFTY23JUL2011100CE,2020-07-22 09:17:00,SELL,50,97.0,2020-07-22 14:40:00,BUY,50,38.1,2945.0,60.72,21612.5,12.64,192612.5,0.0,0.0,22-07-2020
55,1375515,2900,NSE_FO:NIFTY23JUL2011200PE,2020-07-22 09:17:00,SELL,50,98.9,2020-07-22 09:36:00,BUY,50,128.55,-1482.5,-29.98,18667.5,10.92,189667.5,-0.78,-2945.0,22-07-2020
56,1375523,2900,NSE_FO:NIFTY23JUL2011050CE,2020-07-22 14:40:00,SELL,50,62.55,2020-07-22 15:03:00,BUY,50,81.3,-937.5,-29.98,20675.0,12.09,191675.0,-0.49,-937.5,22-07-2020
57,1375520,2900,NSE_FO:NIFTY23JUL2011150PE,2020-07-22 14:40:00,SELL,50,113.1,2020-07-22 15:09:00,BUY,50,73.35,1987.5,35.15,22662.5,13.25,193662.5,0.0,0.0,22-07-2020
58,1375526,2900,NSE_FO:NIFTY23JUL2011100CE,2020-07-23 09:17:00,SELL,50,54.4,2020-07-23 09:45:00,BUY,50,70.7,-815.0,-29.96,21847.5,12.78,192847.5,-0.42,-815.0,23-07-2020
59,1375525,2900,NSE_FO:NIFTY23JUL2011200PE,2020-07-23 09:17:00,SELL,50,78.25,2020-07-23 12:17:00,BUY,50,17.25,3050.0,77.96,24897.5,14.56,195897.5,0.0,0.0,23-07-2020
60,1375532,2900,NSE_FO:NIFTY23JUL2011150CE,2020-07-23 12:17:00,SELL,50,72.5,2020-07-23 15:09:00,BUY,50,64.55,397.5,10.97,24632.5,14.4,195632.5,-0.14,-265.0,23-07-2020
61,1375528,2900,NSE_FO:NIFTY23JUL2011250PE,2020-07-23 12:17:00,SELL,50,44.25,2020-07-23 12:28:00,BUY,50,57.5,-662.5,-29.94,24235.0,14.17,195235.0,-0.34,-662.5,23-07-2020
62,1375538,2900,NSE_FO:NIFTY30JUL2011100CE,2020-07-24 09:17:00,SELL,50,127.0,2020-07-24 14:31:00,BUY,50,165.1,-1905.0,-30.0,22727.5,13.29,193727.5,-1.11,-2170.0,24-07-2020
63,1375537,2900,NSE_FO:NIFTY30JUL2011200PE,2020-07-24 09:17:00,SELL,50,161.4,2020-07-24 14:32:00,BUY,50,117.3,2205.0,27.32,24932.5,14.58,195932.5,0.0,0.0,24-07-2020
64,1375544,2900,NSE_FO:NIFTY30JUL2011150CE,2020-07-24 14:32:00,SELL,50,133.6,2020-07-24 15:09:00,BUY,50,120.4,660.0,9.88,25140.0,14.7,196140.0,0.0,0.0,24-07-2020
65,1375543,2900,NSE_FO:NIFTY30JUL2011250PE,2020-07-24 14:32:00,SELL,50,143.0,2020-07-24 15:09:00,BUY,50,152.05,-452.5,-6.33,24480.0,14.32,195480.0,-0.23,-660.0,24-07-2020
66,1375548,2900,NSE_FO:NIFTY30JUL2011150CE,2020-07-27 09:17:00,SELL,50,117.45,2020-07-27 09:46:00,BUY,50,81.0,1822.5,31.03,24800.0,14.5,195800.0,-0.17,-340.0,27-07-2020
67,1375547,2900,NSE_FO:NIFTY30JUL2011250PE,2020-07-27 09:17:00,SELL,50,144.2,2020-07-27 09:38:00,BUY,50,187.45,-2162.5,-29.99,22977.5,13.44,193977.5,-1.1,-2162.5,27-07-2020
68,1375550,2900,NSE_FO:NIFTY30JUL2011100CE,2020-07-27 09:46:00,SELL,50,105.3,2020-07-27 15:09:00,BUY,50,105.55,-12.5,-0.24,26020.0,15.22,197020.0,-0.01,0.0,27-07-2020
69,1375549,2900,NSE_FO:NIFTY30JUL2011200PE,2020-07-27 09:46:00,SELL,50,157.8,2020-07-27 15:09:00,BUY,50,133.15,1232.5,15.62,26032.5,15.22,197032.5,0.0,0.0,27-07-2020
70,1375552,2900,NSE_FO:NIFTY30JUL2011150CE,2020-07-28 09:17:00,SELL,50,90.05,2020-07-28 12:11:00,BUY,50,117.05,-1350.0,-29.98,24670.0,14.43,195670.0,-0.69,-1362.5,28-07-2020
71,1375551,2900,NSE_FO:NIFTY30JUL2011250PE,2020-07-28 09:17:00,SELL,50,140.7,2020-07-28 12:58:00,BUY,50,69.85,3542.5,50.36,28212.5,16.5,199212.5,0.0,0.0,28-07-2020
72,1375560,2900,NSE_FO:NIFTY30JUL2011200CE,2020-07-28 12:58:00,SELL,50,112.55,2020-07-28 15:06:00,BUY,50,146.3,-1687.5,-29.99,26525.0,15.51,197525.0,-0.85,-1687.5,28-07-2020
73,1375558,2900,NSE_FO:NIFTY30JUL2011300PE,2020-07-28 12:58:00,SELL,50,94.6,2020-07-28 15:09:00,BUY,50,58.8,1790.0,37.84,28315.0,16.56,199315.0,0.0,0.0,28-07-2020
74,1375568,2900,NSE_FO:NIFTY30JUL2011250CE,2020-07-29 09:17:00,SELL,50,110.45,2020-07-29 14:08:00,BUY,50,58.7,2587.5,46.85,29727.5,17.38,200727.5,0.0,0.0,29-07-2020
75,1375565,2900,NSE_FO:NIFTY30JUL2011350PE,2020-07-29 09:17:00,SELL,50,78.4,2020-07-29 09:38:00,BUY,50,101.9,-1175.0,-29.97,27140.0,15.87,198140.0,-0.59,-2587.5,29-07-2020
76,1375570,2900,NSE_FO:NIFTY30JUL2011200CE,2020-07-29 14:08:00,SELL,50,86.9,2020-07-29 15:09:00,BUY,50,71.4,775.0,17.84,29162.5,17.05,200162.5,-0.28,-565.0,29-07-2020
77,1375569,2900,NSE_FO:NIFTY30JUL2011300PE,2020-07-29 14:08:00,SELL,50,89.35,2020-07-29 14:40:00,BUY,50,116.15,-1340.0,-29.99,28387.5,16.6,199387.5,-0.67,-1340.0,29-07-2020
78,1375572,2900,NSE_FO:NIFTY30JUL2011200CE,2020-07-30 09:17:00,SELL,50,66.85,2020-07-30 10:16:00,BUY,50,86.9,-1002.5,-29.99,28160.0,16.47,199160.0,-0.78,-1567.5,30-07-2020
79,1375571,2900,NSE_FO:NIFTY30JUL2011300PE,2020-07-30 09:17:00,SELL,50,63.6,2020-07-30 12:58:00,BUY,50,82.65,-952.5,-29.95,27207.5,15.91,198207.5,-1.26,-2520.0,30-07-2020
80,1375576,2900,NSE_FO:NIFTY30JUL2011150CE,2020-07-30 12:58:00,SELL,50,72.1,2020-07-30 14:10:00,BUY,50,14.0,2905.0,80.58,29350.0,17.16,200350.0,-0.19,-377.5,30-07-2020
81,1375575,2900,NSE_FO:NIFTY30JUL2011250PE,2020-07-30 12:58:00,SELL,50,50.95,2020-07-30 13:00:00,BUY,50,66.2,-762.5,-29.93,26445.0,15.46,197445.0,-1.64,-3282.5,30-07-2020
82,1375578,2900,NSE_FO:NIFTY30JUL2011100CE,2020-07-30 14:10:00,SELL,50,45.45,2020-07-30 15:09:00,BUY,50,15.7,1487.5,65.46,29840.0,17.45,200840.0,0.0,0.0,30-07-2020
83,1375577,2900,NSE_FO:NIFTY30JUL2011200PE,2020-07-30 14:10:00,SELL,50,66.6,2020-07-30 14:12:00,BUY,50,86.55,-997.5,-29.95,28352.5,16.58,199352.5,-0.69,-1487.5,30-07-2020
84,1375581,2900,NSE_FO:NIFTY06AUG2011050CE,2020-07-31 09:17:00,SELL,50,141.3,2020-07-31 15:09:00,BUY,50,132.0,465.0,6.58,31715.0,18.55,202715.0,0.0,0.0,31-07-2020
85,1375579,2900,NSE_FO:NIFTY06AUG2011150PE,2020-07-31 09:17:00,SELL,50,172.35,2020-07-31 15:09:00,BUY,50,144.15,1410.0,16.36,31250.0,18.27,202250.0,0.0,-465.0,31-07-2020
86,1375586,2900,NSE_FO:NIFTY06AUG2011000CE,2020-08-03 09:17:00,SELL,50,110.35,2020-08-03 12:27:00,BUY,50,76.5,1692.5,30.68,31177.5,18.23,202177.5,-0.27,-537.5,03-08-2020
87,1375585,2900,NSE_FO:NIFTY06AUG2011100PE,2020-08-03 09:17:00,SELL,50,148.75,2020-08-03 12:27:00,BUY,50,193.35,-2230.0,-29.98,29485.0,17.24,200485.0,-1.1,-2230.0,03-08-2020
88,1375591,2900,NSE_FO:NIFTY06AUG2010900CE,2020-08-03 12:27:00,SELL,50,126.75,2020-08-03 15:09:00,BUY,50,101.6,1257.5,19.84,30567.5,17.88,201567.5,-0.57,-1147.5,03-08-2020
89,1375589,2900,NSE_FO:NIFTY06AUG2011000PE,2020-08-03 12:27:00,SELL,50,124.55,2020-08-03 14:06:00,BUY,50,161.9,-1867.5,-29.99,29310.0,17.14,200310.0,-1.19,-2405.0,03-08-2020
90,1375595,2900,NSE_FO:NIFTY06AUG2010900CE,2020-08-04 09:17:00,SELL,50,109.0,2020-08-04 10:33:00,BUY,50,141.7,-1635.0,-30.0,28932.5,16.92,199932.5,-1.37,-2782.5,04-08-2020
91,1375594,2900,NSE_FO:NIFTY06AUG2011000PE,2020-08-04 09:17:00,SELL,50,120.2,2020-08-04 10:38:00,BUY,50,76.95,2162.5,35.98,31095.0,18.18,202095.0,-0.31,-620.0,04-08-2020
92,1375597,2900,NSE_FO:NIFTY06AUG2011000CE,2020-08-04 10:38:00,SELL,50,90.7,2020-08-04 14:37:00,BUY,50,117.9,-1360.0,-29.99,29735.0,17.39,200735.0,-0.98,-1980.0,04-08-2020
93,1375596,2900,NSE_FO:NIFTY06AUG2011100PE,2020-08-04 10:38:00,SELL,50,134.1,2020-08-04 14:55:00,BUY,50,76.4,2885.0,43.03,32620.0,19.08,203620.0,0.0,0.0,04-08-2020
94,1375600,2900,NSE_FO:NIFTY06AUG2011050CE,2020-08-04 14:55:00,SELL,50,93.25,2020-08-04 15:09:00,BUY,50,90.25,150.0,3.22,32765.0,19.16,203765.0,0.0,0.0,04-08-2020
95,1375599,2900,NSE_FO:NIFTY06AUG2011150PE,2020-08-04 14:55:00,SELL,50,104.0,2020-08-04 15:09:00,BUY,50,104.1,-5.0,-0.1,32615.0,19.07,203615.0,0.0,-150.0,04-08-2020
96,1375606,2900,NSE_FO:NIFTY06AUG2011150CE,2020-08-05 09:17:00,SELL,50,63.8,2020-08-05 09:35:00,BUY,50,82.9,-955.0,-29.94,31810.0,18.6,202810.0,-0.47,-955.0,05-08-2020
97,1375604,2900,NSE_FO:NIFTY06AUG2011250PE,2020-08-05 09:17:00,SELL,50,112.4,2020-08-05 11:47:00,BUY,50,146.1,-1685.0,-29.98,30125.0,17.62,201125.0,-1.3,-2640.0,05-08-2020
98,1375610,2900,NSE_FO:NIFTY06AUG2011050CE,2020-08-05 11:47:00,SELL,50,100.0,2020-08-05 15:09:00,BUY,50,81.0,950.0,19.0,29982.5,17.53,200982.5,-1.37,-2782.5,05-08-2020
99,1375609,2900,NSE_FO:NIFTY06AUG2011150PE,2020-08-05 11:47:00,SELL,50,72.95,2020-08-05 11:58:00,BUY,50,94.8,-1092.5,-29.95,29032.5,16.98,200032.5,-1.83,-3732.5,05-08-2020
100,1375616,2900,NSE_FO:NIFTY06AUG2011100CE,2020-08-06 09:17:00,SELL,50,64.4,2020-08-06 10:20:00,BUY,50,83.7,-965.0,-29.97,29017.5,16.97,200017.5,-1.84,-3747.5,06-08-2020
101,1375614,2900,NSE_FO:NIFTY06AUG2011200PE,2020-08-06 09:17:00,SELL,50,85.9,2020-08-06 12:51:00,BUY,50,16.55,3467.5,80.73,32485.0,19.0,203485.0,-0.14,-280.0,06-08-2020
102,1375622,2900,NSE_FO:NIFTY06AUG2011200CE,2020-08-06 12:51:00,SELL,50,44.9,2020-08-06 12:56:00,BUY,50,58.35,-672.5,-29.96,31812.5,18.6,202812.5,-0.47,-952.5,06-08-2020
103,1375619,2900,NSE_FO:NIFTY06AUG2011300PE,2020-08-06 12:51:00,SELL,50,75.65,2020-08-06 13:46:00,BUY,50,98.3,-1132.5,-29.94,30680.0,17.94,201680.0,-1.02,-2085.0,06-08-2020
104,1375624,2900,NSE_FO:NIFTY06AUG2011150CE,2020-08-06 13:46:00,SELL,50,63.75,2020-08-06 15:09:00,BUY,50,49.1,732.5,22.98,30685.0,17.94,201685.0,-1.02,-2080.0,06-08-2020
105,1375623,2900,NSE_FO:NIFTY06AUG2011250PE,2020-08-06 13:46:00,SELL,50,48.6,2020-08-06 14:19:00,BUY,50,63.15,-727.5,-29.94,29952.5,17.52,200952.5,-1.38,-2812.5,06-08-2020
106,1375635,2900,NSE_FO:NIFTY13AUG2011100CE,2020-08-07 09:17:00,SELL,50,147.55,2020-08-07 15:09:00,BUY,50,176.0,-1422.5,-19.28,31597.5,18.48,202597.5,-0.7,-1167.5,07-08-2020
107,1375627,2900,NSE_FO:NIFTY13AUG2011200PE,2020-08-07 09:17:00,SELL,50,136.85,2020-08-07 15:09:00,BUY,50,90.15,2335.0,34.12,33020.0,19.31,204020.0,0.0,0.0,07-08-2020
108,1375639,2900,NSE_FO:NIFTY13AUG2011250CE,2020-08-10 09:17:00,SELL,50,103.8,2020-08-10 15:09:00,BUY,50,98.3,275.0,5.3,32410.0,18.95,203410.0,-0.3,-610.0,10-08-2020
109,1375637,2900,NSE_FO:NIFTY13AUG2011350PE,2020-08-10 09:17:00,SELL,50,126.5,2020-08-10 15:09:00,BUY,50,115.75,537.5,8.5,32135.0,18.79,203135.0,-0.43,-885.0,10-08-2020
110,1375645,2900,NSE_FO:NIFTY13AUG2011300CE,2020-08-11 09:17:00,SELL,50,103.25,2020-08-11 15:09:00,BUY,50,80.85,1120.0,21.69,32145.0,18.8,203145.0,-0.43,-875.0,11-08-2020
111,1375641,2900,NSE_FO:NIFTY13AUG2011400PE,2020-08-11 09:17:00,SELL,50,92.35,2020-08-11 11:05:00,BUY,50,120.05,-1385.0,-29.99,31025.0,18.14,202025.0,-0.98,-1995.0,11-08-2020
112,1375655,2900,NSE_FO:NIFTY13AUG2011200CE,2020-08-12 09:17:00,SELL,50,89.95,2020-08-12 11:11:00,BUY,50,116.9,-1347.5,-29.96,30797.5,18.01,201797.5,-1.09,-2222.5,12-08-2020
113,1375653,2900,NSE_FO:NIFTY13AUG2011300PE,2020-08-12 09:17:00,SELL,50,87.25,2020-08-12 15:09:00,BUY,50,35.0,2612.5,59.89,33410.0,19.54,204410.0,0.0,0.0,12-08-2020
114,1375659,2900,NSE_FO:NIFTY13AUG2011300CE,2020-08-13 09:17:00,SELL,50,65.05,2020-08-13 15:09:00,BUY,50,4.4,3032.5,93.24,34692.5,20.29,205692.5,0.0,0.0,13-08-2020
115,1375658,2900,NSE_FO:NIFTY13AUG2011400PE,2020-08-13 09:17:00,SELL,50,66.0,2020-08-13 11:41:00,BUY,50,101.0,-1750.0,-53.03,31660.0,18.51,202660.0,-0.86,-3032.5,13-08-2020
116,1375664,2900,NSE_FO:NIFTY20AUG2011300CE,2020-08-14 09:17:00,SELL,50,115.55,2020-08-14 13:46:00,BUY,50,74.95,2030.0,35.14,34777.5,20.34,205777.5,0.0,0.0,14-08-2020
117,1375661,2900,NSE_FO:NIFTY20AUG2011400PE,2020-08-14 09:17:00,SELL,50,129.7,2020-08-14 13:41:00,BUY,50,168.6,-1945.0,-29.99,32747.5,19.15,203747.5,-0.95,-2030.0,14-08-2020
