,instrument_str,entry_timestamp,EN_ID,entry_transaction_type,entry_quantity,entry_price,EN_CODE,EN_VAR,exit_timestamp,EX_ID,exit_transaction_type,exit_quantity,exit_price,EX_CODE,EX_VAR,pnl_absolute,pnl_cumulative_absolute,pnl_percentage,pnl_cumulative_percentage,equity_curve,drawdown_percentage,Drawdown ?,Date
0,NSE_FO:BANKNIFTY02JUL2021600CE [LOCAL],01-07-2020 09:17,aac6095ad4d54435afa4f435be00a042,SELL,15,187.9,INTRADAY,MARKET,01-07-2020 09:17,b10ddbe4da6843a9b313179c4f7534b7,BUY,15,225.45,INTRADAY,STOPLOSS_LIMIT,-563.25,-563.25,-19.98,-0.37,150436.75,-0.37,01-07-2020,-563.25
1,NSE_FO:BANKNIFTY02JUL2021000PE [LOCAL],01-07-2020 09:17,50a079f395d74eff8c6b614b9debb5ca,SELL,15,200.8,INTRADAY,MARKET,01-07-2020 09:17,8b00e67bb0e14244b6e338f9db09cc98,BUY,15,149.05,INTRADAY,MARKET,776.25,213.0,25.77,0.14,151213.0,0.0,01-07-2020,0.0
2,NSE_FO:BANKNIFTY02JUL2021800CE [LOCAL],01-07-2020 09:32,9151d1171c3e45f0b23a52c984426cd3,SELL,15,161.7,INTRADAY,MARKET,01-07-2020 09:32,27780ed15a6e4de4a77fd40d0cfa55ea,BUY,15,194.0,INTRADAY,STOPLOSS_LIMIT,-484.5,-271.5,-19.98,-0.18,150728.5,-0.32,01-07-2020,-484.5
3,NSE_FO:BANKNIFTY02JUL2021200PE [LOCAL],01-07-2020 09:32,7e6b4d63c5254f37ba09672c53f80c6a,SELL,15,214.3,INTRADAY,MARKET,01-07-2020 09:32,9041d66da0a54c65a42474fb2557e31e,BUY,15,114.6,INTRADAY,MARKET,1495.5,1224.0,46.52,0.81,152224.0,0.0,01-07-2020,0.0
4,NSE_FO:BANKNIFTY02JUL2022000CE [LOCAL],01-07-2020 11:28,86dadc919d024c2f880e157607d34dbe,SELL,15,154.55,INTRADAY,MARKET,01-07-2020 11:28,3ae86f6f5b9140c3be0f9aa65d1b6f5b,BUY,15,185.45,INTRADAY,STOPLOSS_LIMIT,-463.5,760.5,-19.99,0.5,151760.5,-0.3,01-07-2020,-463.5
5,NSE_FO:BANKNIFTY02JUL2021400PE [LOCAL],01-07-2020 11:28,e67530440f2a4604baa8b47bbd060f2e,SELL,15,167.8,INTRADAY,MARKET,01-07-2020 11:28,4ee7df785b73472a9043446c24257620,BUY,15,116.25,INTRADAY,MARKET,773.25,1533.75,30.72,1.02,152533.75,0.0,01-07-2020,0.0
6,NSE_FO:BANKNIFTY02JUL2022200CE [LOCAL],01-07-2020 12:59,9889481a48454de4ae8d0c5242191148,SELL,15,120.0,INTRADAY,MARKET,01-07-2020 12:59,f799db9cb5d14138ab4604231636c2db,BUY,15,144.0,INTRADAY,STOPLOSS_LIMIT,-360.0,1173.75,-20.0,0.78,152173.75,-0.24,01-07-2020,-360.0
7,NSE_FO:BANKNIFTY02JUL2021600PE [LOCAL],01-07-2020 12:59,2c7e697dff574cf3bf8d5bdfb82bb70e,SELL,15,171.85,INTRADAY,MARKET,01-07-2020 12:59,e6bd43ec826f4a4caf91d6c1f15c96dd,BUY,15,206.2,INTRADAY,STOPLOSS_LIMIT,-515.25,658.5,-19.99,0.44,151658.5,-0.57,01-07-2020,-875.25
8,NSE_FO:BANKNIFTY02JUL2022500CE [LOCAL],02-07-2020 09:17,72c4be37f5d546a69cb16876bd486fe0,SELL,15,65.0,INTRADAY,MARKET,02-07-2020 09:17,8d0f4fc06df5413a92d164c7065036bc,BUY,15,78.0,INTRADAY,STOPLOSS_LIMIT,-195.0,463.5,-20.0,0.31,151463.5,-0.7,02-07-2020,-1070.25
9,NSE_FO:BANKNIFTY02JUL2021900PE [LOCAL],02-07-2020 09:17,737557ee239748448b2395e3347dceed,SELL,15,58.35,INTRADAY,MARKET,02-07-2020 09:17,583f88b6cb76433aaa3b4f9665a6197f,BUY,15,70.0,INTRADAY,STOPLOSS_LIMIT,-174.75,288.75,-19.97,0.19,151288.75,-0.82,02-07-2020,-1245.0
10,NSE_FO:BANKNIFTY02JUL2021800PE [LOCAL],02-07-2020 10:19,47889c889f5c4916853b2c98b5113f2e,SELL,15,54.4,INTRADAY,MARKET,02-07-2020 10:19,5c0028837fe54b7f85dadbb06a849e1d,BUY,15,65.25,INTRADAY,STOPLOSS_LIMIT,-162.75,126.0,-19.94,0.08,151126.0,-0.92,02-07-2020,-1407.75
11,NSE_FO:BANKNIFTY02JUL2022400CE [LOCAL],02-07-2020 10:19,5f2a723bada54d44a3aae8388f1f92f4,SELL,15,78.05,INTRADAY,MARKET,02-07-2020 10:19,75fa59eca83a47edbe594dc5ed4fae70,BUY,15,40.6,INTRADAY,MARKET,561.75,687.75,47.98,0.46,151687.75,-0.55,02-07-2020,-846.0
12,NSE_FO:BANKNIFTY02JUL2022300CE [LOCAL],02-07-2020 10:39,9a154f1e4ee449d1871c35e9998c2ca3,SELL,15,61.95,INTRADAY,MARKET,02-07-2020 10:39,9e1d2e2db2554687b65340220899b7ec,BUY,15,74.3,INTRADAY,STOPLOSS_LIMIT,-185.25,502.5,-19.94,0.33,151502.5,-0.68,02-07-2020,-1031.25
13,NSE_FO:BANKNIFTY02JUL2021700PE [LOCAL],02-07-2020 10:39,33c07896dfa0442f9ea2f2ef2ad84fcb,SELL,15,51.75,INTRADAY,MARKET,02-07-2020 10:39,398fa923f4e14af18a33f94d61168613,BUY,15,62.05,INTRADAY,STOPLOSS_LIMIT,-154.5,348.0,-19.9,0.23,151348.0,-0.78,02-07-2020,-1185.75
14,NSE_FO:BANKNIFTY02JUL2022200CE [LOCAL],02-07-2020 11:11,56a361efe4a241ce86617c2f8c741ca0,SELL,15,62.95,INTRADAY,MARKET,02-07-2020 11:11,feef702071164def9d002951f4f091bd,BUY,15,75.5,INTRADAY,STOPLOSS_LIMIT,-188.25,159.75,-19.94,0.11,151159.75,-0.9,02-07-2020,-1374.0
15,NSE_FO:BANKNIFTY02JUL2021600PE [LOCAL],02-07-2020 11:11,ae3942a551814a8ea4100c60f724e0ab,SELL,15,37.15,INTRADAY,MARKET,02-07-2020 11:11,20462e34f22d4316a9dbb045effda9ac,BUY,15,12.5,INTRADAY,MARKET,369.75,529.5,66.35,0.35,151529.5,-0.66,02-07-2020,-1004.25
16,NSE_FO:BANKNIFTY09JUL2021800PE [LOCAL],03-07-2020 09:17,5c6c08f0f06442b4917cbf238bf47653,SELL,15,365.0,INTRADAY,MARKET,03-07-2020 09:17,7a3e407c6aeb45dc8fb4e8adf5e9d294,BUY,15,420.75,INTRADAY,MARKET,-836.25,-306.75,-15.27,-0.2,150693.25,-1.21,03-07-2020,-1840.5
17,NSE_FO:BANKNIFTY09JUL2022400CE [LOCAL],03-07-2020 09:17,1c551afa8b0a42c2a293f2125ed872ea,SELL,15,344.0,INTRADAY,MARKET,03-07-2020 09:17,57743379230c4b3987ba18b0e4aa93c7,BUY,15,277.5,INTRADAY,MARKET,997.5,690.75,19.33,0.46,151690.75,-0.55,03-07-2020,-843.0
18,NSE_FO:BANKNIFTY09JUL2021600PE [LOCAL],03-07-2020 09:37,65144135f88c4b6c92c40034b71b5dfc,SELL,15,336.1,INTRADAY,MARKET,03-07-2020 09:37,80fbcbad437843d8b0e349f7e9e2bd42,BUY,15,302.35,INTRADAY,MARKET,506.25,1197.0,10.04,0.79,152197.0,-0.22,03-07-2020,-336.75
19,NSE_FO:BANKNIFTY09JUL2022200CE [LOCAL],03-07-2020 09:37,ab4923bf730e431c8a6e90fce2932b88,SELL,15,352.15,INTRADAY,MARKET,03-07-2020 09:37,cb68529adcd94f8887cc99499b35127e,BUY,15,274.4,INTRADAY,MARKET,1166.25,2363.25,22.08,1.57,153363.25,0.0,03-07-2020,0.0
20,NSE_FO:BANKNIFTY09JUL2021900PE [LOCAL],06-07-2020 09:17,16fa390ce4aa45a88dab57b58a9c3b0f,SELL,15,225.95,INTRADAY,MARKET,06-07-2020 09:17,20fbba3a3a7b4ee5ab49641214fab7d3,BUY,15,198.3,INTRADAY,MARKET,414.75,2778.0,12.24,1.84,153778.0,0.0,06-07-2020,0.0
21,NSE_FO:BANKNIFTY09JUL2022500CE [LOCAL],06-07-2020 09:17,ea5e158ab23046359cd6f0c6cf2a5875,SELL,15,253.4,INTRADAY,MARKET,06-07-2020 09:17,61893520236d4c039ad6b3f275832084,BUY,15,208.35,INTRADAY,MARKET,675.75,3453.75,17.78,2.29,154453.75,0.0,06-07-2020,0.0
22,NSE_FO:BANKNIFTY09JUL2022400CE [LOCAL],07-07-2020 09:17,1d3c946126b84dc5b5a697a807b4d2e6,SELL,15,201.0,INTRADAY,MARKET,07-07-2020 09:17,dfc819f94e494643b1846f9d080f305e,BUY,15,241.2,INTRADAY,STOPLOSS_LIMIT,-603.0,2850.75,-20.0,1.89,153850.75,-0.39,07-07-2020,-603.0
23,NSE_FO:BANKNIFTY09JUL2021800PE [LOCAL],07-07-2020 09:17,a22dddbc09854481a01286897d0cef2b,SELL,15,182.7,INTRADAY,MARKET,07-07-2020 09:17,5813bbf6c9054cd19abb6dacb0ccceba,BUY,15,123.65,INTRADAY,MARKET,885.75,3736.5,32.32,2.47,154736.5,0.0,07-07-2020,0.0
24,NSE_FO:BANKNIFTY09JUL2022600CE [LOCAL],07-07-2020 12:21,8d678943ea8f42518cddebbc6d01dfa0,SELL,15,174.5,INTRADAY,MARKET,07-07-2020 12:21,3c8de888b1a042f0b3fe2357823dd2bb,BUY,15,209.4,INTRADAY,STOPLOSS_LIMIT,-523.5,3213.0,-20.0,2.13,154213.0,-0.34,07-07-2020,-523.5
25,NSE_FO:BANKNIFTY09JUL2022000PE [LOCAL],07-07-2020 12:21,9251040702a04a7aa175589ca84b8d9d,SELL,15,181.85,INTRADAY,MARKET,07-07-2020 12:21,eb484c3e2ff74147982b3bbaca5804bf,BUY,15,155.9,INTRADAY,MARKET,389.25,3602.25,14.27,2.39,154602.25,-0.09,07-07-2020,-134.25
26,NSE_FO:BANKNIFTY09JUL2022800CE [LOCAL],07-07-2020 13:20,d6520be0330c4ff8a13e36b663b52382,SELL,15,163.15,INTRADAY,MARKET,07-07-2020 13:20,5de6375918054f2ebaaa78774f961abc,BUY,15,195.75,INTRADAY,STOPLOSS_LIMIT,-489.0,3113.25,-19.98,2.06,154113.25,-0.4,07-07-2020,-623.25
27,NSE_FO:BANKNIFTY09JUL2022200PE [LOCAL],07-07-2020 13:20,c81e1f08cce84714b27b099538954151,SELL,15,221.6,INTRADAY,MARKET,07-07-2020 13:20,3a07ade7205f4762ae7db43c839c8f20,BUY,15,141.55,INTRADAY,MARKET,1200.75,4314.0,36.12,2.86,155314.0,0.0,07-07-2020,0.0
28,NSE_FO:BANKNIFTY09JUL2022300PE [LOCAL],07-07-2020 15:01,fa9ec4bd85de47d682713398240be1ae,SELL,15,170.0,INTRADAY,MARKET,07-07-2020 15:01,fa95b858429e40c7831bb2447482e88f,BUY,15,170.2,INTRADAY,MARKET,-3.0,4311.0,-0.12,2.85,155311.0,0.0,07-07-2020,-3.0
29,NSE_FO:BANKNIFTY09JUL2022900CE [LOCAL],07-07-2020 15:01,b70f0e1d9ac54f1b963128b77ca008d1,SELL,15,180.55,INTRADAY,MARKET,07-07-2020 15:01,d8a0f3aea1de40979377aecf35014905,BUY,15,167.95,INTRADAY,MARKET,189.0,4500.0,6.98,2.98,155500.0,0.0,07-07-2020,0.0
30,NSE_FO:BANKNIFTY09JUL2023000CE [LOCAL],08-07-2020 09:17,99fcab1507b342bd9558b3ababd3535d,SELL,15,136.0,INTRADAY,MARKET,08-07-2020 09:17,842fc40c3167448aba5ffe49c5e7fcb0,BUY,15,163.2,INTRADAY,STOPLOSS_LIMIT,-408.0,4092.0,-20.0,2.71,155092.0,-0.26,08-07-2020,-408.0
31,NSE_FO:BANKNIFTY09JUL2022400PE [LOCAL],08-07-2020 09:17,27af6a390c7b449088080761d1c51b70,SELL,15,169.0,INTRADAY,MARKET,08-07-2020 09:17,3e747262e2d04bbbb4ee62f5db48f494,BUY,15,138.3,INTRADAY,MARKET,460.5,4552.5,18.17,3.01,155552.5,0.0,08-07-2020,0.0
32,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],08-07-2020 09:37,97e4020c46864ea9b9257c54371926ce,SELL,15,134.35,INTRADAY,MARKET,08-07-2020 09:37,c57e4c45bbe24a81a976f7669a64367e,BUY,15,161.2,INTRADAY,STOPLOSS_LIMIT,-402.75,4149.75,-19.99,2.75,155149.75,-0.26,08-07-2020,-402.75
33,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],08-07-2020 09:37,42d959644ff84b799d40067ee0bc2fe2,SELL,15,167.5,INTRADAY,MARKET,08-07-2020 09:37,b355a6e1d6e64b9c8d1f92ceca198244,BUY,15,96.85,INTRADAY,MARKET,1059.75,5209.5,42.18,3.45,156209.5,0.0,08-07-2020,0.0
34,NSE_FO:BANKNIFTY09JUL2023300CE [LOCAL],08-07-2020 12:47,c6fe227dd68042a8b1707cb04304b96d,SELL,15,100.85,INTRADAY,MARKET,08-07-2020 12:47,bb2d0307e6864ad48857e3aa47f8b162,BUY,15,121.0,INTRADAY,STOPLOSS_LIMIT,-302.25,4907.25,-19.98,3.25,155907.25,-0.19,08-07-2020,-302.25
35,NSE_FO:BANKNIFTY09JUL2022700PE [LOCAL],08-07-2020 12:47,01e5815876554f5eb0d5b713f48a8ffa,SELL,15,148.4,INTRADAY,MARKET,08-07-2020 12:47,e37e144031d044309549bc157dc480e5,BUY,15,164.05,INTRADAY,MARKET,-234.75,4672.5,-10.55,3.09,155672.5,-0.34,08-07-2020,-537.0
36,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],08-07-2020 14:43,dab4c032aba24dcda148d04b6f935056,SELL,15,103.0,INTRADAY,MARKET,08-07-2020 14:43,3d82da65baea4db581a23ad335c1d4f8,BUY,15,123.6,INTRADAY,STOPLOSS_LIMIT,-309.0,4363.5,-20.0,2.89,155363.5,-0.54,08-07-2020,-846.0
37,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],08-07-2020 14:43,39a2f09f4dea46e6a876a27e2efc2b09,SELL,15,103.75,INTRADAY,MARKET,08-07-2020 14:43,87919b0d27514c2bbb003c447c508a5d,BUY,15,58.95,INTRADAY,MARKET,672.0,5035.5,43.18,3.33,156035.5,-0.11,08-07-2020,-174.0
38,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 09:17,16a9815df21d44dba3c01751749f6aae,SELL,15,71.5,INTRADAY,MARKET,09-07-2020 09:17,420e9d0b32b542c3ae976b304755337c,BUY,15,85.8,INTRADAY,STOPLOSS_LIMIT,-214.5,4821.0,-20.0,3.19,155821.0,-0.25,09-07-2020,-388.5
39,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 09:17,5bd3cb547b90492a89284e413350cb87,SELL,15,30.95,INTRADAY,MARKET,09-07-2020 09:17,277cc794a65b4c9996baaf70b20ddc5d,BUY,15,37.1,INTRADAY,STOPLOSS_LIMIT,-92.25,4728.75,-19.87,3.13,155728.75,-0.31,09-07-2020,-480.75
40,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 09:45,504b3cf1c7fe4e68b5fb68d46704d509,SELL,15,56.0,INTRADAY,MARKET,09-07-2020 09:45,95a627449f2e4f5baf042c6c144f2eaf,BUY,15,0.3,INTRADAY,MARKET,835.5,5564.25,99.46,3.68,156564.25,0.0,09-07-2020,0.0
41,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 09:45,04f1e37642e74598872a04f3829f0e1b,SELL,15,40.1,INTRADAY,MARKET,09-07-2020 09:45,5a95d370690242da925157748370f970,BUY,15,0.25,INTRADAY,MARKET,597.75,6162.0,99.38,4.08,157162.0,0.0,09-07-2020,0.0
42,NSE_FO:BANKNIFTY16JUL2022400PE [LOCAL],10-07-2020 09:17,cde41627b99b405b8259c5b85086aad4,SELL,15,296.0,INTRADAY,MARKET,10-07-2020 09:17,d056362639604833b8c9f54bd6eee471,BUY,15,320.2,INTRADAY,MARKET,-363.0,5799.0,-8.18,3.84,156799.0,-0.23,10-07-2020,-363.0
43,NSE_FO:BANKNIFTY16JUL2023000CE [LOCAL],10-07-2020 09:17,b155005670904f2e8b6e973710cdb243,SELL,15,306.05,INTRADAY,MARKET,10-07-2020 09:17,1cb48d31eacd435ebbdbdd9a43927401,BUY,15,224.85,INTRADAY,MARKET,1218.0,7017.0,26.53,4.65,158017.0,0.0,10-07-2020,0.0
44,NSE_FO:BANKNIFTY16JUL2022200PE [LOCAL],10-07-2020 11:58,fc9be0572aee4839b3de8581fb9f1f5f,SELL,15,242.25,INTRADAY,MARKET,10-07-2020 11:58,af38047ffc0c458ba2238175b7a70011,BUY,15,290.7,INTRADAY,STOPLOSS_LIMIT,-726.75,6290.25,-20.0,4.17,157290.25,-0.46,10-07-2020,-726.75
45,NSE_FO:BANKNIFTY16JUL2022800CE [LOCAL],10-07-2020 11:58,6076ac758e1f4fd4a369aeb879f269ed,SELL,15,300.0,INTRADAY,MARKET,10-07-2020 11:58,7c970c30272844888d01558ef4f0aa74,BUY,15,260.95,INTRADAY,MARKET,585.75,6876.0,13.02,4.55,157876.0,-0.09,10-07-2020,-141.0
46,NSE_FO:BANKNIFTY16JUL2022100PE [LOCAL],10-07-2020 14:06,e9602d21a8c6466fb522fee2e3b0b668,SELL,15,282.25,INTRADAY,MARKET,10-07-2020 14:06,62cb180912f64f9590ed7eee8842758b,BUY,15,243.9,INTRADAY,MARKET,575.25,7451.25,13.59,4.93,158451.25,0.0,10-07-2020,0.0
47,NSE_FO:BANKNIFTY16JUL2022700CE [LOCAL],10-07-2020 14:06,eb86e05ba9504c1396cf8647cc03786b,SELL,15,298.7,INTRADAY,MARKET,10-07-2020 14:06,de60cb833c244ab7be2339160da9cb7b,BUY,15,311.6,INTRADAY,MARKET,-193.5,7257.75,-4.32,4.81,158257.75,-0.12,10-07-2020,-193.5
48,NSE_FO:BANKNIFTY16JUL2022300PE [LOCAL],13-07-2020 09:17,64a2e4c387174ff68752d3c79f5c2639,SELL,15,226.0,INTRADAY,MARKET,13-07-2020 09:17,1ad6a42a5bef4c8b97c6454a9a344fac,BUY,15,271.2,INTRADAY,STOPLOSS_LIMIT,-678.0,6579.75,-20.0,4.36,157579.75,-0.55,13-07-2020,-871.5
49,NSE_FO:BANKNIFTY16JUL2022900CE [LOCAL],13-07-2020 09:17,8b6c7536776349038e498cbdf1300986,SELL,15,252.6,INTRADAY,MARKET,13-07-2020 09:17,7e82410e5e8d4de2ab6a0bbe065a1c43,BUY,15,210.2,INTRADAY,MARKET,636.0,7215.75,16.79,4.78,158215.75,-0.15,13-07-2020,-235.5
50,NSE_FO:BANKNIFTY16JUL2022100PE [LOCAL],13-07-2020 09:56,b6fad101c14649f5a1881f740b2e8c57,SELL,15,207.7,INTRADAY,MARKET,13-07-2020 09:56,ae63c721f318479f980847e8bc4201b2,BUY,15,249.2,INTRADAY,STOPLOSS_LIMIT,-622.5,6593.25,-19.98,4.37,157593.25,-0.54,13-07-2020,-858.0
51,NSE_FO:BANKNIFTY16JUL2022700CE [LOCAL],13-07-2020 09:56,8faa5b37dfda43829b8d5d301f4d6079,SELL,15,286.0,INTRADAY,MARKET,13-07-2020 09:56,965a0c772cdf48eda2098b6b959f2701,BUY,15,196.0,INTRADAY,MARKET,1350.0,7943.25,31.47,5.26,158943.25,0.0,13-07-2020,0.0
52,NSE_FO:BANKNIFTY16JUL2021900PE [LOCAL],13-07-2020 11:11,b4093b4a475543239d0df622ac90a3e9,SELL,15,231.7,INTRADAY,MARKET,13-07-2020 11:11,a56192dbc808481fbd02c03d0589eda3,BUY,15,252.0,INTRADAY,MARKET,-304.5,7638.75,-8.76,5.06,158638.75,-0.19,13-07-2020,-304.5
53,NSE_FO:BANKNIFTY16JUL2022500CE [LOCAL],13-07-2020 11:11,1afdddeddf394a48a81f9cd3fc43744f,SELL,15,266.2,INTRADAY,MARKET,13-07-2020 11:11,54aa9121374d479b9799fe0242976f3b,BUY,15,217.65,INTRADAY,MARKET,728.25,8367.0,18.24,5.54,159367.0,0.0,13-07-2020,0.0
54,NSE_FO:BANKNIFTY16JUL2021700PE [LOCAL],13-07-2020 12:57,78792d32675248a2a58204a32f6dd182,SELL,15,181.0,INTRADAY,MARKET,13-07-2020 12:57,e5c55351d6164786a61bfdf96b224793,BUY,15,217.2,INTRADAY,STOPLOSS_LIMIT,-543.0,7824.0,-20.0,5.18,158824.0,-0.34,13-07-2020,-543.0
55,NSE_FO:BANKNIFTY16JUL2022300CE [LOCAL],13-07-2020 12:57,1f830427cf034434b67ac226624adcbd,SELL,15,292.55,INTRADAY,MARKET,13-07-2020 12:57,e7463ba2ca1b44aaba8acaf2f15073b1,BUY,15,302.65,INTRADAY,MARKET,-151.5,7672.5,-3.45,5.08,158672.5,-0.44,13-07-2020,-694.5
56,NSE_FO:BANKNIFTY16JUL2021500PE [LOCAL],14-07-2020 09:17,35fd57dde84840f2bed008cc0def0044,SELL,15,172.7,INTRADAY,MARKET,14-07-2020 09:17,10bd786158f34bf980d4d55b81376207,BUY,15,207.2,INTRADAY,STOPLOSS_LIMIT,-517.5,7155.0,-19.98,4.74,158155.0,-0.76,14-07-2020,-1212.0
57,NSE_FO:BANKNIFTY16JUL2022100CE [LOCAL],14-07-2020 09:17,63d8d7defd7d4931a94d5cbe4ffcaca0,SELL,15,213.3,INTRADAY,MARKET,14-07-2020 09:17,e9ba4e96228d4c64829b73b4379afc1c,BUY,15,147.05,INTRADAY,MARKET,993.75,8148.75,31.06,5.4,159148.75,-0.14,14-07-2020,-218.25
58,NSE_FO:BANKNIFTY16JUL2021300PE [LOCAL],14-07-2020 10:16,b89759e3b340402b86600b398c93d69c,SELL,15,164.65,INTRADAY,MARKET,14-07-2020 10:16,03815d174beb4487bd9ef5b93f7ba12f,BUY,15,197.55,INTRADAY,STOPLOSS_LIMIT,-493.5,7655.25,-19.98,5.07,158655.25,-0.45,14-07-2020,-711.75
59,NSE_FO:BANKNIFTY16JUL2021900CE [LOCAL],14-07-2020 10:16,a846d364713440b9bee698d88d2fe97f,SELL,15,213.05,INTRADAY,MARKET,14-07-2020 10:16,6623f10f3474469d9ba11efd26c2dcd7,BUY,15,180.0,INTRADAY,MARKET,495.75,8151.0,15.51,5.4,159151.0,-0.14,14-07-2020,-216.0
60,NSE_FO:BANKNIFTY16JUL2021200PE [LOCAL],14-07-2020 11:00,f1014a866b8f4169b82944b400a59cf7,SELL,15,223.15,INTRADAY,MARKET,14-07-2020 11:00,31a13b63a7f544f6999201c4a78941c0,BUY,15,267.75,INTRADAY,STOPLOSS_LIMIT,-669.0,7482.0,-19.99,4.95,158482.0,-0.56,14-07-2020,-885.0
61,NSE_FO:BANKNIFTY16JUL2021800CE [LOCAL],14-07-2020 11:00,b8333d94610345d49be4895316c2963a,SELL,15,213.55,INTRADAY,MARKET,14-07-2020 11:00,aa58be668d9d431a9482346eb7e3a7a4,BUY,15,150.95,INTRADAY,MARKET,939.0,8421.0,29.31,5.58,159421.0,0.0,14-07-2020,0.0
62,NSE_FO:BANKNIFTY16JUL2021000PE [LOCAL],14-07-2020 13:06,ac20c44a244d47c489c53b27977c7fbe,SELL,15,181.2,INTRADAY,MARKET,14-07-2020 13:06,535b8376d5c54317a705bdd830b64f11,BUY,15,217.4,INTRADAY,STOPLOSS_LIMIT,-543.0,7878.0,-19.98,5.22,158878.0,-0.34,14-07-2020,-543.0
63,NSE_FO:BANKNIFTY16JUL2021600CE [LOCAL],14-07-2020 13:06,20eb6eb0152e49cfb4ecc37edb56129a,SELL,15,210.05,INTRADAY,MARKET,14-07-2020 13:06,c17212a12bbd419fa79c006ff308fd23,BUY,15,207.4,INTRADAY,MARKET,39.75,7917.75,1.26,5.24,158917.75,-0.32,14-07-2020,-503.25
64,NSE_FO:BANKNIFTY16JUL2021300PE [LOCAL],15-07-2020 09:17,8d71905a32af454a894b92f5ef1f165c,SELL,15,156.85,INTRADAY,MARKET,15-07-2020 09:17,68a590a1b0fa4f338e71a014472cce7f,BUY,15,188.2,INTRADAY,STOPLOSS_LIMIT,-470.25,7447.5,-19.99,4.93,158447.5,-0.61,15-07-2020,-973.5
65,NSE_FO:BANKNIFTY16JUL2021900CE [LOCAL],15-07-2020 09:17,2380d684c4c4479da65a8fc4fa4b35e6,SELL,15,165.1,INTRADAY,MARKET,15-07-2020 09:17,398e24059b8344e3a469f84e9168b09c,BUY,15,198.1,INTRADAY,STOPLOSS_LIMIT,-495.0,6952.5,-19.99,4.6,157952.5,-0.92,15-07-2020,-1468.5
66,NSE_FO:BANKNIFTY16JUL2022000CE [LOCAL],15-07-2020 09:36,1c54f05acf5744d1a8fe2058b09f9800,SELL,15,153.6,INTRADAY,MARKET,15-07-2020 09:36,dadb35fd095f49949b5fcedc789ec93b,BUY,15,184.3,INTRADAY,STOPLOSS_LIMIT,-460.5,6492.0,-19.99,4.3,157492.0,-1.21,15-07-2020,-1929.0
67,NSE_FO:BANKNIFTY16JUL2021400PE [LOCAL],15-07-2020 09:36,d40c5a3cde384d7a968f82a0951bc4a2,SELL,15,146.35,INTRADAY,MARKET,15-07-2020 09:36,0a666ff50822459782d1e0d61b2621d5,BUY,15,70.15,INTRADAY,MARKET,1143.0,7635.0,52.07,5.06,158635.0,-0.49,15-07-2020,-786.0
68,NSE_FO:BANKNIFTY16JUL2021600PE [LOCAL],15-07-2020 11:22,21414432bbef4be4a5442ba6153f9262,SELL,15,113.5,INTRADAY,MARKET,15-07-2020 11:22,2de2bdfd93f645a09cfbb4358b476ab8,BUY,15,136.2,INTRADAY,STOPLOSS_LIMIT,-340.5,7294.5,-20.0,4.83,158294.5,-0.71,15-07-2020,-1126.5
69,NSE_FO:BANKNIFTY16JUL2022200CE [LOCAL],15-07-2020 11:22,b188602583b144f88ad579407b16380e,SELL,15,125.8,INTRADAY,MARKET,15-07-2020 11:22,013502eb9a7e4ce6a8ff4922faa46335,BUY,15,73.65,INTRADAY,MARKET,782.25,8076.75,41.45,5.35,159076.75,-0.22,15-07-2020,-344.25
70,NSE_FO:BANKNIFTY16JUL2022000CE [LOCAL],15-07-2020 12:12,6dca3adf4fed4f829a906eae79a178f9,SELL,15,128.8,INTRADAY,MARKET,15-07-2020 12:12,04307a3e0c9c43fc845358c18c394e27,BUY,15,154.55,INTRADAY,STOPLOSS_LIMIT,-386.25,7690.5,-19.99,5.09,158690.5,-0.46,15-07-2020,-730.5
71,NSE_FO:BANKNIFTY16JUL2021400PE [LOCAL],15-07-2020 12:12,7bb9e424f4be48cd9af5690243c5cde4,SELL,15,110.0,INTRADAY,MARKET,15-07-2020 12:12,9f6f0f384ffc4e0c9cb7aca5c7aadd38,BUY,15,132.0,INTRADAY,STOPLOSS_LIMIT,-330.0,7360.5,-20.0,4.87,158360.5,-0.67,15-07-2020,-1060.5
72,NSE_FO:BANKNIFTY16JUL2020900PE [LOCAL],16-07-2020 09:17,c3fb2a3319704c07a00d4f8bb7d12d36,SELL,15,46.3,INTRADAY,MARKET,16-07-2020 09:17,0778b81ab66449a68e1bf70379694ceb,BUY,15,55.55,INTRADAY,STOPLOSS_LIMIT,-138.75,7221.75,-19.98,4.78,158221.75,-0.75,16-07-2020,-1199.25
73,NSE_FO:BANKNIFTY16JUL2021500CE [LOCAL],16-07-2020 09:17,6d0900f293794b14a64de524224d522b,SELL,15,43.35,INTRADAY,MARKET,16-07-2020 09:17,b5494f41a314497a9b5eb8b11650eec4,BUY,15,52.0,INTRADAY,STOPLOSS_LIMIT,-129.75,7092.0,-19.95,4.7,158092.0,-0.83,16-07-2020,-1329.0
