,instrument_str,entry_timestamp,EN_ID,entry_transaction_type,entry_quantity,entry_price,EN_CODE,EN_VAR,exit_timestamp,EX_ID,exit_transaction_type,exit_quantity,exit_price,EX_CODE,EX_VAR,pnl_absolute,pnl_cumulative_absolute,pnl_percentage,pnl_cumulative_percentage,equity_curve,drawdown_percentage,Drawdown ?,Date
0,NSE_FO:BANKNIFTY02JUL2021600CE [LOCAL],01-07-2020 09:25,49b34bbe1cec47fdbcd8d3dfd3cad879,SELL,30,171.5,INTRADAY,MARKET,01-07-2020 09:25,d8132ba92c3740ffae572c615ba98c0b,BUY,30,304.83,INTRADAY,MARKET,-4000.0,-4000.0,-77.75,-2.34,167000.0,-2.34,-4000.0,01-07-2020
1,NSE_FO:BANKNIFTY02JUL2021000PE [LOCAL],01-07-2020 09:25,7cddc09ef2e347b39e8af2dc560aa296,SELL,30,203.8,INTRADAY,MARKET,01-07-2020 09:25,4a9fad1bcfc94dbfb833eeab24992c8c,BUY,30,203.8,INTRADAY,MARKET,0.0,-4000.0,0.0,-2.34,167000.0,-2.34,-4000.0,01-07-2020
2,NSE_FO:BANKNIFTY02JUL2022500CE [LOCAL],02-07-2020 09:25,6f98a7bf4fae448a82be00fae09163de,SELL,30,62.7,INTRADAY,MARKET,02-07-2020 09:25,8827758a70d84567bb512dca50c7cbfb,BUY,30,30.85,INTRADAY,MARKET,955.5,-3044.5,50.8,-1.78,167955.5,-1.78,-3044.5,02-07-2020
3,NSE_FO:BANKNIFTY02JUL2021900PE [LOCAL],02-07-2020 09:25,975b12072d784ae0b530a8b409070af7,SELL,30,52.7,INTRADAY,MARKET,02-07-2020 09:25,30e48fdd523a4bf683f90eb4de3a9455,BUY,30,38.55,INTRADAY,MARKET,424.5,-2620.0,26.85,-1.53,168380.0,-1.53,-2620.0,02-07-2020
4,NSE_FO:BANKNIFTY02JUL2022400CE [LOCAL],02-07-2020 12:10,90cb2f2bf6e14f2aaa57a987bc2bab7d,SELL,30,49.45,INTRADAY,MARKET,02-07-2020 12:10,c90423b7b0824252b1d228399b6cd4fe,BUY,30,21.35,INTRADAY,MARKET,843.0,-1777.0,56.83,-1.04,169223.0,-1.04,-1777.0,02-07-2020
5,NSE_FO:BANKNIFTY02JUL2021800PE [LOCAL],02-07-2020 12:10,87f2e2d2bf944832b85ce212769ab10b,SELL,30,23.15,INTRADAY,MARKET,02-07-2020 12:10,07c79699dd394bf9a9f7b0fa9c6a0ae1,BUY,30,22.3,INTRADAY,MARKET,25.5,-1751.5,3.67,-1.02,169248.5,-1.02,-1751.5,02-07-2020
6,NSE_FO:BANKNIFTY02JUL2022400CE [LOCAL],02-07-2020 13:39,f8254d4630784664b07bc31d5e1d4dd1,SELL,30,21.35,INTRADAY,MARKET,02-07-2020 13:39,147ec4ad5b5b4a8fab85c7d8774c2912,BUY,30,21.65,INTRADAY,MARKET,-9.0,-1760.5,-1.41,-1.03,169239.5,-1.03,-1760.5,02-07-2020
7,NSE_FO:BANKNIFTY02JUL2021800PE [LOCAL],02-07-2020 13:39,036087e7bca544be8408f2399d49162c,SELL,30,22.3,INTRADAY,MARKET,02-07-2020 13:39,624207ba2e8a48fb9893e29fa42fadb7,BUY,30,4.6,INTRADAY,MARKET,531.0,-1229.5,79.37,-0.72,169770.5,-0.72,-1229.5,02-07-2020
8,NSE_FO:BANKNIFTY02JUL2022500CE [LOCAL],02-07-2020 14:04,566bf1345e8b46e191c688d19a7cc6e2,SELL,30,11.65,INTRADAY,MARKET,02-07-2020 14:04,625867c36ec34e448f71454bc113ddfe,BUY,30,4.6,INTRADAY,MARKET,211.5,-1018.0,60.52,-0.6,169982.0,-0.6,-1018.0,02-07-2020
9,NSE_FO:BANKNIFTY02JUL2021900PE [LOCAL],02-07-2020 14:04,c539520e200547b1b4445d2271555ec2,SELL,30,8.3,INTRADAY,MARKET,02-07-2020 14:04,7929d20bcc514232a8bd80c3dc822ca6,BUY,30,6.25,INTRADAY,MARKET,61.5,-956.5,24.7,-0.56,170043.5,-0.56,-956.5,02-07-2020
10,NSE_FO:BANKNIFTY02JUL2022500CE [LOCAL],02-07-2020 14:25,347be2b02c4a47cb980b609e13d4eab2,SELL,30,4.6,INTRADAY,MARKET,02-07-2020 14:25,9274884218624c2aa52a5f66c94479ef,BUY,30,2.05,INTRADAY,MARKET,76.5,-880.0,55.43,-0.51,170120.0,-0.51,-880.0,02-07-2020
11,NSE_FO:BANKNIFTY02JUL2021900PE [LOCAL],02-07-2020 14:25,fa2cde7dade143e6bc6746cbdf4c3c48,SELL,30,6.25,INTRADAY,MARKET,02-07-2020 14:25,aff415edb2e24f59a4eb631561077752,BUY,30,14.1,INTRADAY,MARKET,-235.5,-1115.5,-125.6,-0.65,169884.5,-0.65,-1115.5,02-07-2020
12,NSE_FO:BANKNIFTY02JUL2022400CE [LOCAL],02-07-2020 14:33,296445e0d3db4f8cb8efc60b27872936,SELL,30,4.05,INTRADAY,MARKET,02-07-2020 14:33,2703ed4fc76343439eba84fae8197110,BUY,30,1.95,INTRADAY,MARKET,63.0,-1052.5,51.85,-0.62,169947.5,-0.62,-1052.5,02-07-2020
13,NSE_FO:BANKNIFTY02JUL2021800PE [LOCAL],02-07-2020 14:33,45181abd82684eec859170145fc72a7e,SELL,30,7.4,INTRADAY,MARKET,02-07-2020 14:33,0c24cd03c2c74901bd20af5a5da74637,BUY,30,3.8,INTRADAY,MARKET,108.0,-944.5,48.65,-0.55,170055.5,-0.55,-944.5,02-07-2020
14,NSE_FO:BANKNIFTY02JUL2022400CE [LOCAL],02-07-2020 14:41,8c50098c6ec1448da5c53a4fbb2277ab,SELL,30,1.95,INTRADAY,MARKET,02-07-2020 14:41,a17f0e6445374220a182cb44aba78277,BUY,30,1.2,INTRADAY,MARKET,22.5,-922.0,38.46,-0.54,170078.0,-0.54,-922.0,02-07-2020
15,NSE_FO:BANKNIFTY02JUL2021800PE [LOCAL],02-07-2020 14:41,c23bee2eb1bd43d8a9a9e63460f8094e,SELL,30,3.8,INTRADAY,MARKET,02-07-2020 14:41,00d5f093cfb44789ab9c5ebd35ebd163,BUY,30,1.7,INTRADAY,MARKET,63.0,-859.0,55.26,-0.5,170141.0,-0.5,-859.0,02-07-2020
16,NSE_FO:BANKNIFTY02JUL2022300CE [LOCAL],02-07-2020 14:51,db3a7a78e50e4e3e8196d82b10733a90,SELL,30,1.95,INTRADAY,MARKET,02-07-2020 14:51,ec90bb48d62c41bf842cb40c3107d596,BUY,30,1.15,INTRADAY,MARKET,24.0,-835.0,41.03,-0.49,170165.0,-0.49,-835.0,02-07-2020
17,NSE_FO:BANKNIFTY02JUL2021700PE [LOCAL],02-07-2020 14:51,bf62a98929144ecdb4d76e5fd0d98d1a,SELL,30,1.1,INTRADAY,MARKET,02-07-2020 14:51,9f1a53ddad6c4da7ab27c9f959e5e59d,BUY,30,0.55,INTRADAY,MARKET,16.5,-818.5,50.0,-0.48,170181.5,-0.48,-818.5,02-07-2020
18,NSE_FO:BANKNIFTY02JUL2022300CE [LOCAL],02-07-2020 14:55,2fd455eaecff49a6becd63bcd3074918,SELL,30,1.15,INTRADAY,MARKET,02-07-2020 14:55,3c6160c1f04343b491d978001d67f100,BUY,30,0.45,INTRADAY,MARKET,21.0,-797.5,60.87,-0.47,170202.5,-0.47,-797.5,02-07-2020
19,NSE_FO:BANKNIFTY02JUL2021700PE [LOCAL],02-07-2020 14:55,d858b0dd023b472088c63c03d5786eaf,SELL,30,0.55,INTRADAY,MARKET,02-07-2020 14:55,8c9b590e570e4f8892a31a08a4b4c4a1,BUY,30,0.4,INTRADAY,MARKET,4.5,-793.0,27.27,-0.46,170207.0,-0.46,-793.0,02-07-2020
20,NSE_FO:BANKNIFTY02JUL2022300CE [LOCAL],02-07-2020 15:02,0d13bea6e8c44965a5e16584edab49af,SELL,30,0.45,INTRADAY,MARKET,02-07-2020 15:02,ed9911d641e244efb5ff983ea3fa9b76,BUY,30,0.25,INTRADAY,MARKET,6.0,-787.0,44.44,-0.46,170213.0,-0.46,-787.0,02-07-2020
21,NSE_FO:BANKNIFTY02JUL2021700PE [LOCAL],02-07-2020 15:02,0b1c871b395d482195ef93306a297876,SELL,30,0.4,INTRADAY,MARKET,02-07-2020 15:02,8f98d271079c4d41ae5996a6f1af34f2,BUY,30,0.15,INTRADAY,MARKET,7.5,-779.5,62.5,-0.46,170220.5,-0.46,-779.5,02-07-2020
22,NSE_FO:BANKNIFTY09JUL2022400CE [LOCAL],03-07-2020 09:25,1370c3ee79bb40078e1f9344d41dec15,SELL,30,348.35,INTRADAY,MARKET,03-07-2020 09:25,8156efa6169e4212a5c5bfc15d3f7260,BUY,30,205.3,INTRADAY,MARKET,4291.5,3512.0,41.07,2.05,174512.0,0.0,0.0,03-07-2020
23,NSE_FO:BANKNIFTY09JUL2021800PE [LOCAL],03-07-2020 09:25,29d5a2bebdaf4430a6e060539a5349b1,SELL,30,350.1,INTRADAY,MARKET,03-07-2020 09:25,25dab16872d54fc8959b983e3b5e0e3f,BUY,30,389.25,INTRADAY,MARKET,-1174.5,2337.5,-11.18,1.37,173337.5,-0.67,-1174.5,03-07-2020
24,NSE_FO:BANKNIFTY09JUL2022600CE [LOCAL],06-07-2020 09:25,d014e1576b7a4e8081b5fb4b08698dfe,SELL,30,239.4,INTRADAY,MARKET,06-07-2020 09:25,28b696bb69484c9c9d711fa8d13525da,BUY,30,175.0,INTRADAY,MARKET,1932.0,4269.5,26.9,2.5,175269.5,0.0,0.0,06-07-2020
25,NSE_FO:BANKNIFTY09JUL2022000PE [LOCAL],06-07-2020 09:25,d62d0c151e8844ebb8454ef422cbf4d2,SELL,30,255.4,INTRADAY,MARKET,06-07-2020 09:25,120259a19c9249ca90002a4643423e87,BUY,30,233.85,INTRADAY,MARKET,646.5,4916.0,8.44,2.87,175916.0,0.0,0.0,06-07-2020
26,NSE_FO:BANKNIFTY09JUL2022500CE [LOCAL],07-07-2020 09:25,47eae6ac24ad4d189e80e14a44fa400f,SELL,30,165.1,INTRADAY,MARKET,07-07-2020 09:25,7519089ae1bf42ba85cf3b63823918f1,BUY,30,361.3,INTRADAY,MARKET,-5886.0,-970.0,-118.84,-0.57,170030.0,-3.35,-5886.0,07-07-2020
27,NSE_FO:BANKNIFTY09JUL2021900PE [LOCAL],07-07-2020 09:25,7d367952eda843868b1ff29df8b655c5,SELL,30,211.9,INTRADAY,MARKET,07-07-2020 09:25,4c260e1e492142f99bab7c94ef1387e2,BUY,30,80.35,INTRADAY,MARKET,3946.5,2976.5,62.08,1.74,173976.5,-1.1,-1939.5,07-07-2020
28,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],08-07-2020 09:25,32d5ad95a2174205a0cc949b57d4d42c,SELL,30,125.85,INTRADAY,MARKET,08-07-2020 09:25,f003147b286f40bbb2d12839484d4b3c,BUY,30,59.4,INTRADAY,MARKET,1993.5,4970.0,52.8,2.91,175970.0,0.0,0.0,08-07-2020
29,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],08-07-2020 09:25,e067538a70864c5c9c5c52628f416a4d,SELL,30,177.25,INTRADAY,MARKET,08-07-2020 09:25,4423ddbcd5a34581a996ab92cae37b9a,BUY,30,140.25,INTRADAY,MARKET,1110.0,6080.0,20.87,3.56,177080.0,0.0,0.0,08-07-2020
30,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 09:25,229d01b8513841ffbf7e76965c83ac91,SELL,30,30.85,INTRADAY,MARKET,09-07-2020 09:25,010ea032e08c46c7a42522622021efa5,BUY,30,24.35,INTRADAY,MARKET,195.0,6275.0,21.07,3.67,177275.0,0.0,0.0,09-07-2020
31,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 09:25,a0fce744936f48ff85397ce9b37f2be7,SELL,30,62.25,INTRADAY,MARKET,09-07-2020 09:25,9b161c6a9ad1497dac0f1d29f78bd65f,BUY,30,31.65,INTRADAY,MARKET,918.0,7193.0,49.16,4.21,178193.0,0.0,0.0,09-07-2020
32,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 11:24,04694603025e4964a6edbab7da242de2,SELL,30,24.35,INTRADAY,MARKET,09-07-2020 11:24,f890cf75c5b343b1abb3806d35a56967,BUY,30,15.8,INTRADAY,MARKET,256.5,7449.5,35.11,4.36,178449.5,0.0,0.0,09-07-2020
33,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 11:24,9a89d173b5564ff6badd4890bd5f4d6a,SELL,30,31.65,INTRADAY,MARKET,09-07-2020 11:24,6ce929fa50474e0aa6c2af95206de644,BUY,30,17.05,INTRADAY,MARKET,438.0,7887.5,46.13,4.61,178887.5,0.0,0.0,09-07-2020
34,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 12:56,f5cd2f982baf4deea1662c61befe20e5,SELL,30,15.8,INTRADAY,MARKET,09-07-2020 12:56,0e2f2116d6da434e82bb933c9b5712c1,BUY,30,9.1,INTRADAY,MARKET,201.0,8088.5,42.41,4.73,179088.5,0.0,0.0,09-07-2020
35,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 12:56,0b9945dcd3224fc0b2299bed6bd93d87,SELL,30,17.05,INTRADAY,MARKET,09-07-2020 12:56,7c3cfd8af16845309bc15c35dfa1e510,BUY,30,9.95,INTRADAY,MARKET,213.0,8301.5,41.64,4.85,179301.5,0.0,0.0,09-07-2020
36,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 13:42,9436e8e78aac4fe7b417563a32e8c140,SELL,30,9.1,INTRADAY,MARKET,09-07-2020 13:42,5776e128f16d4bb08316d806a6a2b71d,BUY,30,5.4,INTRADAY,MARKET,111.0,8412.5,40.66,4.92,179412.5,0.0,0.0,09-07-2020
37,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 13:42,a4bf56822d8a4e409349dedb2f198fba,SELL,30,9.95,INTRADAY,MARKET,09-07-2020 13:42,f71c4930441047139ce6d1f3898863d1,BUY,30,5.55,INTRADAY,MARKET,132.0,8544.5,44.22,5.0,179544.5,0.0,0.0,09-07-2020
38,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 14:09,5a47f42663a94f448cb994f722c8c8c8,SELL,30,5.4,INTRADAY,MARKET,09-07-2020 14:09,3124dfe662964ef598b751ad747bd9c1,BUY,30,3.05,INTRADAY,MARKET,70.5,8615.0,43.52,5.04,179615.0,0.0,0.0,09-07-2020
39,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 14:09,2158191f01634f2eba6a3dc41a2330dc,SELL,30,5.55,INTRADAY,MARKET,09-07-2020 14:09,01a476028ddb4f1eb263286b3fdf4923,BUY,30,3.15,INTRADAY,MARKET,72.0,8687.0,43.24,5.08,179687.0,0.0,0.0,09-07-2020
40,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 14:35,9f4daad51c2441228b5f702439186c50,SELL,30,3.05,INTRADAY,MARKET,09-07-2020 14:35,a056b4120eaf49af8cecd097b60be64a,BUY,30,1.7,INTRADAY,MARKET,40.5,8727.5,44.26,5.1,179727.5,0.0,0.0,09-07-2020
41,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 14:35,6b2c3d1920db4c98af5f8ea76d8ff32f,SELL,30,3.15,INTRADAY,MARKET,09-07-2020 14:35,086bdfb6d7ff431daf011fd7cfb946e9,BUY,30,1.4,INTRADAY,MARKET,52.5,8780.0,55.56,5.13,179780.0,0.0,0.0,09-07-2020
42,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 14:45,9440be3d9bf4454c9a0e21f52ab370f7,SELL,30,1.7,INTRADAY,MARKET,09-07-2020 14:45,f6be013feba543328294655cc27ea224,BUY,30,1.05,INTRADAY,MARKET,19.5,8799.5,38.24,5.15,179799.5,0.0,0.0,09-07-2020
43,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 14:45,61760f6b7b8a47ae84e542542105fb6b,SELL,30,1.4,INTRADAY,MARKET,09-07-2020 14:45,9d762de37a8a489699841abd837cfe0f,BUY,30,0.55,INTRADAY,MARKET,25.5,8825.0,60.71,5.16,179825.0,0.0,0.0,09-07-2020
44,NSE_FO:BANKNIFTY09JUL2023200CE [LOCAL],09-07-2020 14:58,fee5992998a24228aa74f1f4b0d060b4,SELL,30,0.5,INTRADAY,MARKET,09-07-2020 14:58,480a4f3541984a0e8930efb493f7cde1,BUY,30,0.35,INTRADAY,MARKET,4.5,8829.5,30.0,5.16,179829.5,0.0,0.0,09-07-2020
45,NSE_FO:BANKNIFTY09JUL2022600PE [LOCAL],09-07-2020 14:58,8d8bf72ef6b04786a0ea0c91489b61cf,SELL,30,0.65,INTRADAY,MARKET,09-07-2020 14:58,98bbe8487a4e4cb8babf1f6f4d5bcc6d,BUY,30,0.3,INTRADAY,MARKET,10.5,8840.0,53.85,5.17,179840.0,0.0,0.0,09-07-2020
46,NSE_FO:BANKNIFTY09JUL2023100CE [LOCAL],09-07-2020 15:06,319bacab3ed249cb9848b3ceb6ef9935,SELL,30,0.35,INTRADAY,MARKET,09-07-2020 15:06,76cdd5194c054a898f918626b7a707bf,BUY,30,0.3,INTRADAY,MARKET,1.5,8841.5,14.29,5.17,179841.5,0.0,0.0,09-07-2020
47,NSE_FO:BANKNIFTY09JUL2022500PE [LOCAL],09-07-2020 15:06,8cce9312fd994e2ab01bf753c4ff42e8,SELL,30,0.3,INTRADAY,MARKET,09-07-2020 15:06,d2d1e87a372740f68849e68b04e3172d,BUY,30,0.2,INTRADAY,MARKET,3.0,8844.5,33.33,5.17,179844.5,0.0,0.0,09-07-2020
48,NSE_FO:BANKNIFTY16JUL2023000CE [LOCAL],10-07-2020 09:25,ab9ed1aafbb1466eb686102b29149500,SELL,30,291.4,INTRADAY,MARKET,10-07-2020 09:25,9e0380db07f64bd89f898d4318868784,BUY,30,203.5,INTRADAY,MARKET,2637.0,11481.5,30.16,6.71,182481.5,0.0,0.0,10-07-2020
49,NSE_FO:BANKNIFTY16JUL2022400PE [LOCAL],10-07-2020 09:25,1fe5975406dc4fe78b7cad80c7ec3020,SELL,30,289.75,INTRADAY,MARKET,10-07-2020 09:25,3e3ab2c086b94c3db9098031c7de20b5,BUY,30,356.95,INTRADAY,MARKET,-2016.0,9465.5,-23.19,5.54,180465.5,-1.1,-2016.0,10-07-2020
50,NSE_FO:BANKNIFTY16JUL2022900CE [LOCAL],13-07-2020 09:25,3b29289715e242bbb068f6d79b3bb545,SELL,30,242.5,INTRADAY,MARKET,13-07-2020 09:25,6f0d5e68f624407fa02660b2d93939ee,BUY,30,242.5,INTRADAY,MARKET,0.0,9465.5,0.0,5.54,180465.5,-1.1,-2016.0,13-07-2020
51,NSE_FO:BANKNIFTY16JUL2022300PE [LOCAL],13-07-2020 09:25,59e0ae7fe5f14479a53c8b29f88df223,SELL,30,222.65,INTRADAY,MARKET,13-07-2020 09:25,c5ae01b3a476445a974aa95acc645a3b,BUY,30,355.98,INTRADAY,MARKET,-4000.0,5465.5,-59.88,3.2,176465.5,-3.3,-6016.0,13-07-2020
52,NSE_FO:BANKNIFTY16JUL2022000CE [LOCAL],14-07-2020 09:25,7b6dbb02e4fb400296aff277f2c543ba,SELL,30,245.35,INTRADAY,MARKET,14-07-2020 09:25,26d66302ede54cf4acd6e2483626eedc,BUY,30,97.85,INTRADAY,MARKET,4425.0,9890.5,60.12,5.78,180890.5,-0.87,-1591.0,14-07-2020
53,NSE_FO:BANKNIFTY16JUL2021400PE [LOCAL],14-07-2020 09:25,03bb875107ca46d691806e40d0bb6dff,SELL,30,159.45,INTRADAY,MARKET,14-07-2020 09:25,e0a6bfc8c8394cacb1f5ef2a093d1631,BUY,30,315.55,INTRADAY,MARKET,-4683.0,5207.5,-97.9,3.05,176207.5,-3.44,-6274.0,14-07-2020
54,NSE_FO:BANKNIFTY16JUL2021800CE [LOCAL],15-07-2020 09:25,800226f939264c929479892364b43db6,SELL,30,172.45,INTRADAY,MARKET,15-07-2020 09:25,e65bfd82644d4754821b73c1e863ccc9,BUY,30,100.85,INTRADAY,MARKET,2148.0,7355.5,41.52,4.3,178355.5,-2.26,-4126.0,15-07-2020
55,NSE_FO:BANKNIFTY16JUL2021200PE [LOCAL],15-07-2020 09:25,5691eb8162b04b82abf0aca97ffc8346,SELL,30,153.8,INTRADAY,MARKET,15-07-2020 09:25,845f749cf6974f46a526873c506351eb,BUY,30,94.45,INTRADAY,MARKET,1780.5,9136.0,38.59,5.34,180136.0,-1.29,-2345.5,15-07-2020
56,NSE_FO:BANKNIFTY16JUL2021800CE [LOCAL],15-07-2020 14:32,62639e962367445aa14f1afb7c7ba6cd,SELL,30,100.85,INTRADAY,MARKET,15-07-2020 14:32,d9ac2c8eaec04404bbb150a62e7c27f6,BUY,30,40.5,INTRADAY,MARKET,1810.5,10946.5,59.84,6.4,181946.5,-0.29,-535.0,15-07-2020
57,NSE_FO:BANKNIFTY16JUL2021200PE [LOCAL],15-07-2020 14:32,89f2656821df4b2ca29fd88c355c84c4,SELL,30,94.45,INTRADAY,MARKET,15-07-2020 14:32,d2688972776c42e3b633706e0f7eae1b,BUY,30,145.2,INTRADAY,MARKET,-1522.5,9424.0,-53.73,5.51,180424.0,-1.13,-2057.5,15-07-2020
58,NSE_FO:BANKNIFTY16JUL2021400CE [LOCAL],16-07-2020 09:25,2ed13392f82145ecbdcdcca9be654e7f,SELL,30,42.5,INTRADAY,MARKET,16-07-2020 09:25,9c6f0c60acb24c639ece6557527601f1,BUY,30,31.7,INTRADAY,MARKET,324.0,9748.0,25.41,5.7,180748.0,-0.95,-1733.5,16-07-2020
59,NSE_FO:BANKNIFTY16JUL2020800PE [LOCAL],16-07-2020 09:25,728b4e72965e4137bf61404824c46d46,SELL,30,42.0,INTRADAY,MARKET,16-07-2020 09:25,8f1ebe9de3d94a60b67b36c4e81d7b31,BUY,30,17.85,INTRADAY,MARKET,724.5,10472.5,57.5,6.12,181472.5,-0.55,-1009.0,16-07-2020
60,NSE_FO:BANKNIFTY16JUL2021400CE [LOCAL],16-07-2020 10:55,246b05fcd75948daa6e8d38d0c531632,SELL,30,31.7,INTRADAY,MARKET,16-07-2020 10:55,6c267065bf94436bb3ec56e9bb8b0479,BUY,30,75.85,INTRADAY,MARKET,-1324.5,9148.0,-139.27,5.35,180148.0,-1.28,-2333.5,16-07-2020
61,NSE_FO:BANKNIFTY16JUL2020800PE [LOCAL],16-07-2020 10:55,5d3db5e84fc545e6aa969086d73e2496,SELL,30,17.85,INTRADAY,MARKET,16-07-2020 10:55,90dc97c0886548cf8c34779e8d554077,BUY,30,6.2,INTRADAY,MARKET,349.5,9497.5,65.27,5.55,180497.5,-1.09,-1984.0,16-07-2020
62,NSE_FO:BANKNIFTY16JUL2021700CE [LOCAL],16-07-2020 11:40,06676f187ff14f0f961c49b83ec253cc,SELL,30,11.75,INTRADAY,MARKET,16-07-2020 11:40,d3967fa3c7aa4e56b22ca7f180d7883f,BUY,30,3.95,INTRADAY,MARKET,234.0,9731.5,66.38,5.69,180731.5,-0.96,-1750.0,16-07-2020
63,NSE_FO:BANKNIFTY16JUL2021100PE [LOCAL],16-07-2020 11:40,908a9bd088464e99ab95f221f6a179f8,SELL,30,29.15,INTRADAY,MARKET,16-07-2020 11:40,005d2c38fd5c470e8ad606c9610c1155,BUY,30,14.6,INTRADAY,MARKET,436.5,10168.0,49.91,5.95,181168.0,-0.72,-1313.5,16-07-2020
64,NSE_FO:BANKNIFTY16JUL2021600CE [LOCAL],16-07-2020 13:33,829959e4d64045ab95a438b5cedede31,SELL,30,7.9,INTRADAY,MARKET,16-07-2020 13:33,2f75fa4de1bd4caf90902637707e05e8,BUY,30,3.7,INTRADAY,MARKET,126.0,10294.0,53.16,6.02,181294.0,-0.65,-1187.5,16-07-2020
65,NSE_FO:BANKNIFTY16JUL2021000PE [LOCAL],16-07-2020 13:33,905fabe4b7704d7ea7b2e40531db13d0,SELL,30,8.65,INTRADAY,MARKET,16-07-2020 13:33,0850b206f9164596af93f8bbe16967f1,BUY,30,6.2,INTRADAY,MARKET,73.5,10367.5,28.32,6.06,181367.5,-0.61,-1114.0,16-07-2020
66,NSE_FO:BANKNIFTY16JUL2021600CE [LOCAL],16-07-2020 14:07,08b3261dbf914dfb8c8905fb591dd89e,SELL,30,3.7,INTRADAY,MARKET,16-07-2020 14:07,355bcfd7ea2d4f6b9d9a42fe9e105ed3,BUY,30,3.6,INTRADAY,MARKET,3.0,10370.5,2.7,6.06,181370.5,-0.61,-1111.0,16-07-2020
67,NSE_FO:BANKNIFTY16JUL2021000PE [LOCAL],16-07-2020 14:07,2ee10016524d43ac8f8ff7fa2a204852,SELL,30,6.2,INTRADAY,MARKET,16-07-2020 14:07,0c331c1f098c4d4c9ca71d6aae7f46ad,BUY,30,1.7,INTRADAY,MARKET,135.0,10505.5,72.58,6.14,181505.5,-0.53,-976.0,16-07-2020
68,NSE_FO:BANKNIFTY16JUL2021700CE [LOCAL],16-07-2020 14:32,33e15793aeec4c5cbb5bde968e50cc77,SELL,30,1.4,INTRADAY,MARKET,16-07-2020 14:32,ed240ddc6e7a4e8d8f3c0bbbbb2ff544,BUY,30,1.05,INTRADAY,MARKET,10.5,10516.0,25.0,6.15,181516.0,-0.53,-965.5,16-07-2020
69,NSE_FO:BANKNIFTY16JUL2021100PE [LOCAL],16-07-2020 14:32,b45998c8743a4b7093f549285186d643,SELL,30,2.65,INTRADAY,MARKET,16-07-2020 14:32,16a4bf6d4c3e4ebf93cf5e45203ea8ad,BUY,30,0.9,INTRADAY,MARKET,52.5,10568.5,66.04,6.18,181568.5,-0.5,-913.0,16-07-2020
70,NSE_FO:BANKNIFTY16JUL2021700CE [LOCAL],16-07-2020 14:46,a8f5af2fcc184f3aa7621e76387ca380,SELL,30,1.05,INTRADAY,MARKET,16-07-2020 14:46,3d880555c5ea4aa19fee58eb771da6fe,BUY,30,2.85,INTRADAY,MARKET,-54.0,10514.5,-171.43,6.15,181514.5,-0.53,-967.0,16-07-2020
71,NSE_FO:BANKNIFTY16JUL2021100PE [LOCAL],16-07-2020 14:46,8886f746cc394861ad797e30ba712b1c,SELL,30,0.9,INTRADAY,MARKET,16-07-2020 14:46,2ddd68a198ed4f0b9918afbb5a05228d,BUY,30,0.8,INTRADAY,MARKET,3.0,10517.5,11.11,6.15,181517.5,-0.53,-964.0,16-07-2020
72,NSE_FO:BANKNIFTY16JUL2021800CE [LOCAL],16-07-2020 14:50,4c9d24b6a43d451cbb02a032990f34fd,SELL,30,1.35,INTRADAY,MARKET,16-07-2020 14:50,5e782ffe92874a1ba20446f6c67770fb,BUY,30,0.7,INTRADAY,MARKET,19.5,10537.0,48.15,6.16,181537.0,-0.52,-944.5,16-07-2020
73,NSE_FO:BANKNIFTY16JUL2021200PE [LOCAL],16-07-2020 14:50,d6280b622c574fef9ccad5e96b0b496c,SELL,30,1.1,INTRADAY,MARKET,16-07-2020 14:50,dd0824a5c23c46ed911f28fa107c938b,BUY,30,0.75,INTRADAY,MARKET,10.5,10547.5,31.82,6.17,181547.5,-0.51,-934.0,16-07-2020
74,NSE_FO:BANKNIFTY16JUL2021800CE [LOCAL],16-07-2020 14:58,10d6647ee46846c9a5eac49f24c55b00,SELL,30,0.7,INTRADAY,MARKET,16-07-2020 14:58,cd446460c2b449b090d94e908779d3fc,BUY,30,0.4,INTRADAY,MARKET,9.0,10556.5,42.86,6.17,181556.5,-0.51,-925.0,16-07-2020
