,instrument_str,entry_timestamp,EN_ID,entry_transaction_type,entry_quantity,entry_price,EN_CODE,EN_VAR,exit_timestamp,EX_ID,exit_transaction_type,exit_quantity,exit_price,EX_CODE,EX_VAR,pnl_absolute,pnl_cumulative_absolute,pnl_percentage,pnl_cumulative_percentage,equity_curve,drawdown_percentage,Drawdown ?,Date
0,NSE_FO:NIFTY02JUL2010300PE [LOCAL],01-07-2020 09:17,1b2cf8c90060410aaf5eebaffd576d3d,SELL,50,96.2,INTRADAY,MARKET,01-07-2020 09:17,1f4504c61b4547df99ccdb17e87b9f65,BUY,50,16.1,INTRADAY,MARKET,4005.0,4005.0,83.26,1.6,254005.0,0.0,0.0,01-07-2020
1,NSE_FO:NIFTY02JUL2010300CE [LOCAL],01-07-2020 09:17,6298d3e61b3f48d79d7d73c4aede693f,SELL,50,82.45,INTRADAY,MARKET,01-07-2020 09:17,7897356bc9e24dc89315034a4d74533e,BUY,50,105.95,INTRADAY,MARKET,-1175.0,2830.0,-28.5,1.13,252830.0,-0.46,-1175.0,01-07-2020
2,NSE_FO:NIFTY02JUL2010400CE [LOCAL],01-07-2020 11:59,65e04c9eae5543a0babb7848903b7883,SELL,50,51.25,INTRADAY,MARKET,01-07-2020 11:59,40a48fb219bf46a6a124e07692cc9a3b,BUY,50,85.35,INTRADAY,MARKET,-1705.0,1125.0,-66.54,0.45,251125.0,-1.13,-2880.0,01-07-2020
3,NSE_FO:NIFTY02JUL2010400PE [LOCAL],01-07-2020 12:47,aedac00d863e473893f69c931ead6559,SELL,50,68.7,INTRADAY,MARKET,01-07-2020 12:47,0c3b557dc14a42b8a0977dc4640b9a04,BUY,50,38.1,INTRADAY,MARKET,1530.0,2655.0,44.54,1.06,252655.0,-0.53,-1350.0,01-07-2020
4,NSE_FO:NIFTY02JUL2010500CE [LOCAL],01-07-2020 15:04,4450ba18f7214ae48ea5dfdd49513fb3,SELL,50,34.0,INTRADAY,MARKET,01-07-2020 15:04,78fac40e89894679960e0bf2f8751794,BUY,50,34.45,INTRADAY,MARKET,-22.5,2632.5,-1.32,1.05,252632.5,-0.54,-1372.5,01-07-2020
5,NSE_FO:NIFTY02JUL2010500PE [LOCAL],02-07-2020 09:17,9c3612a6298d4c1498c3e35d31c7fd3c,SELL,50,47.7,INTRADAY,MARKET,02-07-2020 09:17,ce43d2bbb27a43ae9ce61be7b9ab4041,BUY,50,1.45,INTRADAY,MARKET,2312.5,4945.0,96.96,1.98,254945.0,0.0,0.0,02-07-2020
6,NSE_FO:NIFTY02JUL2010500CE [LOCAL],02-07-2020 09:17,a61e6b438488469cb8f9fb139e4bdc17,SELL,50,38.45,INTRADAY,MARKET,02-07-2020 09:17,09f9d75c1d0e4cbcbb0a09620b5a7ef0,BUY,50,48.4,INTRADAY,MARKET,-497.5,4447.5,-25.88,1.78,254447.5,-0.2,-497.5,02-07-2020
7,NSE_FO:NIFTY02JUL2010550CE [LOCAL],02-07-2020 11:44,ece32dcff75e4f1cb641456b880581f4,SELL,50,22.35,INTRADAY,MARKET,02-07-2020 11:44,eb1cda21b5884ae3bc7a62c5a4f8cb30,BUY,50,39.9,INTRADAY,MARKET,-877.5,3570.0,-78.52,1.43,253570.0,-0.54,-1375.0,02-07-2020
8,NSE_FO:NIFTY02JUL2010550PE [LOCAL],02-07-2020 12:10,a402258bab6e45b895a255474aa4aa01,SELL,50,31.8,INTRADAY,MARKET,02-07-2020 12:10,8382853c1925482c84f493408085f8da,BUY,50,1.65,INTRADAY,MARKET,1507.5,5077.5,94.81,2.03,255077.5,0.0,0.0,02-07-2020
9,NSE_FO:NIFTY02JUL2010600CE [LOCAL],02-07-2020 13:46,1d20a3d7a9a648c19779f4f8870fd879,SELL,50,13.7,INTRADAY,MARKET,02-07-2020 13:46,46f50e1b8897409b90341d7e754dbf93,BUY,50,0.15,INTRADAY,MARKET,677.5,5755.0,98.91,2.3,255755.0,0.0,0.0,02-07-2020
10,NSE_FO:NIFTY02JUL2010600PE [LOCAL],02-07-2020 14:15,20e1cc307f134ac0b122c684ceae43bb,SELL,50,24.35,INTRADAY,MARKET,02-07-2020 14:15,f0ecf6e3516f467c8a224b8c551a65e5,BUY,50,26.45,INTRADAY,MARKET,-105.0,5650.0,-8.62,2.26,255650.0,-0.04,-105.0,02-07-2020
11,NSE_FO:NIFTY09JUL2010600PE [LOCAL],03-07-2020 09:17,9ee922f49e5547a9b40e579700804fce,SELL,50,137.8,INTRADAY,MARKET,03-07-2020 09:17,56a56301e79c4e3aa62fba530ea7c444,BUY,50,127.75,INTRADAY,MARKET,502.5,6152.5,7.29,2.46,256152.5,0.0,0.0,03-07-2020
12,NSE_FO:NIFTY09JUL2010600CE [LOCAL],03-07-2020 09:17,31cb226f767e4db79187ae831363888b,SELL,50,118.5,INTRADAY,MARKET,03-07-2020 09:17,bb0f2d47c93247cd8aa9970cd838e565,BUY,50,102.2,INTRADAY,MARKET,815.0,6967.5,13.76,2.79,256967.5,0.0,0.0,03-07-2020
13,NSE_FO:NIFTY09JUL2010700PE [LOCAL],06-07-2020 09:17,80e7238e85e4422e8f35329b0a411f42,SELL,50,109.45,INTRADAY,MARKET,06-07-2020 09:17,50c372fbf9264b228a575aa95868b94d,BUY,50,68.05,INTRADAY,MARKET,2070.0,9037.5,37.83,3.62,259037.5,0.0,0.0,06-07-2020
14,NSE_FO:NIFTY09JUL2010700CE [LOCAL],06-07-2020 09:17,3599d2e2ca6e4fe98a08cef4b22759e9,SELL,50,85.8,INTRADAY,MARKET,06-07-2020 09:17,168877aaf2814bd5b71aa42557d1b02a,BUY,50,140.4,INTRADAY,MARKET,-2730.0,6307.5,-63.64,2.52,256307.5,-1.05,-2730.0,06-07-2020
15,NSE_FO:NIFTY09JUL2010850CE [LOCAL],06-07-2020 12:48,0f6b0f2de6ef4249b7f49ef1c7631ef6,SELL,50,61.05,INTRADAY,MARKET,06-07-2020 12:48,f0088b188270453081e47a79a65761f4,BUY,50,50.95,INTRADAY,MARKET,505.0,6812.5,16.54,2.73,256812.5,-0.86,-2225.0,06-07-2020
16,NSE_FO:NIFTY09JUL2010750PE [LOCAL],07-07-2020 09:17,0ae94730101241df96dc363111f9eabd,SELL,50,95.85,INTRADAY,MARKET,07-07-2020 09:17,f30a3d553fd14ce8863b7ff655f73b59,BUY,50,118.4,INTRADAY,MARKET,-1127.5,5685.0,-23.53,2.27,255685.0,-1.29,-3352.5,07-07-2020
17,NSE_FO:NIFTY09JUL2010750CE [LOCAL],07-07-2020 09:17,0561af29bf594b359e721af7ed4d71a4,SELL,50,83.0,INTRADAY,MARKET,07-07-2020 09:17,caf5d5c11a6c434b9105714cc431dc03,BUY,50,94.7,INTRADAY,MARKET,-585.0,5100.0,-14.1,2.04,255100.0,-1.52,-3937.5,07-07-2020
18,NSE_FO:NIFTY09JUL2010650PE [LOCAL],07-07-2020 11:32,400d09a8797c427883b8bbfb0bfa598c,SELL,50,66.55,INTRADAY,MARKET,07-07-2020 11:32,5dd2044c23654790b4be47268403c30b,BUY,50,32.95,INTRADAY,MARKET,1680.0,6780.0,50.49,2.71,256780.0,-0.87,-2257.5,07-07-2020
19,NSE_FO:NIFTY09JUL2010750PE [LOCAL],07-07-2020 13:27,3ed7e80da9f64c1d840283b2a9ce84b2,SELL,50,82.0,INTRADAY,MARKET,07-07-2020 13:27,66d6869a39464f85968ad1ebdf27b8db,BUY,50,65.4,INTRADAY,MARKET,830.0,7610.0,20.24,3.04,257610.0,-0.55,-1427.5,07-07-2020
20,NSE_FO:NIFTY09JUL2010800PE [LOCAL],08-07-2020 09:17,21513cf930574015b7e9ceba57ea868d,SELL,50,77.3,INTRADAY,MARKET,08-07-2020 09:17,c1168dc21196484298c897b09a9cb37d,BUY,50,81.8,INTRADAY,MARKET,-225.0,7385.0,-5.82,2.95,257385.0,-0.64,-1652.5,08-07-2020
21,NSE_FO:NIFTY09JUL2010800CE [LOCAL],08-07-2020 09:17,936e89949ded43b392a35ea1a5d91719,SELL,50,67.65,INTRADAY,MARKET,08-07-2020 09:17,1a60403d247a4a019bdcd96a469c754b,BUY,50,25.15,INTRADAY,MARKET,2125.0,9510.0,62.82,3.8,259510.0,0.0,0.0,08-07-2020
22,NSE_FO:NIFTY09JUL2010700PE [LOCAL],08-07-2020 14:43,2684096cfbaf474ca56b81960a865e28,SELL,50,34.75,INTRADAY,MARKET,08-07-2020 14:43,fca35c0d79c34f01a7633e07c15c6cb0,BUY,50,43.5,INTRADAY,MARKET,-437.5,9072.5,-25.18,3.63,259072.5,-0.17,-437.5,08-07-2020
23,NSE_FO:NIFTY09JUL2010750CE [LOCAL],08-07-2020 14:50,a799143e4d414aa58395bb7e1c591b5d,SELL,50,45.95,INTRADAY,MARKET,08-07-2020 14:50,518008bf931646a2a9febad685bd3d48,BUY,50,42.3,INTRADAY,MARKET,182.5,9255.0,7.94,3.7,259255.0,-0.1,-255.0,08-07-2020
24,NSE_FO:NIFTY09JUL2010750PE [LOCAL],09-07-2020 09:17,fe9e62d4c9ff4f04b11dd057aed252e2,SELL,50,50.05,INTRADAY,MARKET,09-07-2020 09:17,bb70ee75e354427e85fd0946d5cdb49e,BUY,50,0.2,INTRADAY,MARKET,2492.5,11747.5,99.6,4.7,261747.5,0.0,0.0,09-07-2020
25,NSE_FO:NIFTY09JUL2010750CE [LOCAL],09-07-2020 09:17,42824fbe740f4a15b31aa3b5106df46f,SELL,50,34.3,INTRADAY,MARKET,09-07-2020 09:17,5a1d8e4eddd940dfbbe26cf61ed0f07d,BUY,50,47.05,INTRADAY,MARKET,-637.5,11110.0,-37.17,4.44,261110.0,-0.24,-637.5,09-07-2020
26,NSE_FO:NIFTY09JUL2010800CE [LOCAL],09-07-2020 10:31,9d94bb2f08c24235840b06aaba2dfee6,SELL,50,21.95,INTRADAY,MARKET,09-07-2020 10:31,5d912db5057b4efe9c187c59d217a4f0,BUY,50,22.55,INTRADAY,MARKET,-30.0,11080.0,-2.73,4.43,261080.0,-0.26,-667.5,09-07-2020
27,NSE_FO:NIFTY09JUL2010800PE [LOCAL],09-07-2020 13:40,e0721dba1bbe4ca996c5e22408181fe2,SELL,50,23.15,INTRADAY,MARKET,09-07-2020 13:40,7a52871dad5f400bbbd81d9eb9181a90,BUY,50,32.3,INTRADAY,MARKET,-457.5,10622.5,-39.52,4.25,260622.5,-0.43,-1125.0,09-07-2020
28,NSE_FO:NIFTY09JUL2010800PE [LOCAL],09-07-2020 14:18,ef9b583e1c664008a75022997208b984,SELL,50,13.75,INTRADAY,MARKET,09-07-2020 14:18,6b4d530991104f2b8f91152a98a27209,BUY,50,3.0,INTRADAY,MARKET,537.5,11160.0,78.18,4.46,261160.0,-0.22,-587.5,09-07-2020
29,NSE_FO:NIFTY09JUL2010850CE [LOCAL],09-07-2020 14:52,e41bdd3acfb84435a32079ce4b3b513b,SELL,50,1.7,INTRADAY,MARKET,09-07-2020 14:52,5bade0d8073943ee96f80e32e808eb26,BUY,50,0.1,INTRADAY,MARKET,80.0,11240.0,94.12,4.5,261240.0,-0.19,-507.5,09-07-2020
30,NSE_FO:NIFTY16JUL2010750PE [LOCAL],10-07-2020 09:17,1f8ecb6398b746b6af8243dc39e11597,SELL,50,112.25,INTRADAY,MARKET,10-07-2020 09:17,35ba0d8e6a924faabd442ac97e9d019e,BUY,50,100.4,INTRADAY,MARKET,592.5,11832.5,10.56,4.73,261832.5,0.0,0.0,10-07-2020
31,NSE_FO:NIFTY16JUL2010750CE [LOCAL],10-07-2020 09:17,0a705822034d4ae7aae64f36c87a7e6d,SELL,50,134.0,INTRADAY,MARKET,10-07-2020 09:17,bef6ffbaef2c4d9ba0a52a419372a7e2,BUY,50,115.4,INTRADAY,MARKET,930.0,12762.5,13.88,5.11,262762.5,0.0,0.0,10-07-2020
32,NSE_FO:NIFTY16JUL2010850PE [LOCAL],13-07-2020 09:17,bc5f7e210a764ef5a45abb3427e05070,SELL,50,99.85,INTRADAY,MARKET,13-07-2020 09:17,ba0a4cd3b0324711a6425e188efe4fbd,BUY,50,134.0,INTRADAY,MARKET,-1707.5,11055.0,-34.2,4.42,261055.0,-0.65,-1707.5,13-07-2020
33,NSE_FO:NIFTY16JUL2010850CE [LOCAL],13-07-2020 09:17,e4561ed9373e4cb9b2aa9a035117b05f,SELL,50,88.7,INTRADAY,MARKET,13-07-2020 09:17,1f8f0d2f549f4da29a8e00394a155674,BUY,50,67.6,INTRADAY,MARKET,1055.0,12110.0,23.79,4.84,262110.0,-0.25,-652.5,13-07-2020
34,NSE_FO:NIFTY16JUL2010700PE [LOCAL],13-07-2020 13:32,a0c1eb0215e3494e9c6af9d45890ae60,SELL,50,62.3,INTRADAY,MARKET,13-07-2020 13:32,e60fe109c7444c7ab97bac333b1bd2a0,BUY,50,45.5,INTRADAY,MARKET,840.0,12950.0,26.97,5.18,262950.0,0.0,0.0,13-07-2020
35,NSE_FO:NIFTY16JUL2010750PE [LOCAL],14-07-2020 09:17,0f68fe87b5394918a5dae18e792ae5e3,SELL,50,90.75,INTRADAY,MARKET,14-07-2020 09:17,62d35e6ef34f46b5b44de3bb79e56778,BUY,50,118.65,INTRADAY,MARKET,-1395.0,11555.0,-30.74,4.62,261555.0,-0.53,-1395.0,14-07-2020
36,NSE_FO:NIFTY16JUL2010750CE [LOCAL],14-07-2020 09:17,355c78bb48ff445ea49b1959512cfdc5,SELL,50,71.45,INTRADAY,MARKET,14-07-2020 09:17,a5df8853733442bca7aa044752c538e4,BUY,50,44.85,INTRADAY,MARKET,1330.0,12885.0,37.23,5.15,262885.0,-0.02,-65.0,14-07-2020
37,NSE_FO:NIFTY16JUL2010650PE [LOCAL],14-07-2020 10:31,684bddbf6dbb4d9d907043ebecf2308c,SELL,50,66.4,INTRADAY,MARKET,14-07-2020 10:31,25a402618d1b4f849e1fc6699a19945d,BUY,50,97.0,INTRADAY,MARKET,-1530.0,11355.0,-46.08,4.54,261355.0,-0.61,-1595.0,14-07-2020
38,NSE_FO:NIFTY16JUL2010650CE [LOCAL],14-07-2020 11:06,628d2935dc0b43bda9ef3ed332ffdb57,SELL,50,82.85,INTRADAY,MARKET,14-07-2020 11:06,09a37ad0dfd94630ab41aa799edc572a,BUY,50,82.9,INTRADAY,MARKET,-2.5,11352.5,-0.06,4.54,261352.5,-0.61,-1597.5,14-07-2020
39,NSE_FO:NIFTY16JUL2010700PE [LOCAL],15-07-2020 09:17,9411eb340bc14cc2899732732c2d3486,SELL,50,78.95,INTRADAY,MARKET,15-07-2020 09:17,4ecd74b0f0e349529f0b72f9f76850f3,BUY,50,65.85,INTRADAY,MARKET,655.0,12007.5,16.59,4.8,262007.5,-0.36,-942.5,15-07-2020
40,NSE_FO:NIFTY16JUL2010700CE [LOCAL],15-07-2020 09:17,312d6d785ff74f4783c4671576b7ea51,SELL,50,62.45,INTRADAY,MARKET,15-07-2020 09:17,f8777148b18b4682b2ba5a1c500aa613,BUY,50,95.05,INTRADAY,MARKET,-1630.0,10377.5,-52.2,4.15,260377.5,-0.98,-2572.5,15-07-2020
41,NSE_FO:NIFTY16JUL2010800CE [LOCAL],15-07-2020 10:16,9809aa00373f4e918685616155b03607,SELL,50,45.35,INTRADAY,MARKET,15-07-2020 10:16,ee28328206f3435abef3945a63e61e89,BUY,50,16.3,INTRADAY,MARKET,1452.5,11830.0,64.06,4.73,261830.0,-0.43,-1120.0,15-07-2020
42,NSE_FO:NIFTY16JUL2010800PE [LOCAL],15-07-2020 11:05,23006014b0c14053b0237c5762f493d8,SELL,50,68.05,INTRADAY,MARKET,15-07-2020 11:05,9d58d6bf3d874a6d85eaf7188404b46b,BUY,50,82.5,INTRADAY,MARKET,-722.5,11107.5,-21.23,4.44,261107.5,-0.7,-1842.5,15-07-2020
43,NSE_FO:NIFTY16JUL2010600PE [LOCAL],16-07-2020 09:17,dece910edb884f5ab007c61ad596a57b,SELL,50,41.3,INTRADAY,MARKET,16-07-2020 09:17,d40a690ca8d74db3991278c7cd25558d,BUY,50,0.3,INTRADAY,MARKET,2050.0,13157.5,99.27,5.26,263157.5,0.0,0.0,16-07-2020
44,NSE_FO:NIFTY16JUL2010600CE [LOCAL],16-07-2020 09:17,7df9d5320f7b4f3492a8831a019a52e7,SELL,50,47.25,INTRADAY,MARKET,16-07-2020 09:17,837efe10f64e47b183e7609dc1bc790b,BUY,50,57.55,INTRADAY,MARKET,-515.0,12642.5,-21.8,5.06,262642.5,-0.2,-515.0,16-07-2020
45,NSE_FO:NIFTY16JUL2010650CE [LOCAL],16-07-2020 09:22,e882bf13cfa140deacc1bc9484b0594e,SELL,50,30.55,INTRADAY,MARKET,16-07-2020 09:22,e3e92369cee74e319524f0b8e650c875,BUY,50,45.45,INTRADAY,MARKET,-745.0,11897.5,-48.77,4.76,261897.5,-0.48,-1260.0,16-07-2020
46,NSE_FO:NIFTY16JUL2010600CE [LOCAL],16-07-2020 09:30,03ada4eff3f648fd80c2c713ba66c97d,SELL,50,37.05,INTRADAY,MARKET,16-07-2020 09:30,8df536c882044f61969774c4ec0f922d,BUY,50,55.85,INTRADAY,MARKET,-940.0,10957.5,-50.74,4.38,260957.5,-0.84,-2200.0,16-07-2020
47,NSE_FO:NIFTY16JUL2010650PE [LOCAL],16-07-2020 09:53,e73a8259f7ff4db999eee811ef83d240,SELL,50,34.6,INTRADAY,MARKET,16-07-2020 09:53,198b520b61864a0fa79ac3e4f0ead579,BUY,50,47.15,INTRADAY,MARKET,-627.5,10330.0,-36.27,4.13,260330.0,-1.07,-2827.5,16-07-2020
48,NSE_FO:NIFTY16JUL2010700CE [LOCAL],16-07-2020 10:25,a94ff87df32d4744bc931775c9d5bb9e,SELL,50,20.6,INTRADAY,MARKET,16-07-2020 10:25,be9ebf354ff94b1a9e30fc4ffd458d06,BUY,50,10.0,INTRADAY,MARKET,530.0,10860.0,51.46,4.34,260860.0,-0.87,-2297.5,16-07-2020
49,NSE_FO:NIFTY16JUL2010650CE [LOCAL],16-07-2020 10:49,7ea5ad0aafd9489ab902225ced65890e,SELL,50,32.7,INTRADAY,MARKET,16-07-2020 10:49,79db55a866a84ad08fac7188ee9713e9,BUY,50,46.15,INTRADAY,MARKET,-672.5,10187.5,-41.13,4.08,260187.5,-1.13,-2970.0,16-07-2020
50,NSE_FO:NIFTY16JUL2010650PE [LOCAL],16-07-2020 11:37,0eb8bf1e4b254afb95ee1c9f3ef81504,SELL,50,26.85,INTRADAY,MARKET,16-07-2020 11:37,1cd5fb14f04c4c5d904c9b4a0f247033,BUY,50,44.2,INTRADAY,MARKET,-867.5,9320.0,-64.62,3.73,259320.0,-1.46,-3837.5,16-07-2020
51,NSE_FO:NIFTY16JUL2010700PE [LOCAL],16-07-2020 14:49,87247cac1a55496ab6a8ce6ac3f4554f,SELL,50,25.5,INTRADAY,MARKET,16-07-2020 14:49,d2d2f07e56b14cd882fb4457c2917f08,BUY,50,15.35,INTRADAY,MARKET,507.5,9827.5,39.8,3.93,259827.5,-1.27,-3330.0,16-07-2020
52,NSE_FO:NIFTY23JUL2010750PE [LOCAL],17-07-2020 09:17,19668de4b95c4d4fb5ff1dc65f543a8f,SELL,50,106.65,INTRADAY,MARKET,17-07-2020 09:17,3cf5a06937ec4e878d6e197e496bc5cc,BUY,50,59.25,INTRADAY,MARKET,2370.0,12197.5,44.44,4.88,262197.5,-0.36,-960.0,17-07-2020
53,NSE_FO:NIFTY23JUL2010750CE [LOCAL],17-07-2020 09:17,06fbfe5678fc4b9988b9346c980f30dd,SELL,50,126.65,INTRADAY,MARKET,17-07-2020 09:17,f0cba5dafb7b48588c11ac8683b0e83d,BUY,50,159.4,INTRADAY,MARKET,-1637.5,10560.0,-25.86,4.22,260560.0,-0.99,-2597.5,17-07-2020
54,NSE_FO:NIFTY23JUL2010900CE [LOCAL],17-07-2020 14:10,b271536f48264cb8af16c250b5599efd,SELL,50,75.6,INTRADAY,MARKET,17-07-2020 14:10,b6b1593af9b24f54a03bf1539d12c0ef,BUY,50,92.0,INTRADAY,MARKET,-820.0,9740.0,-21.69,3.9,259740.0,-1.3,-3417.5,17-07-2020
55,NSE_FO:NIFTY23JUL2010950PE [LOCAL],20-07-2020 09:17,f0316c6452184870819c98ddc2d679de,SELL,50,103.35,INTRADAY,MARKET,20-07-2020 09:17,b9f1fc13456f41e49dcfe3090a15e581,BUY,50,72.45,INTRADAY,MARKET,1545.0,11285.0,29.9,4.51,261285.0,-0.71,-1872.5,20-07-2020
56,NSE_FO:NIFTY23JUL2010950CE [LOCAL],20-07-2020 09:17,0be82acaaa174a4ebe811a4c27a48b7a,SELL,50,102.3,INTRADAY,MARKET,20-07-2020 09:17,84630b716f3e41649f8e51f79923767c,BUY,50,126.65,INTRADAY,MARKET,-1217.5,10067.5,-23.8,4.03,260067.5,-1.17,-3090.0,20-07-2020
57,NSE_FO:NIFTY23JUL2011100PE [LOCAL],21-07-2020 09:17,b4fac064fe0142eab341381c83979e74,SELL,50,85.2,INTRADAY,MARKET,21-07-2020 09:17,c997728a60594b9dbbb1b83fa8cfdb3b,BUY,50,46.15,INTRADAY,MARKET,1952.5,12020.0,45.83,4.81,262020.0,-0.43,-1137.5,21-07-2020
58,NSE_FO:NIFTY23JUL2011100CE [LOCAL],21-07-2020 09:17,4b0412016a624e6ea34d664cb8ed35d7,SELL,50,82.3,INTRADAY,MARKET,21-07-2020 09:17,f9c1bb1af82a460f8950a125fe64220b,BUY,50,111.45,INTRADAY,MARKET,-1457.5,10562.5,-35.42,4.23,260562.5,-0.99,-2595.0,21-07-2020
59,NSE_FO:NIFTY23JUL2011200CE [LOCAL],21-07-2020 13:05,c3b0ead9e9944b36b1fbb3da1362ecb4,SELL,50,56.85,INTRADAY,MARKET,21-07-2020 13:05,43168f82728e4c04aa7ecdd401a3448e,BUY,50,55.8,INTRADAY,MARKET,52.5,10615.0,1.85,4.25,260615.0,-0.97,-2542.5,21-07-2020
60,NSE_FO:NIFTY23JUL2011150PE [LOCAL],22-07-2020 09:17,2033630593fa4489a80f26d072a810b4,SELL,50,71.35,INTRADAY,MARKET,22-07-2020 09:17,9dbdb96f168c47ae8aa81b09852bc040,BUY,50,88.05,INTRADAY,MARKET,-835.0,9780.0,-23.41,3.91,259780.0,-1.28,-3377.5,22-07-2020
61,NSE_FO:NIFTY23JUL2011150CE [LOCAL],22-07-2020 09:17,72d8775a3ca64559bb43bee1e7e3d2c7,SELL,50,68.2,INTRADAY,MARKET,22-07-2020 09:17,5802438e415c418499006369dfe3c3ea,BUY,50,33.8,INTRADAY,MARKET,1720.0,11500.0,50.44,4.6,261500.0,-0.63,-1657.5,22-07-2020
62,NSE_FO:NIFTY23JUL2011050PE [LOCAL],22-07-2020 13:16,b6e6d4b390604a188cc69a6249039dca,SELL,50,41.45,INTRADAY,MARKET,22-07-2020 13:16,c9e266568667419b98bf88cdeaf0eb36,BUY,50,29.65,INTRADAY,MARKET,590.0,12090.0,28.47,4.84,262090.0,-0.41,-1067.5,22-07-2020
63,NSE_FO:NIFTY23JUL2011100CE [LOCAL],22-07-2020 14:39,fc7434c288f94de183dafecfaf7cb6fc,SELL,50,43.55,INTRADAY,MARKET,22-07-2020 14:39,342f0f1845de4728b0ee0a6a827e100c,BUY,50,58.8,INTRADAY,MARKET,-762.5,11327.5,-35.02,4.53,261327.5,-0.7,-1830.0,22-07-2020
64,NSE_FO:NIFTY23JUL2011150PE [LOCAL],23-07-2020 09:17,449dced404a94610832fb597124e2129,SELL,50,44.15,INTRADAY,MARKET,23-07-2020 09:17,911a6ae323b544d5939da5a972cb1286,BUY,50,0.15,INTRADAY,MARKET,2200.0,13527.5,99.66,5.41,263527.5,0.0,0.0,23-07-2020
65,NSE_FO:NIFTY23JUL2011150CE [LOCAL],23-07-2020 09:17,551e7070a03a465aa163615a0ec4ee17,SELL,50,27.0,INTRADAY,MARKET,23-07-2020 09:17,fe48dfd49ecc4b0f9ee1f0aa0b86ed76,BUY,50,41.7,INTRADAY,MARKET,-735.0,12792.5,-54.44,5.12,262792.5,-0.28,-735.0,23-07-2020
66,NSE_FO:NIFTY23JUL2011200CE [LOCAL],23-07-2020 11:01,d7ecef78d1b9438b8989d62f4fdd412f,SELL,50,17.9,INTRADAY,MARKET,23-07-2020 11:01,7e927e3a3e624d6eb259dde86c59e2c8,BUY,50,34.65,INTRADAY,MARKET,-837.5,11955.0,-93.58,4.78,261955.0,-0.6,-1572.5,23-07-2020
67,NSE_FO:NIFTY23JUL2011200PE [LOCAL],23-07-2020 11:38,2ac33af5abc64eb6bfcd44efa0ea3a52,SELL,50,27.3,INTRADAY,MARKET,23-07-2020 11:38,622fad212fb44dbcaa0b512bdcf34088,BUY,50,1.65,INTRADAY,MARKET,1282.5,13237.5,93.96,5.3,263237.5,-0.11,-290.0,23-07-2020
68,NSE_FO:NIFTY23JUL2011250CE [LOCAL],23-07-2020 12:18,c48876b3c1414b25ba0070d4f01bd8d7,SELL,50,11.3,INTRADAY,MARKET,23-07-2020 12:18,facf500dadf2459f8964f5bb78f38b51,BUY,50,0.3,INTRADAY,MARKET,550.0,13787.5,97.35,5.52,263787.5,0.0,0.0,23-07-2020
69,NSE_FO:NIFTY23JUL2011200CE [LOCAL],23-07-2020 12:48,4d3f89f5a2584c34a93ad6573ad3036a,SELL,50,20.85,INTRADAY,MARKET,23-07-2020 12:48,0a9dd9c6501b4fa4b30ecf9e8e643d40,BUY,50,31.3,INTRADAY,MARKET,-522.5,13265.0,-50.12,5.31,263265.0,-0.2,-522.5,23-07-2020
70,NSE_FO:NIFTY30JUL2011100PE [LOCAL],24-07-2020 09:17,b83d60afa2054f5ba747bc681c08d700,SELL,50,110.65,INTRADAY,MARKET,24-07-2020 09:17,96d49cdb55e3433ebd9dc8e40aec8fdf,BUY,50,79.35,INTRADAY,MARKET,1565.0,14830.0,28.29,5.93,264830.0,0.0,0.0,24-07-2020
71,NSE_FO:NIFTY30JUL2011100CE [LOCAL],24-07-2020 09:17,63eb89f3e9724af8aed785a15cf2c571,SELL,50,127.0,INTRADAY,MARKET,24-07-2020 09:17,62120b9a7d9947979a086cbae31e6414,BUY,50,159.05,INTRADAY,MARKET,-1602.5,13227.5,-25.24,5.29,263227.5,-0.61,-1602.5,24-07-2020
72,NSE_FO:NIFTY30JUL2011250CE [LOCAL],24-07-2020 14:30,1549cd7164cc4601abd00b25521b0192,SELL,50,78.25,INTRADAY,MARKET,24-07-2020 14:30,e2c54495fbdb471a95236e816acfc5c7,BUY,50,71.85,INTRADAY,MARKET,320.0,13547.5,8.18,5.42,263547.5,-0.48,-1282.5,24-07-2020
73,NSE_FO:NIFTY30JUL2011200PE [LOCAL],27-07-2020 09:17,53cfb57b3f7e4afdb2ed499c4f33efaa,SELL,50,117.35,INTRADAY,MARKET,27-07-2020 09:17,085da45556174eea922bc2bd995171a4,BUY,50,143.7,INTRADAY,MARKET,-1317.5,12230.0,-22.45,4.89,262230.0,-0.98,-2600.0,27-07-2020
74,NSE_FO:NIFTY30JUL2011200CE [LOCAL],27-07-2020 09:17,443231df7e534fedac335d821896392f,SELL,50,91.05,INTRADAY,MARKET,27-07-2020 09:17,aee8f16fd2884bf08d98225962744cdf,BUY,50,60.1,INTRADAY,MARKET,1547.5,13777.5,33.99,5.51,263777.5,-0.4,-1052.5,27-07-2020
75,NSE_FO:NIFTY30JUL2011050PE [LOCAL],27-07-2020 09:31,c4c0d7dc721648ffbb646fec7f012c16,SELL,50,71.75,INTRADAY,MARKET,27-07-2020 09:31,148adc4418794051a4d59ecf16b569a1,BUY,50,58.8,INTRADAY,MARKET,647.5,14425.0,18.05,5.77,264425.0,-0.15,-405.0,27-07-2020
