,instrument_str,entry_timestamp,EN_ID,entry_transaction_type,entry_quantity,entry_price,EN_CODE,EN_VAR,exit_timestamp,EX_ID,exit_transaction_type,exit_quantity,exit_price,EX_CODE,EX_VAR,pnl_absolute,pnl_cumulative_absolute,pnl_percentage,pnl_cumulative_percentage,equity_curve,drawdown_percentage,Drawdown ?,Date
790,NSE_FO:BANKNIFTY01APR2133600PE [LOCAL],31-03-2021 09:17,8d88af313f684a93b2ca6a34049171a6,SELL,15,344.75,INTRADAY,MARKET,31-03-2021 09:17,41b7968c71584641bc34455dca76c5e9,BUY,15,462.15,INTRADAY,MARKET,-1761.0,94734.5,-34.05,37.89,344734.5,-0.51,-1770.0,31-03-2021
791,NSE_FO:BANKNIFTY01APR2133600CE [LOCAL],31-03-2021 09:17,91db97e2325943a2ad7210ddd545122c,SELL,15,357.9,INTRADAY,MARKET,31-03-2021 09:17,9c14a4f0cc344094a772df13487ca411,BUY,15,158.5,INTRADAY,MARKET,2991.0,97725.5,55.71,39.09,347725.5,0.0,0.0,31-03-2021
792,NSE_FO:BANKNIFTY01APR2133300PE [LOCAL],31-03-2021 10:23,7f79a6cf02ca4d0994818508d0e08110,SELL,15,306.9,INTRADAY,MARKET,31-03-2021 10:23,141b8257f0ad4858a0bd7957f1390354,BUY,15,265.5,INTRADAY,MARKET,621.0,98346.5,13.49,39.34,348346.5,0.0,0.0,31-03-2021
793,NSE_FO:BANKNIFTY01APR2133200CE [LOCAL],31-03-2021 11:01,b1f959bafd3740a4b9ad6b419215a302,SELL,15,352.4,INTRADAY,MARKET,31-03-2021 11:01,16cb05332e054b1dbb347d197fd26abe,BUY,15,487.6,INTRADAY,MARKET,-2028.0,96318.5,-38.37,38.53,346318.5,-0.58,-2028.0,31-03-2021
794,NSE_FO:BANKNIFTY01APR2133500PE [LOCAL],01-04-2021 09:17,c79a92542f1c43fabfd22d35e1d83bd5,SELL,15,205.15,INTRADAY,MARKET,01-04-2021 09:17,6bf30adb1a26454cbe048bfac54b4dc6,BUY,15,265.65,INTRADAY,MARKET,-907.5,95411.0,-29.49,38.16,345411.0,-0.84,-2935.5,01-04-2021
795,NSE_FO:BANKNIFTY01APR2133500CE [LOCAL],01-04-2021 09:17,7e4b6598417f4437bcda3fcce75ac538,SELL,15,243.6,INTRADAY,MARKET,01-04-2021 09:17,e2ed577967ae46189d23b91af8f0c7bd,BUY,15,275.4,INTRADAY,MARKET,-477.0,94934.0,-13.05,37.97,344934.0,-0.98,-3412.5,01-04-2021
796,NSE_FO:BANKNIFTY01APR2133200PE [LOCAL],01-04-2021 09:42,c4e9655135764913b9bd3c0169b75a16,SELL,15,128.85,INTRADAY,MARKET,01-04-2021 09:42,3c0c4339f8124ede8705fd6d1946d54c,BUY,15,8.4,INTRADAY,MARKET,1806.75,96740.75,93.48,38.7,346740.75,-0.46,-1605.75,01-04-2021
797,NSE_FO:BANKNIFTY01APR2133300CE [LOCAL],01-04-2021 10:57,7f034e610d00491cb6be78d8ca7f2ee2,SELL,15,155.1,INTRADAY,MARKET,01-04-2021 10:57,d8796be1878247d2bfba4e1f403a8905,BUY,15,210.55,INTRADAY,MARKET,-831.75,95909.0,-35.75,38.36,345909.0,-0.7,-2437.5,01-04-2021
798,NSE_FO:BANKNIFTY01APR2133800PE [LOCAL],01-04-2021 14:15,7ba50e23815d47d9a16095a96113c7d0,SELL,15,140.5,INTRADAY,MARKET,01-04-2021 14:15,f6f0fcfbb6b3441d8bce337b06fcad75,BUY,15,140.5,INTRADAY,MARKET,0.0,95909.0,0.0,38.36,345909.0,-0.7,-2437.5,01-04-2021
799,NSE_FO:BANKNIFTY08APR2133500PE [LOCAL],05-04-2021 09:17,fc17e7e1edce41369d0701a619eb2ee5,SELL,15,493.55,INTRADAY,MARKET,05-04-2021 09:17,456dca3d9c464505b9a94e2750d07f63,BUY,15,762.95,INTRADAY,MARKET,-4041.0,91868.0,-54.58,36.75,341868.0,-1.86,-6478.5,05-04-2021
800,NSE_FO:BANKNIFTY08APR2133500CE [LOCAL],05-04-2021 09:17,43593ea3432e489eb881d28b57245d68,SELL,15,511.1,INTRADAY,MARKET,05-04-2021 09:17,4b7f5e452e82497693bdd61fb1cc6766,BUY,15,511.1,INTRADAY,MARKET,0.0,91868.0,0.0,36.75,341868.0,-1.86,-6478.5,05-04-2021
801,NSE_FO:BANKNIFTY08APR2133200PE [LOCAL],05-04-2021 09:55,9f39eddda0f44b22b5bf1a8bbae4412c,SELL,15,583.65,INTRADAY,MARKET,05-04-2021 09:55,9ec76e3dbce34d43ba899f57f5160418,BUY,15,514.25,INTRADAY,MARKET,1041.0,92909.0,11.89,37.16,342909.0,-1.56,-5437.5,05-04-2021
802,NSE_FO:BANKNIFTY08APR2132900CE [LOCAL],05-04-2021 09:57,2aa3f38933dc4f488b97256f7a6a0608,SELL,15,557.65,INTRADAY,MARKET,05-04-2021 09:57,e60bf27d7e384a8c9105b1faa5071dd5,BUY,15,557.65,INTRADAY,MARKET,0.0,92909.0,0.0,37.16,342909.0,-1.56,-5437.5,05-04-2021
803,NSE_FO:BANKNIFTY08APR2132500PE [LOCAL],06-04-2021 09:17,e676d2dddce742149f82a10c63382d12,SELL,15,518.8,INTRADAY,MARKET,06-04-2021 09:17,ef577ac6d28244d389c538006ddca036,BUY,15,376.35,INTRADAY,MARKET,2136.75,95045.75,27.46,38.02,345045.75,-0.95,-3300.75,06-04-2021
804,NSE_FO:BANKNIFTY08APR2132500CE [LOCAL],06-04-2021 09:17,013a2a7569c14e3ca92a1c975fe64171,SELL,15,535.45,INTRADAY,MARKET,06-04-2021 09:17,a7ed2e9954cb4af0ad812b56562d811e,BUY,15,696.25,INTRADAY,MARKET,-2412.0,92633.75,-30.03,37.05,342633.75,-1.64,-5712.75,06-04-2021
805,NSE_FO:BANKNIFTY08APR2132800CE [LOCAL],06-04-2021 09:30,b3f8b0f5832846dd986ba136227ac62e,SELL,15,519.0,INTRADAY,MARKET,06-04-2021 09:30,21352c1fc69d4da98b7206bfe11e61a5,BUY,15,395.35,INTRADAY,MARKET,1854.75,94488.5,23.82,37.8,344488.5,-1.11,-3858.0,06-04-2021
806,NSE_FO:BANKNIFTY08APR2133100PE [LOCAL],06-04-2021 09:39,fbcef15b6eca4f2b9a2ea53f2fe5a780,SELL,15,494.85,INTRADAY,MARKET,06-04-2021 09:39,727a15d8d672481e951c8ff435b5a4d7,BUY,15,692.15,INTRADAY,MARKET,-2959.5,91529.0,-39.87,36.61,341529.0,-1.96,-6817.5,06-04-2021
807,NSE_FO:BANKNIFTY08APR2132400PE [LOCAL],07-04-2021 09:17,2f739eb848ae4eb697ebfdd64c5bb725,SELL,15,444.75,INTRADAY,MARKET,07-04-2021 09:17,55cafdc6149947f1a4a80ed09497db50,BUY,15,444.75,INTRADAY,MARKET,0.0,91529.0,0.0,36.61,341529.0,-1.96,-6817.5,07-04-2021
808,NSE_FO:BANKNIFTY08APR2132400CE [LOCAL],07-04-2021 09:17,7dc41833fa964cef90f7c89e651d6740,SELL,15,431.2,INTRADAY,MARKET,07-04-2021 09:17,239eb7c996244d6ea7ea5e5fa268b967,BUY,15,589.1,INTRADAY,MARKET,-2368.5,89160.5,-36.62,35.66,339160.5,-2.64,-9186.0,07-04-2021
809,NSE_FO:BANKNIFTY08APR2132700CE [LOCAL],07-04-2021 09:45,56327989b1d541a189f11fa027cd0bda,SELL,15,413.35,INTRADAY,MARKET,07-04-2021 09:45,e202ca12b3b549b7aa75801885639711,BUY,15,413.35,INTRADAY,MARKET,0.0,89160.5,0.0,35.66,339160.5,-2.64,-9186.0,07-04-2021
810,NSE_FO:BANKNIFTY08APR2133000PE [LOCAL],07-04-2021 10:03,e3772f723bb94e36a44cac535e080090,SELL,15,470.45,INTRADAY,MARKET,07-04-2021 10:03,1414323b2a28423089157c8b3e8f9360,BUY,15,512.55,INTRADAY,MARKET,-631.5,88529.0,-8.95,35.41,338529.0,-2.82,-9817.5,07-04-2021
811,NSE_FO:BANKNIFTY08APR2133200PE [LOCAL],08-04-2021 09:17,73afc186530a40d48dcf901be757359d,SELL,15,175.45,INTRADAY,MARKET,08-04-2021 09:17,f084ea7cc3934f7fb7edc0f94f5dc57f,BUY,15,229.95,INTRADAY,MARKET,-817.5,87711.5,-31.06,35.08,337711.5,-3.05,-10635.0,08-04-2021
812,NSE_FO:BANKNIFTY08APR2133200CE [LOCAL],08-04-2021 09:17,9477796b3dcb43de9e47c069b67662c2,SELL,15,223.45,INTRADAY,MARKET,08-04-2021 09:17,e264cf26362145bf81dd3b23a61bb2dc,BUY,15,124.45,INTRADAY,MARKET,1485.0,89196.5,44.31,35.68,339196.5,-2.63,-9150.0,08-04-2021
813,NSE_FO:BANKNIFTY08APR2132900PE [LOCAL],08-04-2021 11:45,1eaffd3af77c4645bfa999c93912729f,SELL,15,101.0,INTRADAY,MARKET,08-04-2021 11:45,4e7c6daccd784c83a00be49c6b48420e,BUY,15,46.45,INTRADAY,MARKET,818.25,90014.75,54.01,36.01,340014.75,-2.39,-8331.75,08-04-2021
814,NSE_FO:BANKNIFTY08APR2133000CE [LOCAL],08-04-2021 12:14,a21c58ae3bc144cab7721b667e94ad7b,SELL,15,138.9,INTRADAY,MARKET,08-04-2021 12:14,b9f4960dc57a469a9b0123f4cedf58f0,BUY,15,181.1,INTRADAY,MARKET,-633.0,89381.75,-30.38,35.75,339381.75,-2.57,-8964.75,08-04-2021
815,NSE_FO:BANKNIFTY08APR2133000CE [LOCAL],08-04-2021 13:12,c8d21bcc07614c85b8e26520f711b094,SELL,15,122.05,INTRADAY,MARKET,08-04-2021 13:12,b5aff0feb63d4e87b74c64632ba9c42d,BUY,15,215.45,INTRADAY,MARKET,-1401.0,87980.75,-76.53,35.19,337980.75,-2.98,-10365.75,08-04-2021
816,NSE_FO:BANKNIFTY15APR2132500PE [LOCAL],09-04-2021 09:17,0e0ea7d65acc434489e2fca19622c218,SELL,15,571.8,INTRADAY,MARKET,09-04-2021 09:17,59ce10b89dcb405a91a9cb612a937b00,BUY,15,480.9,INTRADAY,MARKET,1363.5,89344.25,15.9,35.74,339344.25,-2.58,-9002.25,09-04-2021
817,NSE_FO:BANKNIFTY15APR2132500CE [LOCAL],09-04-2021 09:17,afec60fc2fa74a5e93a617b4850bb872,SELL,15,578.0,INTRADAY,MARKET,09-04-2021 09:17,42d5be40aab346a29005b1aa0ea67b8e,BUY,15,816.85,INTRADAY,MARKET,-3582.75,85761.5,-41.32,34.3,335761.5,-3.61,-12585.0,09-04-2021
818,NSE_FO:BANKNIFTY15APR2132800CE [LOCAL],09-04-2021 10:10,7c6450377cb84c438ff9ad6efcb736b2,SELL,15,622.55,INTRADAY,MARKET,09-04-2021 10:10,9bf3b09992504432a4b22248921d1826,BUY,15,326.55,INTRADAY,MARKET,4440.0,90201.5,47.55,36.08,340201.5,-2.34,-8145.0,09-04-2021
819,NSE_FO:BANKNIFTY15APR2131400PE [LOCAL],12-04-2021 09:17,f6a00cb50ba2432da661f152632ad48f,SELL,15,510.8,INTRADAY,MARKET,12-04-2021 09:17,54df970635e746e68784a998ec7d1812,BUY,15,692.95,INTRADAY,MARKET,-2732.25,87469.25,-35.66,34.99,337469.25,-3.12,-10877.25,12-04-2021
820,NSE_FO:BANKNIFTY15APR2131400CE [LOCAL],12-04-2021 09:17,f17979380ab64457aa5b2ef4d6288c20,SELL,15,545.3,INTRADAY,MARKET,12-04-2021 09:17,2017b2ecd4a245df9f1310771136d56c,BUY,15,190.6,INTRADAY,MARKET,5320.5,92789.75,65.05,37.12,342789.75,-1.6,-5556.75,12-04-2021
821,NSE_FO:BANKNIFTY15APR2131100PE [LOCAL],12-04-2021 09:31,0cd4e0a8601148528ab1db0a1c1217ed,SELL,15,536.0,INTRADAY,MARKET,12-04-2021 09:31,c33331cdb7d14287b1488554b15a3417,BUY,15,758.9,INTRADAY,MARKET,-3343.5,89446.25,-41.59,35.78,339446.25,-2.55,-8900.25,12-04-2021
822,NSE_FO:BANKNIFTY15APR2130800CE [LOCAL],12-04-2021 11:30,8bef5be2244440bebd724794b362f1fc,SELL,15,554.7,INTRADAY,MARKET,12-04-2021 11:30,7b0529fb3b954550bb98c03e56148e45,BUY,15,428.2,INTRADAY,MARKET,1897.5,91343.75,22.81,36.54,341343.75,-2.01,-7002.75,12-04-2021
823,NSE_FO:BANKNIFTY15APR2130500PE [LOCAL],12-04-2021 14:35,c41754c5b8a44640aee9fff607dc5ec1,SELL,15,433.1,INTRADAY,MARKET,12-04-2021 14:35,59abd4a7dc384782ac35fbbfefb8c986,BUY,15,362.45,INTRADAY,MARKET,1059.75,92403.5,16.31,36.96,342403.5,-1.71,-5943.0,12-04-2021
824,NSE_FO:BANKNIFTY15APR2131000PE [LOCAL],13-04-2021 09:17,a6586156ee1a41bfbd318176e5676707,SELL,15,403.8,INTRADAY,MARKET,13-04-2021 09:17,670d846945194ca7b050a851f8621747,BUY,15,92.55,INTRADAY,MARKET,4668.75,97072.25,77.08,38.83,347072.25,-0.37,-1274.25,13-04-2021
825,NSE_FO:BANKNIFTY15APR2131000CE [LOCAL],13-04-2021 09:17,66849e4218824d91bd39a702ce121d9d,SELL,15,444.95,INTRADAY,MARKET,13-04-2021 09:17,add848f05c534d9eb08aec9851316235,BUY,15,506.45,INTRADAY,MARKET,-922.5,96149.75,-13.82,38.46,346149.75,-0.63,-2196.75,13-04-2021
826,NSE_FO:BANKNIFTY15APR2131300CE [LOCAL],13-04-2021 10:05,be6cfabbc0cc4314bb382c90a9ac8956,SELL,15,321.1,INTRADAY,MARKET,13-04-2021 10:05,1f90027bdc8046c6bca666b164920097,BUY,15,541.0,INTRADAY,MARKET,-3298.5,92851.25,-68.48,37.14,342851.25,-1.58,-5495.25,13-04-2021
827,NSE_FO:BANKNIFTY15APR2131600PE [LOCAL],13-04-2021 13:49,5e0c4a44fbb545198423beff6efe0949,SELL,15,362.35,INTRADAY,MARKET,13-04-2021 13:49,1fa968f61617457892c06f9bba636ad4,BUY,15,216.05,INTRADAY,MARKET,2194.5,95045.75,40.38,38.02,345045.75,-0.95,-3300.75,13-04-2021
828,NSE_FO:BANKNIFTY15APR2131800CE [LOCAL],13-04-2021 14:11,198b2d49915b470880b225db8c0cd809,SELL,15,236.45,INTRADAY,MARKET,13-04-2021 14:11,995bedaabf4c48d78399a2f939248b6c,BUY,15,297.9,INTRADAY,MARKET,-921.75,94124.0,-25.99,37.65,344124.0,-1.21,-4222.5,13-04-2021
829,NSE_FO:BANKNIFTY15APR2132000PE [LOCAL],15-04-2021 09:17,16eec47ff9bb4936847b6e5bfa1ffc13,SELL,15,229.9,INTRADAY,MARKET,15-04-2021 09:17,68b91db4552e4a009bc01f68bdda0091,BUY,15,288.05,INTRADAY,MARKET,-872.25,93251.75,-25.29,37.3,343251.75,-1.46,-5094.75,15-04-2021
830,NSE_FO:BANKNIFTY15APR2132000CE [LOCAL],15-04-2021 09:17,37a8ffd1515e4bacb8a3031a446d5886,SELL,15,225.7,INTRADAY,MARKET,15-04-2021 09:17,9f238974a4914312b6ed23e02789750e,BUY,15,96.75,INTRADAY,MARKET,1934.25,95186.0,57.13,38.07,345186.0,-0.91,-3160.5,15-04-2021
831,NSE_FO:BANKNIFTY15APR2131700PE [LOCAL],15-04-2021 09:35,247c340e8ee344b88aef808edfe6c47a,SELL,15,144.7,INTRADAY,MARKET,15-04-2021 09:35,8727792d1b8646f39e17a90f9dfa95b5,BUY,15,167.7,INTRADAY,MARKET,-345.0,94841.0,-15.89,37.94,344841.0,-1.01,-3505.5,15-04-2021
832,NSE_FO:BANKNIFTY15APR2131800CE [LOCAL],15-04-2021 09:36,0d3460cf4826433eaf79311da075e8a5,SELL,15,168.4,INTRADAY,MARKET,15-04-2021 09:36,6eafd70c700443049adc65d19b87325a,BUY,15,239.2,INTRADAY,MARKET,-1062.0,93779.0,-42.04,37.51,343779.0,-1.31,-4567.5,15-04-2021
833,NSE_FO:BANKNIFTY22APR2132300PE [LOCAL],16-04-2021 09:17,67aaf56adbe640aa92a55cad2f77d4bb,SELL,15,577.8,INTRADAY,MARKET,16-04-2021 09:17,eaf04865578f45a4bd2b38d3bce1ea35,BUY,15,663.25,INTRADAY,MARKET,-1281.75,92497.25,-14.79,37.0,342497.25,-1.68,-5849.25,16-04-2021
834,NSE_FO:BANKNIFTY22APR2132300CE [LOCAL],16-04-2021 09:17,344313fde04146b1a7959c6be093fe39,SELL,15,555.7,INTRADAY,MARKET,16-04-2021 09:17,6babbf71a88c4b2f9cfc92ce373769b3,BUY,15,371.0,INTRADAY,MARKET,2770.5,95267.75,33.24,38.11,345267.75,-0.88,-3078.75,16-04-2021
835,NSE_FO:BANKNIFTY22APR2130900PE [LOCAL],19-04-2021 09:17,da3549cc8dd14179b5e9a31990dadc49,SELL,15,594.1,INTRADAY,MARKET,19-04-2021 09:17,02b3c987ef804f51bb2c23dea96213ca,BUY,15,751.4,INTRADAY,MARKET,-2359.5,92908.25,-26.48,37.16,342908.25,-1.56,-5438.25,19-04-2021
836,NSE_FO:BANKNIFTY22APR2130900CE [LOCAL],19-04-2021 09:17,fa6b1194f5614efeb6c65af57935a02c,SELL,15,574.0,INTRADAY,MARKET,19-04-2021 09:17,8c3224f2616e42ddb9037c276bc4d8a6,BUY,15,428.95,INTRADAY,MARKET,2175.75,95084.0,25.27,38.03,345084.0,-0.94,-3262.5,19-04-2021
837,NSE_FO:BANKNIFTY22APR2130600PE [LOCAL],19-04-2021 09:37,52a5becd84b84ba39339e6a14a6bd032,SELL,15,597.5,INTRADAY,MARKET,19-04-2021 09:37,a75ffcdd35d94cf8a1418c32038f78c9,BUY,15,409.75,INTRADAY,MARKET,2816.25,97900.25,31.42,39.16,347900.25,-0.13,-446.25,19-04-2021
838,NSE_FO:BANKNIFTY22APR2130300CE [LOCAL],19-04-2021 09:46,49569cf15ffa411b91726f4f1196792f,SELL,15,606.35,INTRADAY,MARKET,19-04-2021 09:46,7de18160b516428ab997edafff3f804d,BUY,15,802.75,INTRADAY,MARKET,-2946.0,94954.25,-32.39,37.98,344954.25,-0.97,-3392.25,19-04-2021
839,NSE_FO:BANKNIFTY22APR2131500PE [LOCAL],20-04-2021 09:17,da8f2b29ad6d487599dc3c0a0f95484b,SELL,15,365.45,INTRADAY,MARKET,20-04-2021 09:17,fa8dcfba8bad4e64a775b41d4daa2051,BUY,15,479.85,INTRADAY,MARKET,-1716.0,93238.25,-31.3,37.3,343238.25,-1.47,-5108.25,20-04-2021
840,NSE_FO:BANKNIFTY22APR2131500CE [LOCAL],20-04-2021 09:17,422faaeb89814261a449e226cd35e985,SELL,15,385.4,INTRADAY,MARKET,20-04-2021 09:17,fb1d33841a404ea3bd16eacbe11f9889,BUY,15,160.45,INTRADAY,MARKET,3374.25,96612.5,58.37,38.65,346612.5,-0.5,-1734.0,20-04-2021
841,NSE_FO:BANKNIFTY22APR2131200PE [LOCAL],20-04-2021 12:25,a878af334930425eabd5128593749019,SELL,15,332.35,INTRADAY,MARKET,20-04-2021 12:25,fa26da75d2bb43da8a482ace3ee0b63b,BUY,15,509.15,INTRADAY,MARKET,-2652.0,93960.5,-53.2,37.58,343960.5,-1.26,-4386.0,20-04-2021
842,NSE_FO:BANKNIFTY22APR2131100CE [LOCAL],20-04-2021 14:23,4ff7dbb346084da59acfb9f0d30f0e0f,SELL,15,359.95,INTRADAY,MARKET,20-04-2021 14:23,e65ffd0cc362432cbaa8d205a0d2ed7c,BUY,15,343.15,INTRADAY,MARKET,252.0,94212.5,4.67,37.69,344212.5,-1.19,-4134.0,20-04-2021
843,NSE_FO:BANKNIFTY22APR2130800PE [LOCAL],20-04-2021 14:58,e246b54994834d32a5752640c6955c80,SELL,15,304.3,INTRADAY,MARKET,20-04-2021 14:58,be16be075fc84cb6af82bdcf020cc113,BUY,15,181.0,INTRADAY,MARKET,1849.5,96062.0,40.52,38.42,346062.0,-0.66,-2284.5,20-04-2021
844,NSE_FO:BANKNIFTY22APR2130700PE [LOCAL],22-04-2021 09:17,96fb83c76d804bf8924faa1ea13bef09,SELL,15,226.15,INTRADAY,MARKET,22-04-2021 09:17,2c3146ea6e9f42f18fea74b351f178be,BUY,15,52.4,INTRADAY,MARKET,2606.25,98668.25,76.83,39.47,348668.25,0.0,0.0,22-04-2021
845,NSE_FO:BANKNIFTY22APR2130700CE [LOCAL],22-04-2021 09:17,7a982e5dfbe645eea4b0a15c85771d8d,SELL,15,214.3,INTRADAY,MARKET,22-04-2021 09:17,6fd5b060dd5d4d66868dfbf8423ad965,BUY,15,294.65,INTRADAY,MARKET,-1205.25,97463.0,-37.49,38.99,347463.0,-0.35,-1205.25,22-04-2021
846,NSE_FO:BANKNIFTY22APR2131000CE [LOCAL],22-04-2021 09:55,f0fd16cd0f30403dac61c7a653800fa1,SELL,15,136.2,INTRADAY,MARKET,22-04-2021 09:55,8947a8cf34be4e76956bc1a502422dd7,BUY,15,276.05,INTRADAY,MARKET,-2097.75,95365.25,-102.68,38.15,345365.25,-0.95,-3303.0,22-04-2021
847,NSE_FO:BANKNIFTY22APR2131000PE [LOCAL],22-04-2021 10:31,2172e0b61fbb43ed967237ccdd43f9e9,SELL,15,200.5,INTRADAY,MARKET,22-04-2021 10:31,d56f4b9aa3e8497c976db385a7b76957,BUY,15,12.6,INTRADAY,MARKET,2818.5,98183.75,93.72,39.27,348183.75,-0.14,-484.5,22-04-2021
848,NSE_FO:BANKNIFTY22APR2131300CE [LOCAL],22-04-2021 11:34,8d135bbf79e046ebbf9b4adf9ebfe18a,SELL,15,117.35,INTRADAY,MARKET,22-04-2021 11:34,d06636457bd54c51bc9fe6542a2846cc,BUY,15,257.05,INTRADAY,MARKET,-2095.5,96088.25,-119.05,38.44,346088.25,-0.74,-2580.0,22-04-2021
849,NSE_FO:BANKNIFTY22APR2131300PE [LOCAL],22-04-2021 11:51,6d47b4dde803456da2cf02898e8c0c53,SELL,15,190.0,INTRADAY,MARKET,22-04-2021 11:51,7a1b611d1cf94bbdad10a5085b20116f,BUY,15,0.6,INTRADAY,MARKET,2841.0,98929.25,99.68,39.57,348929.25,0.0,0.0,22-04-2021
850,NSE_FO:BANKNIFTY22APR2131600CE [LOCAL],22-04-2021 12:53,3a5905f6b905410183501e3d767ef632,SELL,15,94.0,INTRADAY,MARKET,22-04-2021 12:53,509936b5b6974a7f93654b5e5652dcf5,BUY,15,131.0,INTRADAY,MARKET,-555.0,98374.25,-39.36,39.35,348374.25,-0.16,-555.0,22-04-2021
851,NSE_FO:BANKNIFTY22APR2131600PE [LOCAL],22-04-2021 14:12,01090d0ff79d4f17a7e0a840eba3094f,SELL,15,103.25,INTRADAY,MARKET,22-04-2021 14:12,99a5acfb72be4cfeb5bdfe9f74ec3375,BUY,15,139.3,INTRADAY,MARKET,-540.75,97833.5,-34.92,39.13,347833.5,-0.31,-1095.75,22-04-2021
852,NSE_FO:BANKNIFTY22APR2131700PE [LOCAL],22-04-2021 14:35,d6e6d1263f504b6c8b93cf9e65a22f8b,SELL,15,108.9,INTRADAY,MARKET,22-04-2021 14:35,37175eb735c74c32884ce59a6d616825,BUY,15,1.7,INTRADAY,MARKET,1608.0,99441.5,98.44,39.78,349441.5,0.0,0.0,22-04-2021
853,NSE_FO:BANKNIFTY22APR2131700CE [LOCAL],22-04-2021 14:48,705ba351a16a402e8d89f1a2ace28eeb,SELL,15,63.0,INTRADAY,MARKET,22-04-2021 14:48,3368ef70151a4b05b345e33138a51550,BUY,15,75.0,INTRADAY,MARKET,-180.0,99261.5,-19.05,39.7,349261.5,-0.05,-180.0,22-04-2021
854,NSE_FO:BANKNIFTY22APR2131900CE [LOCAL],22-04-2021 15:02,d886dfb84d0f462a8fda0f781fac66a4,SELL,15,4.4,INTRADAY,MARKET,22-04-2021 15:02,06fcfc7e8e014c96ac371e3eb31e5003,BUY,15,2.05,INTRADAY,MARKET,35.25,99296.75,53.41,39.72,349296.75,-0.04,-144.75,22-04-2021
855,NSE_FO:BANKNIFTY29APR2131500PE [LOCAL],23-04-2021 09:17,a23f8576f3784d8db4037adda751efb8,SELL,15,616.9,INTRADAY,MARKET,23-04-2021 09:17,5e75539a43774ac597335fc50eef5c27,BUY,15,403.3,INTRADAY,MARKET,3204.0,102500.75,34.62,41.0,352500.75,0.0,0.0,23-04-2021
856,NSE_FO:BANKNIFTY29APR2131500CE [LOCAL],23-04-2021 09:17,aeda630e3f9c4067b01012adb3ead471,SELL,15,644.3,INTRADAY,MARKET,23-04-2021 09:17,06f46bba77464b558383f298cd321222,BUY,15,878.95,INTRADAY,MARKET,-3519.75,98981.0,-36.42,39.59,348981.0,-1.0,-3519.75,23-04-2021
857,NSE_FO:BANKNIFTY29APR2131800CE [LOCAL],23-04-2021 10:30,3949121b368e484fbeb49721129d23ef,SELL,15,692.25,INTRADAY,MARKET,23-04-2021 10:30,53495c5a2a534b33b5efd05c61d6e4be,BUY,15,744.6,INTRADAY,MARKET,-785.25,98195.75,-7.56,39.28,348195.75,-1.22,-4305.0,23-04-2021
858,NSE_FO:BANKNIFTY29APR2132200PE [LOCAL],26-04-2021 09:17,cc87ce5926634726b6711653dbf81a3b,SELL,15,514.3,INTRADAY,MARKET,26-04-2021 09:17,79049ba2e7e24cc4b280ce4bcb82360c,BUY,15,386.65,INTRADAY,MARKET,1914.75,100110.5,24.82,40.04,350110.5,-0.68,-2390.25,26-04-2021
859,NSE_FO:BANKNIFTY29APR2132200CE [LOCAL],26-04-2021 09:17,afd37773a6714b779dfd3c4dd1cf7f6c,SELL,15,503.95,INTRADAY,MARKET,26-04-2021 09:17,13c7bc9316044c439baaf58863d96e6d,BUY,15,767.5,INTRADAY,MARKET,-3953.25,96157.25,-52.3,38.46,346157.25,-1.8,-6343.5,26-04-2021
860,NSE_FO:BANKNIFTY29APR2132400PE [LOCAL],27-04-2021 09:17,890735833fd048e2b35fe22940f49e02,SELL,15,430.85,INTRADAY,MARKET,27-04-2021 09:17,c0de22bb2a23443abd2ad40e183b72cd,BUY,15,254.35,INTRADAY,MARKET,2647.5,98804.75,40.97,39.52,348804.75,-1.05,-3696.0,27-04-2021
861,NSE_FO:BANKNIFTY29APR2132400CE [LOCAL],27-04-2021 09:17,ab8e43d89a5f4f0194d939f62946e1de,SELL,15,460.75,INTRADAY,MARKET,27-04-2021 09:17,f722b8b4a8374754bc83587e5623fc54,BUY,15,567.3,INTRADAY,MARKET,-1598.25,97206.5,-23.13,38.88,347206.5,-1.5,-5294.25,27-04-2021
862,NSE_FO:BANKNIFTY29APR2132700CE [LOCAL],27-04-2021 14:01,e5e4d0691e214ae1a251a054290b4fab,SELL,15,385.35,INTRADAY,MARKET,27-04-2021 14:01,c350850eb36a47299378e21feb87d64e,BUY,15,359.0,INTRADAY,MARKET,395.25,97601.75,6.84,39.04,347601.75,-1.39,-4899.0,27-04-2021
863,NSE_FO:BANKNIFTY29APR2133000PE [LOCAL],28-04-2021 09:17,c51e587f5cf147fabe8b7c0ad25b732e,SELL,15,320.1,INTRADAY,MARKET,28-04-2021 09:17,d6281e59eec94150aafdaf85dc4b2497,BUY,15,58.55,INTRADAY,MARKET,3923.25,101525.0,81.71,40.61,351525.0,-0.28,-975.75,28-04-2021
864,NSE_FO:BANKNIFTY29APR2133000CE [LOCAL],28-04-2021 09:17,5f4d8483fe4d42e9a201fcb5d72473eb,SELL,15,292.95,INTRADAY,MARKET,28-04-2021 09:17,11709fb82e7f4538af00c6b2d082b049,BUY,15,388.35,INTRADAY,MARKET,-1431.0,100094.0,-32.57,40.04,350094.0,-0.68,-2406.75,28-04-2021
